"x","z","t",
123.3694,72.4074,0,
123.3164,77.3137,0.007,
123.297,82.154,0.023,
123.318,91.6325,0.029,
123.3486,96.4695,0.035,
123.4031,101.1766,0.049,
123.5851,106.0681,0.053,
123.5159,110.9052,0.06,
123.5415,115.7436,0.064,
123.6277,120.4219,0.071,
123.6924,125.35,0.084,
123.6874,130.0985,0.096,
123.6895,134.8528,0.106,
123.7183,139.7963,0.107,
123.8445,144.5506,0.108,
123.9828,149.3088,0.114,
123.88,154.0603,0.121,
123.9765,158.785,0.134,
124.0501,163.5953,0.136,
124.1529,168.5023,0.142,
124.1386,173.2981,0.15,
124.2043,178.1231,0.164,
124.2578,182.9147,0.167,
124.3218,187.8116,0.178,
124.4221,192.5547,0.18,
124.5244,197.5773,0.187,
124.6319,202.4272,0.192,
124.6796,207.2551,0.2,
124.7175,212.0999,0.212,
124.7505,217.0826,0.215,
124.8427,221.9136,0.222,
124.9327,226.7581,0.228,
124.8961,231.7353,0.235,
124.9662,236.7003,0.251,
125.0615,241.6646,0.253,
125.1636,246.535,0.257,
125.2402,251.4236,0.264,
125.288,256.4073,0.272,
125.3344,261.3945,0.278,
125.4004,266.4254,0.292,
125.3973,271.4394,0.295,
125.5416,276.317,0.302,
125.579,281.3711,0.307,
125.6373,286.4392,0.314,
125.7358,291.55,0.326,
125.8003,296.4137,0.329,
125.9127,301.5179,0.336,
125.8508,306.6608,0.342,
126.0259,311.7704,0.355,
126.036,316.7876,0.358,
126.0519,321.9147,0.37,
125.9978,327.0356,0.372,
126.0762,332.1338,0.378,
126.1608,337.225,0.392,
126.2609,342.3835,0.395,
126.2706,347.3591,0.405,
126.2088,352.4164,0.41,
126.415,357.4688,0.414,
126.3083,362.7134,0.421,
126.3442,367.7169,0.43,
126.4644,372.7961,0.441,
126.3764,377.9979,0.444,
126.4675,382.9702,0.45,
126.4587,388.3379,0.457,
126.5295,393.3488,0.474,
126.5471,398.5877,0.491,
126.608,403.7473,0.492,
126.6368,414.1036,0.493,
126.7173,419.308,0.5,
126.7568,424.4636,0.507,
126.8647,429.7366,0.519,
126.746,434.9893,0.523,
126.8379,440.1262,0.529,
126.8026,445.4956,0.535,
126.8639,450.7218,0.553,
126.8635,456.0528,0.557,
126.8902,461.2976,0.56,
126.943,466.5936,0.564,
126.9902,471.9274,0.571,
127.0328,477.2915,0.578,
126.9912,482.6493,0.585,
127.0967,487.8673,0.603,
127.0248,493.3857,0.605,
127.0728,498.6779,0.607,
127.1946,504.0424,0.614,
127.2824,509.3947,0.621,
127.2951,514.7447,0.634,
127.3216,520.1466,0.637,
127.3214,525.6269,0.642,
127.3527,531.0548,0.65,
127.3414,536.3931,0.666,
127.435,541.7468,0.681,
127.4587,547.2017,0.684,
127.4719,558.2004,0.686,
127.5889,563.5521,0.692,
127.6628,568.9668,0.7,
127.7462,574.3835,0.712,
127.7307,579.825,0.725,
127.7329,585.2268,0.726,
127.8174,590.8567,0.728,
127.8404,596.292,0.744,
127.9515,601.8806,0.747,
128.0385,607.2731,0.752,
127.9959,612.7196,0.757,
128.0933,618.246,0.764,
128.1884,623.7197,0.776,
128.2367,629.2378,0.779,
128.2249,634.6833,0.788,
128.2882,640.2583,0.797,
128.1585,645.8031,0.8,
128.3264,651.2351,0.807,
128.2694,656.8518,0.814,
128.3473,662.1351,0.827,
128.3736,667.7359,0.829,
128.4902,673.2751,0.835,
128.5667,678.7984,0.842,
128.6085,684.3123,0.856,
128.615,689.9374,0.86,
128.5865,695.4554,0.865,
128.6335,701.0306,0.871,
128.6539,706.4519,0.878,
128.815,711.9844,0.885,
128.8459,717.4529,0.892,
128.8266,723.1553,0.9,
128.8156,728.606,0.907,
128.8574,734.2312,0.926,
129.007,739.8016,0.929,
129.0229,745.2646,0.93,
129.0294,750.8397,0.935,
129.0289,756.4445,0.943,
129.1074,761.9598,0.95,
129.1762,767.5475,0.957,
129.1182,773.0963,0.964,
129.204,778.742,0.971,
129.2004,784.2796,0.986,
129.3121,789.7509,0.99,
129.3468,795.3573,0.993,
129.3559,800.9168,1.005,
129.4131,806.4623,1.007,
129.4539,812,1.014,
129.5691,817.6101,1.021,
129.5901,823.1067,1.034,
129.603,828.7222,1.036,
129.6352,834.2058,1.043,
129.7226,839.6984,1.05,
129.7239,845.2178,1.063,
129.7634,850.8653,1.066,
129.8568,856.3973,1.075,
129.851,861.9804,1.078,
129.8601,867.4862,1.085,
130.0846,873.107,1.099,
130.1141,878.7316,1.102,
130.0261,884.2438,1.111,
130.1644,889.8118,1.118,
130.117,895.3592,1.121,
130.1092,900.8677,1.128,
130.3099,906.5743,1.135,
130.118,911.9637,1.153,
130.1911,917.4576,1.155,
130.3487,923.0099,1.157,
130.3912,928.7422,1.164,
130.3775,934.266,1.171,
130.3494,939.902,1.178,
130.4039,945.2229,1.185,
130.4652,950.6619,1.193,
130.5441,956.305,1.2,
130.5449,961.7962,1.207,
130.5525,967.3786,1.214,
130.5107,972.7805,1.221,
130.6221,978.3036,1.228,
130.5911,983.8058,1.235,
130.6248,989.2759,1.243,
130.7475,994.7439,1.252,
130.7061,1000.2506,1.257,
130.7505,1005.7298,1.264,
130.8099,1011.2085,1.281,
130.8259,1016.6699,1.291,
130.9105,1022.0648,1.295,
130.9388,1027.542,1.297,
130.9028,1032.9731,1.3,
130.8856,1038.5021,1.307,
130.9263,1043.879,1.314,
131.0107,1049.3826,1.328,
131.0008,1054.6358,1.333,
130.9653,1060.3221,1.336,
130.9696,1065.61,1.343,
131.016,1070.9498,1.355,
131.1966,1076.3142,1.362,
131.1802,1081.8417,1.366,
131.223,1087.1696,1.371,
131.1821,1092.4573,1.378,
131.1745,1097.9373,1.392,
131.2202,1103.2733,1.399,
131.3343,1108.56,1.403,
131.2043,1113.9502,1.412,
131.3509,1119.1349,1.414,
131.3847,1124.6386,1.421,
131.3589,1129.8838,1.43,
131.5094,1135.1695,1.446,
131.5079,1140.4572,1.447,
131.5326,1145.8589,1.45,
131.6455,1151.1984,1.457,
131.6388,1156.4241,1.469,
131.7444,1161.7658,1.472,
131.7127,1167.1212,1.478,
131.7669,1172.3035,1.485,
131.8143,1177.5557,1.492,
131.8859,1182.7856,1.506,
131.8094,1188.0667,1.508,
131.9302,1193.3516,1.515,
132.0248,1198.724,1.525,
131.9959,1203.9405,1.528,
132.184,1209.259,1.535,
132.1346,1214.4008,1.552,
132.0531,1219.6986,1.559,
132.1833,1224.8504,1.561,
132.0843,1230.2112,1.564,
132.2587,1235.4472,1.571,
132.256,1240.7368,1.584,
132.3037,1245.8553,1.599,
132.3256,1251.1066,1.604,
132.3104,1256.3674,1.606,
132.3622,1261.5704,1.607,
132.3651,1266.9442,1.614,
132.3486,1272.0561,1.621,
132.2915,1277.3499,1.635,
132.3846,1282.5306,1.641,
132.3755,1287.7405,1.643,
132.3744,1293.0515,1.65,
132.4866,1298.2006,1.664,
132.6024,1303.4271,1.667,
132.5781,1308.6175,1.673,
132.6157,1313.7908,1.678,
132.6567,1319.0625,1.685,
132.7777,1324.2782,1.698,
132.803,1329.4514,1.702,
132.8257,1334.6407,1.715,
132.7824,1339.8338,1.718,
132.8768,1345.0262,1.721,
132.836,1350.155,1.728,
132.7556,1355.2813,1.745,
132.8944,1360.4704,1.753,
132.8884,1365.4407,1.754,
132.9972,1370.5903,1.757,
133.0505,1375.7922,1.764,
133.057,1380.9715,1.778,
132.9977,1386.0192,1.781,
133.0208,1391.1523,1.793,
133.0647,1396.3495,1.795,
133.0452,1401.3677,1.806,
133.1589,1406.4416,1.809,
133.0921,1411.5055,1.819,
133.1051,1416.6113,1.825,
133.1258,1421.6866,1.831,
133.2112,1426.9224,1.835,
133.2108,1431.8276,1.842,
133.297,1436.9467,1.855,
133.3054,1442.1176,1.858,
133.2943,1447.2035,1.865,
133.3378,1452.3355,1.871,
133.2405,1457.3043,1.878,
133.2942,1462.4342,1.892,
133.3009,1467.5504,1.895,
133.3778,1472.5867,1.904,
133.4502,1477.6046,1.908,
133.4419,1482.7937,1.914,
133.4038,1487.8103,1.921,
133.5414,1492.8731,1.934,
133.5284,1497.8327,1.936,
133.5467,1502.8703,1.944,
133.6036,1507.959,1.95,
133.6251,1512.9949,1.957,
133.6058,1518.0609,1.969,
133.6736,1523.1056,1.972,
133.6518,1528.1132,1.979,
