"x","z","t",
121.0557,71.5799,0,
121.0881,76.8829,0.013,
121.0394,82.395,0.016,
121.0699,87.7292,0.022,
121.0577,93.0399,0.029,
121.0942,98.3441,0.042,
120.9857,103.77,0.045,
121.0026,109.2257,0.052,
121.043,114.5538,0.057,
121.2278,119.9467,0.065,
121.0937,125.1527,0.085,
121.2303,130.5095,0.098,
121.1977,135.884,0.099,
121.2264,146.4608,0.1,
121.2612,151.8731,0.107,
121.2711,157.2743,0.115,
121.2926,162.4993,0.131,
121.4219,167.7845,0.133,
121.3705,172.9989,0.136,
121.4166,178.2718,0.143,
121.5328,183.5692,0.156,
121.4471,188.9103,0.164,
121.3919,193.9822,0.165,
121.3803,199.3446,0.172,
121.5129,204.5629,0.179,
121.5388,209.9446,0.194,
121.5544,215.0308,0.203,
121.5169,220.3812,0.208,
121.581,225.472,0.211,
121.5959,230.6671,0.215,
121.6484,235.8733,0.222,
121.4819,241.0909,0.234,
121.595,246.197,0.238,
121.6423,251.288,0.244,
121.5724,256.4175,0.25,
121.4925,261.5583,0.257,
121.6918,266.6064,0.27,
121.619,271.822,0.272,
121.6109,276.8966,0.279,
121.682,281.856,0.286,
121.7692,287.0135,0.299,
121.5872,291.97,0.302,
121.7032,297.1219,0.31,
121.6759,302.2735,0.32,
121.6132,307.3521,0.323,
121.6294,312.3763,0.329,
121.661,317.5503,0.336,
121.644,322.731,0.35,
121.6068,327.8915,0.352,
121.6825,332.9642,0.359,
121.5628,338.1958,0.364,
121.5986,343.2721,0.377,
121.5735,348.4611,0.38,
121.5824,353.6828,0.393,
121.6728,358.8701,0.396,
121.5933,364.1024,0.403,
121.6861,369.3432,0.407,
121.6095,374.5613,0.414,
121.5741,379.7504,0.428,
121.6668,384.9917,0.43,
121.5968,390.2516,0.439,
121.6177,395.5978,0.443,
121.7025,400.9833,0.45,
121.752,406.1694,0.463,
121.6673,411.4737,0.465,
121.6982,416.9053,0.472,
121.7446,422.2185,0.479,
121.7739,427.4468,0.486,
121.7569,432.7811,0.504,
121.8293,438.2279,0.517,
121.8358,443.519,0.518,
121.9057,448.9326,0.519,
121.9057,454.4073,0.522,
121.952,459.7848,0.529,
121.9255,465.1971,0.547,
121.9957,470.6694,0.552,
122.0951,475.9666,0.555,
122.0838,481.344,0.557,
122.1538,486.8542,0.565,
122.1376,492.1218,0.577,
122.1567,497.6082,0.587,
122.2202,502.9655,0.59,
122.3171,508.4517,0.593,
122.326,513.7923,0.603,
122.3218,519.2141,0.619,
122.4665,524.4963,0.63,
122.455,529.8515,0.631,
122.4527,535.2716,0.633,
122.6189,540.5824,0.636,
122.6662,546.0115,0.643,
122.7251,551.2732,0.656,
122.7063,556.6356,0.66,
122.6863,561.8474,0.665,
122.7751,567.1654,0.672,
122.7751,572.6385,0.679,
122.8925,577.9214,0.692,
122.9454,583.3144,0.694,
122.9363,588.6705,0.704,
122.861,593.9479,0.711,
122.9464,599.3069,0.714,
