"x","z","t",
99.4249,69.4781,0,
99.5231,71.5858,0.021,
99.384,73.5432,0.055,
99.566,75.7885,0.066,
99.424,77.9896,0.08,
99.5264,80.0271,0.11,
99.548,82.1421,0.13,
99.4908,84.3943,0.14,
99.5483,86.5748,0.16,
99.5736,88.6171,0.19,
99.5761,90.7391,0.209,
99.6201,92.9129,0.228,
99.6627,95.1545,0.24,
99.6597,97.1489,0.26,
99.7182,99.1898,0.29,
99.7276,101.3427,0.306,
99.6497,103.4462,0.32,
99.5844,105.5778,0.34,
99.7177,107.7351,0.36,
99.6085,109.8519,0.38,
99.7583,111.9383,0.409,
99.6502,114.1569,0.42,
99.6501,116.3428,0.448,
99.6573,118.3213,0.46,
99.6563,120.5581,0.489,
99.7189,122.6069,0.5,
99.7139,124.6802,0.53,
99.8299,126.8615,0.54,
99.8651,129.0162,0.567,
99.7273,131.071,0.58,
99.6726,133.2159,0.609,
99.7823,135.2691,0.629,
99.7607,137.4143,0.64,
99.7485,139.4941,0.662,
99.7823,141.6522,0.688,
99.7467,143.7627,0.708,
99.794,145.8963,0.727,
99.8088,147.9796,0.74,
99.904,150.1418,0.76,
99.7824,152.2781,0.787,
99.8515,154.2818,0.805,
99.8926,156.354,0.824,
99.8492,158.5193,0.85,
99.839,160.592,0.86,
99.9391,162.7673,0.89,
99.9506,164.8256,0.9,
99.965,166.9872,0.929,
99.9816,169.1113,0.949,
100.0108,171.2083,0.96,
100.0777,173.1964,0.983,
100.0642,175.4287,1.009,
99.9571,177.5431,1.028,
100.0453,179.5349,1.047,
99.9825,181.7463,1.06,
100.0009,183.8152,1.08,
100.0019,185.8754,1.11,
99.9981,188.0656,1.128,
100.0393,190.1443,1.14,
100.0283,192.2908,1.16,
100.0687,194.4621,1.189,
99.9667,196.6005,1.2,
100.0005,198.8172,1.229,
100.1133,200.8437,1.25,
99.9845,203.1234,1.26,
99.9995,205.1476,1.29,
100.0372,207.3091,1.3,
100.0023,209.4321,1.331,
100.0667,211.7038,1.349,
100.0141,213.8482,1.36,
100.1189,215.9877,1.38,
100.1734,218.1148,1.409,
100.0435,220.3098,1.43,
100.0118,222.4484,1.44,
100.0773,224.446,1.465,
100.0833,226.6072,1.48,
100.0446,228.6615,1.504,
100.093,230.7747,1.53,
100.0582,232.93,1.544,
99.9929,235.0539,1.563,
100.1026,237.2142,1.58,
100.0841,239.375,1.609,
100.0838,241.5219,1.624,
100.0684,243.5172,1.643,
100.0344,245.7656,1.669,
100.0615,247.833,1.68,
99.9601,250.0441,1.708,
99.9817,252.2304,1.721,
99.9853,254.2946,1.74,
99.9787,256.3652,1.765,
99.9887,258.496,1.78,
100.0152,260.5005,1.802,
99.9745,262.7817,1.83,
99.9878,264.9253,1.848,
99.8975,267.0557,1.864,
99.9328,269.2039,1.88,
99.898,271.3564,1.91,
99.8812,273.5056,1.932,
99.9582,275.519,1.94,
99.8694,277.711,1.96,
99.8676,279.748,1.981,
99.8746,281.8827,2.009,
99.8612,283.9071,2.024,
99.8819,286.007,2.044,
99.9442,288.2435,2.066,
100.0132,290.2167,2.08,
99.894,292.2986,2.109,
99.795,294.3902,2.121,
99.8849,296.5136,2.15,
99.9526,298.6288,2.16,
99.9275,300.8184,2.18,
99.9883,302.8828,2.21,
99.9517,305.0634,2.221,
99.8919,307.1034,2.24,
99.9558,309.3324,2.269,
99.8974,311.4806,2.28,
99.8779,313.538,2.3,
99.7252,315.669,2.331,
99.8373,317.8416,2.349,
99.7955,320.0631,2.36,
99.7926,322.1436,2.383,
99.8253,324.2833,2.409,
99.8384,326.418,2.429,
99.836,328.492,2.448,
99.7878,330.7036,2.46,
99.7409,332.7652,2.482,
99.757,334.8755,2.509,
99.7976,336.9967,2.527,
99.8739,339.1233,2.549,
99.7845,341.339,2.56,
99.8109,343.4627,2.58,
99.8228,345.5091,2.609,
99.7814,347.6577,2.62,
99.8247,349.8088,2.64,
99.8476,352.0141,2.66,
99.8382,354.1786,2.689,
99.8768,356.2609,2.7,
99.8578,358.3562,2.73,
99.8862,360.523,2.749,
99.8003,362.7452,2.76,
99.8863,364.8209,2.787,
99.8402,366.9658,2.8,
99.892,369.2965,2.831,
99.96,371.3338,2.848,
100.0417,373.3817,2.86,
99.9251,375.4799,2.883,
99.8757,377.7201,2.902,
99.9326,379.9,2.928,
99.9397,381.9864,2.946,
99.9225,384.1694,2.965,
99.868,386.292,2.98,
99.9245,388.5333,3,
99.8978,390.5631,3.026,
99.8845,392.6293,3.043,
99.9532,394.837,3.06,
100.0348,396.9718,3.089,
99.9017,399.0009,3.1,
100.0169,401.1452,3.129,
99.9471,403.4478,3.141,
99.9483,405.4245,3.16,
99.9981,407.4347,3.18,
99.8895,409.6201,3.208,
100.0108,411.9024,3.22,
99.9328,413.9196,3.251,
99.8945,415.9362,3.268,
99.9192,418.0648,3.28,
99.9659,420.3768,3.304,
100,422.4507,3.331,
100.0384,424.4684,3.349,
100.0567,426.6585,3.368,
100.1211,428.8418,3.38,
100.1307,430.8908,3.4,
100.0999,432.9859,3.43,
100.1701,435.0672,3.445,
100.1691,437.3944,3.46,
100.2091,439.3171,3.48,
100.2873,441.4211,3.5,
100.1571,443.6107,3.52,
100.2832,445.6961,3.545,
100.2223,447.8783,3.56,
100.2407,449.8481,3.58,
100.3313,452.0954,3.609,
100.3318,454.2094,3.62,
100.2235,456.3308,3.651,
100.3428,458.3522,3.67,
100.3102,460.4821,3.68,
100.379,462.7307,3.706,
100.4566,464.8057,3.72,
100.4679,466.9344,3.749,
100.3799,469.1251,3.76,
100.4084,471.1753,3.786,
100.4979,473.3937,3.8,
100.4666,475.4737,3.82,
100.5449,477.5911,3.849,
100.5439,479.76,3.864,
100.5856,481.8179,3.883,
100.5023,483.957,3.901,
100.5133,486.0735,3.929,
100.667,488.2061,3.945,
100.5564,490.2646,3.964,
100.556,492.4187,3.989,
100.611,494.4892,4,
100.6469,496.7043,4.029,
100.5188,498.8424,4.04,
100.5353,501.0369,4.067,
100.6445,503.1587,4.091,
100.642,505.3805,4.1,
100.6269,507.5334,4.123,
100.6489,509.7083,4.152,
100.6212,511.8798,4.169,
100.6959,514.0205,4.188,
100.6703,516.2273,4.2,
100.6297,518.4232,4.229,
100.5954,520.5949,4.249,
100.5387,522.8312,4.268,
100.57,524.9995,4.28,
100.6028,527.2856,4.302,
100.5887,529.3982,4.329,
100.5848,531.7269,4.34,
100.5194,533.8549,4.369,
100.5696,536.0327,4.381,
100.6624,538.3009,4.401,
100.6261,540.3683,4.429,
100.6803,542.6752,4.44,
100.7412,544.8945,4.469,
100.788,547.1106,4.483,
100.8309,549.3428,4.5,
100.7608,551.6291,4.529,
100.8377,553.6671,4.54,
100.9381,555.884,4.571,
100.881,558.0163,4.59,
100.9079,560.3806,4.6,
101.0131,562.3927,4.62,
101.0121,564.5849,4.649,
101.1044,566.7786,4.669,
101.1177,568.9483,4.68,
101.1499,571.0005,4.706,
101.0736,573.2086,4.72,
101.1096,575.3869,4.74,
101.2383,577.5786,4.77,
101.2521,579.7553,4.785,
101.3241,581.753,4.8,
101.3009,584.0367,4.82,
101.3305,586.047,4.848,
101.4275,588.1334,4.869,
101.4424,590.3087,4.88,
101.4493,592.4618,4.9,
101.6124,594.6747,4.92,
101.6956,596.7548,4.949,
101.5943,598.9791,4.963,
101.6323,601.0384,4.982,
101.8105,603.1671,5.008,
101.7989,605.4405,5.02,
101.7395,607.5035,5.05,
101.8037,609.6921,5.06,
101.8115,611.766,5.08,
101.9893,613.9596,5.1,
101.9148,616.0903,5.127,
102.007,618.2703,5.14,
101.9619,620.5,5.169,
102.0894,622.5384,5.187,
102.1212,624.7011,5.2,
102.163,626.9517,5.22,
102.2157,629.0704,5.24,
102.2409,631.2593,5.27,
102.2921,633.3812,5.284,
102.2771,635.5574,5.303,
102.3583,637.7579,5.33,
102.4119,639.9049,5.34,
102.3606,641.9875,5.369,
102.4087,644.1256,5.381,
102.4141,646.428,5.4,
102.4833,648.5209,5.428,
102.5005,650.6727,5.44,
102.3973,652.8668,5.469,
102.5009,654.9704,5.489,
102.5144,657.156,5.5,
102.4661,659.2211,5.528,
102.4663,661.4164,5.54,
102.5,663.5704,5.569,
102.5021,665.6439,5.589,
102.5157,667.7447,5.6,
102.5407,669.8848,5.626,
102.5616,671.9602,5.64,
102.6088,674.0176,5.671,
102.5373,676.1417,5.68,
102.5908,678.331,5.706,
102.6608,680.3188,5.72,
102.5497,682.4425,5.742,
102.6714,684.3892,5.77,
102.6029,686.5452,5.784,
102.675,688.5141,5.802,
102.6773,690.5344,5.821,
102.6481,692.5873,5.848,
102.7209,694.5899,5.86,
102.6613,696.647,5.89,
102.7525,698.609,5.9,
102.7242,700.6121,5.92,
102.7291,702.5704,5.95,
102.7845,704.6114,5.96,
102.8123,706.6246,5.99,
102.8706,708.54,6.009,
102.8107,710.5767,6.02,
102.875,712.5625,6.045,
102.8524,714.416,6.06,
102.9358,716.4298,6.09,
102.9064,718.3905,6.109,
102.9162,720.2412,6.12,
102.7832,722.2523,6.141,
102.8521,724.1876,6.171,
102.9184,726.0964,6.186,
102.8556,728.0856,6.205,
102.8976,729.9481,6.22,
102.8306,731.7746,6.249,
102.8644,733.7955,6.26,
102.7955,735.7038,6.29,
102.8817,737.4879,6.3,
102.8246,739.3609,6.32,
102.9009,741.1829,6.348,
102.8642,743.0531,6.36,
102.8071,744.93,6.39,
102.866,746.7008,6.4,
102.8104,748.5597,6.42,
102.8026,750.3883,6.446,
102.8424,752.1613,6.46,
102.9049,753.834,6.49,
102.908,755.6269,6.51,
102.8715,757.4174,6.52,
102.8564,759.2296,6.542,
102.8769,760.981,6.569,
102.8979,762.7582,6.587,
102.9079,764.4058,6.606,
102.8897,766.1796,6.62,
102.9002,767.9594,6.64,
102.9157,769.6582,6.669,
102.9048,771.2988,6.683,
102.927,773.0873,6.702,
102.9464,774.717,6.73,
102.9126,776.4232,6.74,
102.9235,778.1517,6.771,
103.0143,779.8246,6.781,
102.9115,781.5129,6.807,
102.9968,783.1997,6.827,
103.0531,784.8042,6.84,
102.9581,786.465,6.863,
102.9544,788.1538,6.89,
103.0704,789.8376,6.907,
103.0216,791.5274,6.926,
103.0908,793.1337,6.94,
103.035,794.7284,6.962,
103.1019,796.4644,6.99,
103.0906,798.0925,7,
103.1072,799.6872,7.02,
103.0987,801.291,7.04,
103.1201,802.9788,7.07,
103.1398,804.6105,7.086,
103.1814,806.1584,7.105,
103.1568,807.858,7.12,
103.2181,809.538,7.14,
103.1082,811.1804,7.168,
103.2144,812.7856,7.18,
103.2241,814.4196,7.206,
103.1768,816.1282,7.23,
103.1938,817.7782,7.24,
103.1978,819.4692,7.26,
103.2173,821.0821,7.289,
103.2381,822.7138,7.309,
103.1848,824.4244,7.32,
103.1343,826.1605,7.345,
103.1659,827.8552,7.36,
103.197,829.4356,7.389,
103.1874,831.1658,7.409,
103.2342,832.8136,7.42,
103.1491,834.4743,7.442,
103.1652,836.1143,7.47,
103.2274,837.796,7.48,
103.1681,839.5495,7.5,
103.1983,841.2577,7.522,
103.2017,842.8297,7.549,
103.153,844.6244,7.56,
103.1182,846.3864,7.59,
103.1275,848.122,7.6,
103.127,849.8404,7.62,
103.1853,851.5714,7.648,
103.1311,853.2251,7.66,
103.1647,854.8878,7.69,
103.1647,856.7162,7.709,
103.1459,858.3895,7.72,
103.1747,860.0447,7.747,
103.1401,861.7894,7.76,
103.0756,863.5353,7.78,
103.0298,865.2622,7.8,
103.0424,867.0032,7.828,
102.9853,868.7046,7.84,
102.9435,870.522,7.864,
102.9582,872.2171,7.889,
102.9179,873.9225,7.906,
102.9347,875.7297,7.925,
102.9502,877.3868,7.94,
102.9108,879.1674,7.96,
103.0528,880.883,7.989,
102.9619,882.6595,8.003,
103.0069,884.2784,8.022,
103.0822,885.9991,8.05,
102.9904,887.7191,8.06,
102.9862,889.3,8.08,
103.0253,890.9853,8.104,
103.1387,892.7175,8.129,
103.1034,894.3756,8.14,
103.1319,895.9427,8.168,
103.1728,897.6994,8.18,
103.1973,899.3736,8.209,
103.2728,901.0156,8.229,
103.319,902.6884,8.24,
103.2864,904.2873,8.264,
103.3495,905.8885,8.289,
103.4054,907.5255,8.309,
103.4407,909.0568,8.328,
103.3202,910.7268,8.34,
103.4636,912.2981,8.368,
103.4756,914.0258,8.38,
103.5537,915.5587,8.41,
103.5754,917.1868,8.422,
103.6005,918.8231,8.441,
103.6541,920.3904,8.46,
103.6879,922.0454,8.49,
103.6633,923.6601,8.502,
103.7113,925.2324,8.521,
103.7846,926.8815,8.546,
103.7666,928.4853,8.56,
103.8776,930.1159,8.591,
103.8528,931.7753,8.6,
103.92,933.3844,8.624,
103.9443,934.9407,8.64,
104.0785,936.5996,8.66,
104.2009,938.2046,8.682,
104.1454,939.8078,8.709,
104.1017,941.5363,8.727,
104.2217,943.0884,8.746,
104.2443,944.7062,8.76,
104.2673,946.3428,8.781,
104.3569,948.0078,8.81,
104.4417,949.7353,8.825,
104.4418,951.3352,8.844,
104.5292,953.0092,8.86,
104.5628,954.6595,8.89,
104.5767,956.244,8.905,
104.6052,957.8913,8.927,
104.6286,959.5076,8.948,
104.6068,961.2571,8.96,
104.6609,963.0032,8.988,
104.6175,964.686,9,
104.6785,966.2508,9.028,
104.7712,967.9844,9.049,
104.7344,969.7587,9.06,
104.7759,971.427,9.086,
104.8046,973.0957,9.1,
104.8573,974.8247,9.13,
104.8508,976.5481,9.149,
104.9286,978.2758,9.16,
104.9736,980.0314,9.183,
104.9556,981.7324,9.202,
105.0407,983.5363,9.228,
105.1054,985.1897,9.24,
105.1343,986.9055,9.264,
105.158,988.7014,9.289,
105.2787,990.5249,9.309,
105.311,992.2043,9.328,
105.2444,994.1177,9.34,
105.3338,995.8187,9.36,
105.4357,997.6467,9.389,
105.4424,999.5025,9.4,
105.3991,1001.2598,9.42,
105.4438,1003.0312,9.441,
105.4863,1004.7765,9.469,
105.4718,1006.5374,9.48,
105.5078,1008.4301,9.509,
105.4269,1010.2231,9.53,
105.5814,1011.9577,9.54,
105.636,1013.7468,9.568,
105.5736,1015.6194,9.58,
105.7419,1017.4815,9.61,
105.7282,1019.3309,9.628,
105.6762,1021.1341,9.64,
105.7226,1022.9804,9.665,
105.8036,1024.7376,9.68,
105.8506,1026.6135,9.711,
105.8291,1028.4575,9.726,
105.8983,1030.295,9.745,
105.9809,1032.1622,9.76,
105.9663,1033.9466,9.78,
106.0041,1035.7232,9.809,
106.1373,1037.61,9.823,
106.1705,1039.3313,9.842,
106.2007,1041.2368,9.869,
106.2899,1043.083,9.88,
106.2964,1044.8969,9.9,
106.3852,1046.7453,9.922,
106.4158,1048.4908,9.948,
106.508,1050.3237,9.96,
106.6028,1052.2249,9.989,
106.6334,1054.0518,10,
106.7736,1055.8392,10.03,
106.7491,1057.6656,10.049,
106.8477,1059.5445,10.06,
107.0206,1061.3988,10.082,
107.0284,1063.2679,10.109,
107.0706,1065.1174,10.127,
107.1397,1067.0151,10.147,
107.1777,1068.861,10.16,
107.2184,1070.6816,10.189,
107.2885,1072.6076,10.2,
107.4112,1074.4787,10.229,
107.5179,1076.38,10.241,
107.5275,1078.2587,10.26,
107.5951,1080.1893,10.288,
107.6706,1082.0578,10.3,
107.847,1083.9816,10.326,
107.8226,1085.8745,10.352,
107.9177,1087.7947,10.36,
107.949,1089.691,10.388,
107.9418,1091.5687,10.4,
108.0347,1093.5214,10.428,
108.0582,1095.3104,10.45,
108.1225,1097.2734,10.46,
108.1377,1099.1601,10.48,
108.1407,1101.0841,10.502,
108.1715,1102.9514,10.529,
108.2063,1104.9636,10.547,
108.2531,1106.9112,10.562,
108.3049,1108.744,10.58,
108.3104,1110.7287,10.6,
108.3551,1112.6518,10.631,
108.3457,1114.5465,10.643,
108.378,1116.3679,10.661,
108.4298,1118.2734,10.68,
108.4143,1120.1847,10.709,
108.5057,1122.1346,10.72,
108.5048,1123.9582,10.751,
108.4565,1125.8613,10.77,
108.4632,1127.7541,10.78,
108.4293,1129.5982,10.806,
108.4486,1131.556,10.82,
108.4947,1133.3809,10.849,
108.4128,1135.2531,10.868,
108.446,1137.1752,10.88,
108.5191,1139.0138,10.902,
108.5239,1140.9284,10.931,
108.5831,1142.7392,10.947,
108.4805,1144.6835,10.966,
108.4888,1146.4585,10.98,
108.509,1148.2895,11,
108.4788,1150.1247,11.02,
108.5117,1152.0527,11.049,
108.6069,1153.989,11.06,
108.5144,1155.8319,11.08,
108.5487,1157.6719,11.109,
108.5265,1159.5265,11.12,
108.5333,1161.4479,11.148,
108.5014,1163.2011,11.168,
108.5309,1165.142,11.18,
108.4852,1167.0927,11.206,
108.5465,1168.8449,11.22,
108.4714,1170.7975,11.249,
108.5103,1172.6558,11.27,
108.4436,1174.5096,11.28,
108.421,1176.3545,11.3,
108.4519,1178.2599,11.329,
108.4372,1180.0642,11.349,
108.5776,1182.0289,11.36,
108.5335,1183.8477,11.383,
