"x","z","t",
122.8866,65.7514,0,
123.0139,68.5149,0.075,
123.0976,71.3681,0.149,
123.2644,74.2576,0.214,
123.392,77.0272,0.267,
123.4629,79.649,0.34,
123.5849,82.3627,0.4,
123.6684,85.2089,0.467,
123.8187,87.9596,0.534,
123.9124,90.8195,0.6,
124.0457,93.534,0.667,
124.1525,96.2069,0.734,
124.2562,98.9928,0.801,
124.365,101.7156,0.867,
124.5102,104.3483,0.934,
124.6374,107.1638,1,
124.6829,109.8041,1.067,
124.8424,112.5678,1.134,
124.9622,115.237,1.204,
125.1076,118.0582,1.267,
125.1441,120.8396,1.347,
125.2625,123.4354,1.4,
125.3995,126.1925,1.467,
125.388,128.966,1.534,
125.5163,131.6724,1.6,
125.6521,134.3103,1.667,
125.7324,137.0363,1.734,
125.8884,139.78,1.8,
125.9292,142.5407,1.867,
126.0735,145.2515,1.936,
126.098,147.962,2,
126.2026,150.6529,2.067,
126.323,153.3182,2.134,
126.3963,156.0885,2.2,
126.4986,158.843,2.267,
126.6033,161.5412,2.334,
126.7241,164.2255,2.4,
126.7502,166.9254,2.467,
126.7816,169.6092,2.534,
126.8602,172.2946,2.6,
126.8991,174.9442,2.667,
126.9529,177.6846,2.734,
127.0797,180.3243,2.8,
127.187,183.0743,2.874,
127.1315,185.7248,2.942,
127.2049,188.4653,3.001,
127.2463,191.1016,3.083,
127.2674,193.7786,3.134,
127.3733,196.3991,3.201,
127.3828,199.0046,3.281,
127.4573,201.8364,3.337,
127.4903,204.6909,3.4,
127.5563,207.2297,3.468,
127.5991,209.8592,3.534,
127.7343,212.541,3.6,
127.7576,215.0953,3.672,
127.8575,217.9072,3.734,
127.951,220.6119,3.8,
128.0361,223.1839,3.867,
128.1334,225.9248,3.936,
128.2112,228.5176,4,
128.2935,231.189,4.067,
128.4804,233.8903,4.134,
128.4676,236.6477,4.2,
128.6559,239.2867,4.267,
128.7794,241.8786,4.334,
128.8485,244.6202,4.4,
128.9702,247.2561,4.467,
129.0139,249.9849,4.534,
129.1152,252.7601,4.6,
129.2355,255.4201,4.667,
129.2811,258.109,4.736,
129.3535,260.8502,4.8,
129.535,263.4987,4.879,
129.656,266.1991,4.934,
129.7638,268.9368,5,
129.9153,271.612,5.067,
130.0627,274.5045,5.134,
130.0993,277.1329,5.202,
130.1712,279.8877,5.283,
130.2785,282.6328,5.335,
130.354,285.3302,5.4,
130.5387,288.1756,5.467,
130.6655,290.8268,5.534,
130.7462,293.6176,5.606,
130.8214,296.393,5.681,
130.8559,299.011,5.738,
131.0257,301.8078,5.815,
131.1155,304.6012,5.867,
131.18,307.5165,5.933,
131.2292,310.1846,6.012,
131.2902,312.9155,6.067,
131.3829,315.7724,6.134,
131.5866,318.5666,6.206,
131.5771,321.1818,6.275,
131.7161,323.9572,6.334,
131.7987,326.7736,6.401,
131.8847,329.4995,6.467,
132.0391,332.1128,6.534,
132.0228,334.8626,6.613,
132.196,337.6305,6.667,
132.2507,340.2763,6.734,
132.4021,342.93,6.807,
132.5398,345.726,6.867,
132.5867,348.4615,6.934,
132.7039,351.1052,7,
132.833,353.7759,7.067,
132.8552,356.4833,7.134,
133.0664,359.2397,7.203,
133.1334,361.9374,7.267,
133.2316,364.6445,7.334,
133.3353,367.3921,7.409,
133.4754,370.176,7.467,
133.5531,372.9175,7.534,
133.6646,375.5879,7.608,
133.7248,378.3669,7.667,
133.8063,381.1142,7.735,
133.9464,383.8746,7.803,
134.0732,386.612,7.867,
134.1197,389.3381,7.934,
134.1983,392.148,8.001,
134.3604,394.9363,8.067,
134.4049,397.7377,8.143,
134.5362,400.5279,8.2,
134.6415,403.312,8.267,
134.7377,406.2149,8.338,
134.8159,408.9889,8.4,
134.9276,411.7753,8.467,
135.0557,414.6263,8.534,
135.054,417.4228,8.6,
135.1808,420.2171,8.667,
135.2142,422.9865,8.734,
135.2569,425.8997,8.8,
135.3035,428.659,8.867,
135.385,431.4808,8.95,
135.4579,434.2586,9,
135.5838,437.1149,9.067,
135.6554,439.9433,9.134,
135.7292,442.7502,9.2,
135.8185,445.5751,9.267,
135.9048,448.1994,9.342,
135.9105,451.1545,9.411,
136.0148,453.9926,9.467,
136.1099,456.7538,9.534,
136.1408,459.6347,9.6,
