"x","z","t",
80.8375,119.5932,0,
80.6924,121.4573,0.005,
80.789,123.1579,0.012,
80.8344,124.9157,0.019,
80.8088,126.4799,0.029,
81.0889,128.2717,0.045,
80.9935,129.9639,0.047,
80.8094,131.657,0.053,
81.0279,133.0911,0.061,
80.9474,134.756,0.069,
80.8748,136.5488,0.078,
81.0172,138.1548,0.086,
81.0026,139.6994,0.094,
80.9663,141.3758,0.103,
80.7397,143.0035,0.123,
80.8884,144.6234,0.137,
80.8536,146.2556,0.146,
80.9192,149.259,0.148,
80.953,150.7612,0.153,
80.8558,152.2121,0.168,
80.7385,153.8924,0.185,
80.7568,155.5405,0.189,
80.8216,157.01,0.191,
80.7072,158.4726,0.194,
80.7369,159.8796,0.203,
80.6091,161.4996,0.219,
80.6165,163.0837,0.232,
80.4685,164.5649,0.237,
80.6194,166.1914,0.238,
80.4748,167.8251,0.244,
80.6026,169.3453,0.253,
80.2727,171.1566,0.267,
80.3223,172.9918,0.272,
80.4142,174.5664,0.281,
80.3902,175.7999,0.286,
80.1352,177.4021,0.3,
80.2506,178.9787,0.312,
79.9965,180.5632,0.315,
80.0086,181.9897,0.319,
79.9718,183.6671,0.328,
79.8194,185.3689,0.342,
79.8496,187.0273,0.345,
79.8895,188.5047,0.36,
79.7364,190.2675,0.363,
79.694,191.9516,0.38,
79.589,193.5843,0.384,
79.4938,195.2008,0.394,
79.5275,196.5742,0.403,
79.4985,198.1387,0.407,
79.4653,199.8515,0.411,
79.468,201.5698,0.441,
79.5302,204.8739,0.443,
79.4156,206.5393,0.444,
79.2864,208.1912,0.459,
79.4539,209.864,0.464,
79.243,211.5471,0.469,
79.1844,213.1649,0.477,
79.2469,214.8442,0.489,
79.166,216.5847,0.505,
79.1937,218.1364,0.51,
79.0726,219.8513,0.512,
79.128,221.5137,0.519,
79.0263,223.3318,0.544,
79.1542,224.9036,0.553,
79.1363,228.3003,0.554,
79.1973,230.0158,0.561,
79.2606,231.4983,0.569,
79.3757,233.4039,0.579,
79.4726,234.9559,0.588,
79.2286,236.535,0.602,
79.4829,238.2882,0.606,
79.4356,240.1422,0.611,
79.5307,241.7129,0.619,
79.5863,243.6804,0.636,
79.7889,245.386,0.645,
79.701,247.0117,0.65,
79.6209,248.8091,0.653,
79.7949,252.0427,0.682,
79.6657,253.9472,0.683,
79.9957,255.4132,0.686,
79.8911,256.8519,0.694,
79.7835,258.6074,0.703,
79.8229,260.3101,0.711,
79.8985,262.0399,0.719,
79.9528,263.8584,0.738,
79.9463,265.6645,0.743,
80.1106,267.1773,0.747,
80.0652,268.8937,0.764,
80.1684,270.5936,0.777,
80.1385,272.1618,0.78,
80.3152,273.807,0.781,
80.2131,275.3597,0.794,
80.1022,277.0487,0.806,
80.2353,278.525,0.813,
80.1984,280.0505,0.816,
80.1952,281.6801,0.819,
80.317,283.3492,0.828,
80.3123,284.8346,0.844,
80.2762,286.4402,0.847,
80.2921,288.024,0.858,
80.3548,289.5313,0.861,
80.4728,291.2029,0.871,
80.3424,292.8506,0.884,
80.473,294.3472,0.89,
