"x","z","t",
128.4657,65.7809,0,
128.3858,75.0721,0.008,
128.6575,84.5416,0.017,
128.9229,93.7776,0.025,
128.8133,103.2514,0.041,
128.5329,112.9584,0.044,
128.7323,122.6031,0.052,
128.9187,132.2398,0.066,
129.0622,142.1016,0.069,
128.9858,151.7061,0.078,
128.9787,161.7503,0.085,
129.0565,171.6253,0.1,
129.1123,181.327,0.103,
129.1443,191.2419,0.114,
129.2334,201.583,0.121,
129.5613,211.2735,0.125,
129.5229,220.6671,0.133,
129.46,230.3532,0.148,
129.4591,240.1948,0.16,
129.4582,249.9467,0.163,
129.5571,259.7796,0.167,
129.7676,269.9587,0.175,
129.9175,279.361,0.183,
129.9482,289.1375,0.193,
129.8837,299.1722,0.2,
130.1578,308.7861,0.221,
130.1329,318.4336,0.231,
130.1791,328.0619,0.232,
130.1975,338.164,0.233,
130.3758,347.791,0.247,
130.5404,357.594,0.256,
130.5901,367.3218,0.258,
130.6921,377.3563,0.267,
130.6239,386.9062,0.286,
130.6411,396.7916,0.292,
130.6645,406.5006,0.297,
130.7042,416.1011,0.3,
130.876,426.0655,0.316,
131.0923,435.5171,0.324,
131.2103,455.0157,0.333,
131.1799,464.5803,0.342,
131.4263,474.5013,0.35,
131.3217,484.169,0.367,
131.4737,493.9353,0.377,
131.6254,503.7368,0.378,
131.5226,513.6876,0.392,
131.6618,523.5248,0.398,
131.8758,533.4889,0.411,
132.1056,543.0515,0.413,
132.0419,553.2634,0.417,
131.9817,563.3252,0.425,
132.3024,572.8886,0.44,
132.293,583.0087,0.445,
132.4843,593.203,0.456,
132.4511,603.0091,0.459,
132.7505,613.2199,0.473,
132.8545,623.0483,0.477,
133.221,633.3352,0.486,
133.3794,642.8976,0.492,
133.1246,653.4573,0.501,
133.277,663.5783,0.516,
133.3182,674.0434,0.523,
133.2739,684.2976,0.526,
133.336,694.0713,0.533,
133.4785,703.6723,0.542,
133.456,713.8727,0.55,
133.4327,723.7634,0.558,
133.4767,733.8172,0.574,
133.4781,743.9882,0.578,
133.7707,753.41,0.583,
133.9916,763.8538,0.604,
133.9058,774.2846,0.609,
133.8838,784.0015,0.622,
134.1479,793.7347,0.624,
134.1529,803.5267,0.625,
134.2909,813.7339,0.633,
134.4753,823.6603,0.653,
134.369,833.8048,0.666,
134.4288,854.0535,0.667,
134.3927,863.7928,0.682,
134.4683,873.9591,0.695,
134.6325,884.0259,0.698,
134.7434,893.6956,0.7,
135.0863,903.979,0.715,
135.1403,913.8881,0.719,
135.0607,923.8022,0.731,
135.4585,934.4214,0.735,
135.501,944.4042,0.742,
135.4036,954.6831,0.75,
135.4366,964.6252,0.772,
135.564,984.4962,0.779,
135.8511,995.2079,0.783,
135.6515,1005.0144,0.792,
135.7503,1015.1437,0.8,
135.7882,1024.6398,0.808,
135.8355,1035.1242,0.817,
135.6329,1045.4137,0.825,
135.6128,1055.2684,0.834,
135.867,1065.5127,0.842,
135.9958,1075.8308,0.85,
136.0163,1085.8021,0.859,
136.0186,1095.9912,0.867,
136.1063,1106.3248,0.875,
136.0213,1115.9891,0.891,
136.076,1125.7977,0.901,
136.237,1135.9453,0.912,
136.4076,1146.0195,0.913,
136.7148,1155.8206,0.917,
136.5716,1166.1804,0.925,
136.4783,1175.4699,0.94,
136.4621,1185.912,0.944,
136.5623,1195.7148,0.95,
136.4854,1205.4269,0.958,
136.4288,1215.7034,0.98,
136.7294,1235.5414,0.987,
136.5119,1245.6554,0.992,
136.5919,1255.6341,1,
136.3486,1265.8966,1.008,
136.502,1275.9518,1.017,
136.6559,1286.073,1.025,
136.7464,1295.8947,1.033,
136.5156,1305.746,1.049,
136.7901,1316.2038,1.053,
136.665,1325.9455,1.064,
136.6047,1335.5839,1.068,
136.4201,1345.5848,1.086,
136.7219,1355.4348,1.087,
136.9408,1365.3,1.094,
136.9437,1374.9748,1.101,
137.1024,1384.839,1.11,
137.2321,1394.6444,1.117,
137.33,1404.3992,1.132,
137.4853,1414.3053,1.141,
137.3772,1424.3002,1.148,
137.2313,1433.9004,1.15,
137.4063,1442.79,1.158,
137.3171,1452.4626,1.167,
137.5574,1462.2537,1.175,
137.8262,1471.6257,1.183,
137.846,1481.5326,1.2,
138.2926,1491.103,1.204,
138.5302,1500.089,1.208,
138.5258,1509.732,1.217,
138.4628,1518.3287,1.236,
138.696,1527.8309,1.25,
138.9713,1546.5759,1.251,
138.902,1555.9311,1.258,
138.8862,1564.9702,1.277,
139.265,1574.2579,1.284,
