"x","z","t",
138.9338,122.8794,0,
139.0158,125.4846,0.036,
138.9484,128.331,0.056,
138.993,130.8896,0.104,
138.9729,133.4889,0.123,
138.7845,136.2968,0.158,
138.7773,138.8089,0.206,
138.6584,141.485,0.222,
138.5501,144.3028,0.257,
138.4992,146.8325,0.302,
138.6386,149.4249,0.34,
138.5939,152.016,0.356,
138.642,154.5785,0.398,
138.9361,157.0441,0.436,
138.7756,159.775,0.456,
138.8323,162.492,0.494,
139.0021,165.1921,0.543,
138.9772,167.7088,0.556,
139.0659,170.2805,0.594,
139.1237,173.117,0.641,
139.2416,175.614,0.656,
139.3304,178.4521,0.705,
139.3648,181.1444,0.722,
139.2923,183.9914,0.757,
139.1139,186.9728,0.803,
139.218,189.6108,0.842,
139.37,192.4598,0.856,
139.2957,195.1126,0.897,
139.3671,197.9384,0.938,
139.3812,200.5217,0.956,
139.4405,203.1105,0.993,
139.2913,205.8156,1.04,
139.1964,208.9155,1.056,
139.1546,211.6894,1.092,
139.212,214.5527,1.137,
139.0375,217.2844,1.156,
139.2751,220.2207,1.189,
139.2402,223.1688,1.222,
139.4446,226.0426,1.27,
139.4635,228.6126,1.306,
139.552,231.6207,1.322,
139.5584,234.3728,1.362,
139.5807,237.4524,1.406,
139.5618,240.3181,1.439,
139.5721,243.0489,1.456,
139.5695,245.7886,1.489,
139.5846,248.5425,1.523,
139.6054,251.4937,1.561,
139.6435,254.2063,1.598,
139.6579,256.9414,1.622,
139.7,259.8545,1.67,
139.6326,262.4948,1.689,
139.594,265.1647,1.741,
139.7311,268.1194,1.756,
139.7412,270.9845,1.795,
139.7788,273.6874,1.831,
139.7166,276.3881,1.872,
139.6013,279.1393,1.909,
139.6233,282.0701,1.922,
139.617,284.867,1.962,
139.6502,287.8882,2,
139.5747,290.7714,2.035,
139.612,293.469,2.056,
139.5345,296.1562,2.089,
139.5014,298.8869,2.14,
139.4956,301.7474,2.156,
139.4683,304.3684,2.197,
139.3521,306.9503,2.236,
139.3999,309.8048,2.274,
139.4566,312.6115,2.305,
139.4012,315.3999,2.322,
139.4084,318.1611,2.361,
139.4509,320.9463,2.389,
139.3997,323.7951,2.423,
139.3136,326.6548,2.463,
139.3196,329.6583,2.501,
139.3921,332.4287,2.522,
139.3685,335.1227,2.558,
139.3786,338.0247,2.602,
139.3373,340.7342,2.637,
139.3689,343.4715,2.656,
139.2613,346.0818,2.702,
139.2262,348.718,2.74,
139.2303,351.3956,2.756,
139.1364,354.1503,2.793,
139.1397,356.9827,2.839,
139.1168,359.6113,2.856,
139.1304,362.3578,2.895,
139.0947,365.274,2.94,
139.1185,368.0734,2.956,
139.1334,370.756,2.994,
139.1153,373.5036,3.04,
139.1616,376.4382,3.056,
139.1425,379.3534,3.09,
139.1206,382.0399,3.136,
139.0158,384.7555,3.174,
139.0459,387.6647,3.189,
139.0841,390.2442,3.235,
139.0628,393.1155,3.274,
139.0358,396.0249,3.289,
139.0919,398.7507,3.325,
139.0271,401.6283,3.361,
139.1414,404.5584,3.406,
139.1709,407.2495,3.422,
139.0613,410.2517,3.459,
139.1604,412.9647,3.504,
139.322,415.7362,3.522,
139.3608,418.5056,3.557,
139.282,421.3031,3.605,
139.3436,424.1293,3.622,
139.5632,426.9703,3.656,
139.5078,429.8618,3.702,
139.5537,432.7364,3.737,
139.5505,435.5458,3.756,
139.7385,438.3178,3.8,
139.614,441.2053,3.844,
139.5592,443.8327,3.856,
139.5411,446.8268,3.898,
139.467,449.6085,3.944,
139.5233,452.3963,3.956,
139.5704,455.3387,3.994,
139.4943,458.3196,4.041,
139.4352,461.0842,4.056,
139.3468,463.9921,4.092,
139.2609,466.7815,4.139,
139.2968,469.5964,4.156,
139.3358,472.5153,4.19,
139.3219,475.3366,4.236,
139.3482,478.0843,4.273,
139.381,480.9113,4.289,
139.3566,483.7095,4.327,
139.5021,486.6478,4.356,
139.5094,489.5044,4.396,
139.4372,492.2583,4.422,
139.3877,495.0381,4.456,
139.3862,497.703,4.492,
139.3187,500.5039,4.535,
139.3519,503.2447,4.572,
139.2695,506.2145,4.595,
139.2804,509.0562,4.638,
139.3553,511.7138,4.675,
139.3655,514.6677,4.689,
139.1952,517.4788,4.734,
139.1261,520.2845,4.77,
139.0388,523.1822,4.789,
139.0828,525.9256,4.823,
139.129,528.4907,4.858,
138.9856,531.2516,4.892,
138.9449,534.1686,4.935,
138.9377,537.1016,4.969,
138.8898,539.7985,5.004,
138.9112,542.5183,5.041,
138.9531,545.2405,5.071,
138.9512,548.1628,5.089,
138.885,550.8119,5.122,
138.9446,553.5253,5.176,
138.7867,556.5372,5.189,
138.7163,559.3895,5.231,
138.7995,562.2714,5.256,
138.8327,565.119,5.293,
138.9436,567.9192,5.339,
138.8734,570.6292,5.356,
138.8148,573.5046,5.39,
139.0004,576.4413,5.436,
138.865,579.0352,5.476,
138.9565,581.724,5.489,
138.9825,584.5251,5.535,
138.9107,587.3682,5.575,
139.0039,590.0039,5.589,
139.0002,592.717,5.631,
138.8434,595.6183,5.675,
138.8502,598.2929,5.689,
138.8162,600.8735,5.729,
138.7419,603.6524,5.766,
138.7769,606.1043,5.789,
138.8665,608.83,5.839,
138.6992,611.5453,5.856,
138.788,614.2444,5.889,
138.7297,616.9279,5.922,
138.8023,619.6245,5.958,
138.7172,622.2194,6.002,
138.7871,624.9015,6.035,
138.8433,627.4948,6.056,
138.8107,630.0201,6.099,
138.7706,632.8094,6.139,
138.6737,635.4094,6.155,
138.644,638.1426,6.195,
138.7868,640.6121,6.239,
138.7194,643.0975,6.256,
138.8568,645.9935,6.294,
138.9249,648.5837,6.34,
138.8296,651.0229,6.356,
138.815,653.7127,6.39,
138.7342,656.1772,6.437,
138.7283,658.7045,6.471,
138.6103,661.4435,6.489,
138.569,663.7871,6.534,
138.4668,666.354,6.572,
138.4953,668.8018,6.589,
138.5271,671.3704,6.63,
138.5245,673.9493,6.674,
138.5414,676.5329,6.689,
138.3221,679.1674,6.727,
138.1333,681.5669,6.774,
138.1655,684.2091,6.789,
138.0138,686.702,6.825,
137.9584,689.2373,6.871,
138.1085,691.6344,6.889,
137.9053,694.2925,6.923,
137.7916,696.7976,6.969,
137.8383,699.3343,7.006,
137.7762,701.9166,7.022,
137.7736,704.3628,7.065,
137.7169,706.814,7.108,
137.6609,709.3717,7.122,
137.5346,712.0358,7.157,
137.629,714.66,7.193,
137.4895,717.3468,7.239,
137.4897,719.7945,7.268,
137.4366,722.4571,7.289,
137.3384,724.8876,7.336,
137.3702,727.4507,7.356,
137.2305,730.0086,7.39,
137.1651,732.4055,7.434,
137.1694,734.766,7.474,
137.1757,737.2833,7.515,
137.1718,739.8259,7.522,
137.0641,742.3102,7.569,
136.9846,744.6975,7.607,
137.1237,747.0546,7.622,
137.0657,749.3566,7.656,
137.0675,751.9291,7.689,
137.1015,754.3707,7.729,
137.0988,757.069,7.769,
137.0979,759.5266,7.805,
137.0791,761.9069,7.822,
137.1443,764.3583,7.869,
137.0782,766.9894,7.904,
137.2248,769.4279,7.922,
136.9374,772.2107,7.962,
136.9539,774.8166,7.993,
136.9686,777.3454,8.03,
136.9517,779.8012,8.072,
137.007,782.4076,8.106,
136.9314,784.9329,8.142,
136.9514,787.5747,8.155,
136.9452,790.2147,8.191,
136.9508,792.7152,8.24,
136.9788,795.2457,8.256,
137.0124,797.8058,8.29,
137.0107,800.3968,8.336,
136.9481,802.8718,8.373,
137.1165,805.5242,8.389,
136.9422,808.1197,8.433,
137.0607,810.8024,8.474,
136.9872,813.4372,8.489,
136.9803,815.8589,8.529,
137.0966,818.3113,8.571,
136.9282,821.0113,8.589,
136.9332,823.4696,8.628,
136.9324,826.0465,8.673,
136.9563,828.7578,8.689,
136.9042,831.4768,8.724,
136.9046,834.0948,8.772,
136.9935,836.5725,8.789,
136.9108,839.2418,8.822,
136.9987,841.6468,8.869,
136.9388,844.2388,8.907,
137.0041,846.848,8.922,
136.9387,849.313,8.965,
137.0671,851.9488,9.003,
137.003,854.3177,9.022,
136.977,857.1485,9.056,
137.0441,859.6913,9.106,
137.0125,862.406,9.122,
137.0458,865.3191,9.155,
137.005,867.94,9.189,
137.084,870.5531,9.222,
137.1517,873.2723,9.271,
137.145,875.8697,9.307,
137.1281,878.5578,9.322,
136.9803,881.0773,9.365,
137.0816,884.049,9.41,
137.0015,886.6325,9.422,
136.9869,889.4328,9.462,
136.8883,891.9355,9.502,
136.796,894.587,9.522,
136.6643,897.2911,9.56,
136.7528,899.9402,9.605,
136.6531,902.4008,9.622,
136.7216,905.1267,9.657,
136.7287,907.7278,9.703,
136.7849,910.2969,9.738,
136.7608,913.1982,9.756,
136.6172,916.0198,9.8,
136.5696,918.8707,9.843,
136.5432,921.7005,9.856,
136.4954,924.293,9.896,
136.3965,927.0661,9.944,
