"x","z","t",
108.1552,118.8141,0,
108.3897,121.8999,0.065,
108.5314,124.9642,0.132,
108.6733,128.112,0.198,
108.7477,131.0959,0.281,
108.9107,134.1152,0.348,
108.9484,137.1989,0.416,
109.0129,140.2261,0.479,
109.3508,143.1314,0.545,
109.4443,146.129,0.612,
109.5189,149.1641,0.679,
109.6489,152.0462,0.747,
109.7639,155.2291,0.812,
109.8774,158.1995,0.876,
109.9329,161.2165,0.944,
110.1591,164.3532,1.012,
110.1766,167.6016,1.073,
110.1785,170.8579,1.138,
110.241,173.8813,1.198,
110.4208,177.09,1.266,
110.3384,179.9126,1.335,
110.4695,182.807,1.398,
110.4683,185.7821,1.473,
110.4954,188.9053,1.538,
110.5004,191.8303,1.598,
110.2537,195.1292,1.665,
110.3648,197.9206,1.733,
110.3869,201.1279,1.799,
110.2564,204.2419,1.868,
110.1612,207.3687,1.932,
110.2769,210.3292,1.998,
110.351,213.5107,2.065,
110.263,216.8531,2.139,
110.2087,220.0923,2.203,
110.2567,222.989,2.273,
110.344,226.1875,2.333,
110.2552,229.5053,2.398,
110.2704,233.0327,2.468,
110.1932,236.2161,2.532,
110.1027,239.3911,2.598,
110.1399,242.7391,2.665,
110.0015,245.87,2.742,
110.146,248.9442,2.803,
110.0832,252.0928,2.873,
109.7965,255.2176,2.933,
109.7404,258.597,2.998,
109.7656,261.8267,3.08,
109.7382,265.0536,3.143,
109.8483,268.511,3.198,
109.886,271.8745,3.265,
109.8271,275.0623,3.332,
109.679,278.302,3.398,
109.7642,281.6457,3.472,
109.7788,285.0386,3.536,
109.6328,288.2258,3.598,
109.7411,291.4587,3.665,
109.6873,294.8026,3.732,
109.6433,298.0441,3.799,
109.6868,301.4298,3.876,
109.6749,304.9927,3.936,
109.6697,308.3772,4.005,
109.7287,311.7926,4.067,
109.6976,314.958,4.132,
109.7414,318.2149,4.198,
109.6358,321.3927,4.265,
109.524,324.8846,4.332,
109.6149,328.1017,4.406,
109.6218,331.3534,4.473,
109.5377,334.616,4.532,
109.5242,337.811,4.604,
109.4946,341.3276,4.669,
109.5119,344.5249,4.734,
109.4051,347.768,4.804,
109.5202,351.1214,4.879,
