"x","z","t",
106.2735,82.9673,0,
106.4417,85.136,0.044,
106.3248,87.2803,0.072,
106.2668,89.0825,0.103,
106.5173,91.1089,0.136,
106.2239,93.1085,0.173,
106.3038,95.1651,0.214,
106.3294,97.108,0.248,
106.1371,99.3906,0.263,
106.215,101.5273,0.313,
106.0749,103.6132,0.346,
106.1196,105.703,0.381,
106.0583,107.6861,0.396,
105.9155,109.9374,0.441,
105.8374,111.9461,0.464,
105.8785,114.0521,0.51,
105.9738,116.1996,0.546,
105.9272,118.4017,0.582,
106.0025,120.5222,0.596,
105.9924,122.7435,0.635,
105.9762,124.8255,0.671,
106.003,127.0232,0.714,
106.1308,129.0428,0.73,
106.0546,131.1232,0.769,
105.9858,133.3388,0.816,
105.8939,135.4594,0.83,
105.9258,137.562,0.867,
105.8705,139.8173,0.914,
106.0567,141.8733,0.93,
106.024,144.2743,0.964,
106.0418,146.4312,1.011,
106.1044,148.6147,1.046,
106.182,150.8462,1.063,
106.1774,153.1626,1.106,
106.2341,155.1702,1.152,
106.1398,157.2513,1.163,
106.2657,159.3508,1.203,
106.3751,161.695,1.248,
106.3111,163.7472,1.263,
106.3344,165.9306,1.299,
106.4904,168.0097,1.346,
106.5105,170.1685,1.363,
106.572,171.9982,1.397,
106.5306,174.2426,1.443,
106.5073,176.3316,1.478,
106.5953,178.4731,1.496,
106.5682,180.7732,1.539,
106.6833,182.7316,1.58,
106.7134,184.9762,1.596,
106.6775,186.9483,1.636,
106.6677,189.2134,1.682,
106.5906,191.2311,1.696,
106.5155,193.4058,1.736,
106.6337,195.6186,1.78,
106.5766,197.7305,1.796,
106.7025,199.8211,1.831,
106.6479,201.8872,1.877,
106.7653,204.0445,1.914,
106.7616,206.1421,1.93,
106.8398,208.3857,1.973,
106.8854,210.6366,1.996,
106.9363,212.7593,2.033,
107.0125,214.9812,2.063,
106.9497,217.1026,2.102,
106.871,219.3832,2.13,
106.9827,221.5925,2.163,
106.8935,223.8341,2.198,
107.0778,225.8785,2.243,
107.0662,228.1962,2.281,
107.1017,230.2306,2.314,
107.1258,232.3116,2.33,
107.0718,234.6086,2.37,
107.0289,236.8077,2.409,
107.1002,238.8489,2.443,
106.9436,240.8184,2.48,
107.0154,242.8695,2.513,
106.9074,245.0674,2.53,
106.9404,247.2354,2.563,
106.9429,249.4306,2.6,
107.0332,251.5939,2.643,
106.9557,253.9186,2.677,
106.8752,256.1584,2.712,
106.8607,258.1234,2.745,
106.8341,260.2165,2.783,
106.785,262.3485,2.796,
106.8148,264.4729,2.842,
106.7318,266.6024,2.88,
106.8165,268.9381,2.912,
106.7562,270.957,2.93,
106.6778,273.3584,2.964,
106.6841,275.5217,3,
106.7083,277.9746,3.043,
106.6267,280.0436,3.075,
106.612,282.269,3.112,
106.7728,284.5176,3.147,
106.6199,286.7265,3.181,
106.7795,288.9218,3.196,
106.7485,290.9891,3.236,
106.6733,293.1741,3.272,
106.5384,295.4517,3.296,
106.6461,297.6497,3.33,
106.6616,299.7137,3.364,
106.5993,301.8561,3.4,
106.5461,304.0974,3.446,
106.6077,306.3906,3.463,
106.5722,308.6314,3.497,
106.6476,310.9228,3.543,
106.6476,312.9796,3.58,
106.5727,315.1159,3.596,
106.7042,317.2147,3.639,
106.6898,319.4891,3.678,
106.6891,321.4581,3.696,
106.6837,323.4399,3.737,
106.6862,325.7955,3.779,
106.7846,327.969,3.796,
106.57,330.0438,3.84,
106.5152,332.1692,3.88,
106.4606,334.3139,3.896,
106.2986,336.5924,3.931,
106.305,338.5316,3.977,
106.2333,340.647,4.014,
106.3231,342.8422,4.03,
106.2763,344.9914,4.073,
106.1407,347.2243,4.114,
106.3089,349.4174,4.13,
106.1553,351.479,4.17,
106.3383,353.6014,4.213,
106.1705,355.7662,4.23,
106.153,358.0768,4.268,
106.0956,360.2235,4.315,
106.0869,362.4061,4.33,
106.068,364.4999,4.364,
106.011,366.6943,4.411,
106.111,368.9364,4.447,
106.0756,371.1362,4.463,
106.051,373.4539,4.509,
106.18,375.6315,4.546,
106.1423,377.6323,4.563,
106.1343,379.7406,4.606,
106.1215,381.8774,4.647,
106.1079,383.9871,4.663,
106.1705,386.1218,4.702,
106.2934,388.3419,4.748,
106.3107,390.2957,4.763,
106.3666,392.5203,4.799,
106.4014,394.5664,4.847,
106.4675,396.7263,4.863,
106.4389,399.0309,4.896,
106.4555,401.092,4.943,
106.4567,403.089,4.978,
106.5276,405.2297,4.996,
106.5613,407.2524,5.039,
106.4554,409.2998,5.079,
106.5186,411.4745,5.096,
106.566,413.5625,5.136,
