"x","z","t",
140.5028,41.6777,0,
140.573,43.6083,0.037,
140.6112,45.8291,0.06,
140.7207,48.4312,0.105,
140.6899,51.1709,0.138,
140.6836,53.7436,0.173,
140.7012,56.4655,0.21,
140.6377,59.1892,0.239,
140.6559,61.7704,0.26,
140.8048,64.4469,0.293,
140.6817,67.006,0.346,
140.6309,69.4414,0.382,
140.6751,72.3359,0.394,
140.8422,74.6332,0.444,
140.9424,77.5117,0.46,
140.9378,80.1936,0.494,
141.1118,82.9824,0.527,
141.1947,85.5682,0.56,
141.2187,88.3328,0.595,
141.2407,90.9681,0.641,
141.2455,93.568,0.675,
141.3697,96.4882,0.693,
141.4255,99.1253,0.738,
141.4397,102.0152,0.779,
141.4227,104.7842,0.793,
141.3911,107.3014,0.834,
141.4198,110.0883,0.86,
141.4732,112.8736,0.898,
141.4663,115.5802,0.941,
141.6501,118.4801,0.96,
141.7107,121.1012,0.995,
141.7429,123.9146,1.044,
141.6952,126.5694,1.06,
141.5809,129.4744,1.094,
141.6199,132.0482,1.142,
141.4926,134.7247,1.182,
141.6845,137.2807,1.193,
141.6504,140.063,1.236,
141.6019,142.8485,1.27,
141.6533,145.4569,1.293,
141.5603,148.2962,1.336,
141.589,150.8751,1.36,
141.4865,153.6056,1.397,
141.4943,156.4684,1.444,
141.513,158.9959,1.46,
141.6053,161.6751,1.494,
141.6178,164.2443,1.542,
141.608,166.7711,1.577,
141.5125,169.452,1.594,
141.5388,171.9593,1.639,
141.4871,174.6166,1.678,
141.611,177.2458,1.694,
141.4999,180.1026,1.735,
141.5397,182.737,1.776,
141.5869,185.3411,1.793,
141.5143,188.1597,1.833,
141.7632,190.721,1.875,
141.6963,193.5202,1.894,
141.7033,196.0881,1.929,
141.8446,198.8536,1.975,
141.8829,201.6319,2.004,
141.8737,204.3328,2.027,
142.0305,207.1254,2.071,
141.9205,209.9332,2.11,
142.0481,212.6363,2.127,
142.1799,215.3464,2.169,
142.2542,218.0876,2.209,
142.256,220.834,2.227,
142.4146,223.4959,2.261,
142.3278,226.3682,2.293,
142.3508,229.0721,2.33,
142.5153,231.7529,2.372,
142.502,234.4951,2.393,
142.6311,237.2896,2.428,
142.7001,240.1105,2.473,
142.6193,243.0679,2.508,
142.7055,245.7836,2.527,
142.6514,248.7038,2.565,
142.7391,251.3501,2.602,
142.8902,254.1798,2.644,
142.8773,256.7361,2.676,
142.8752,259.5634,2.71,
142.8547,262.2934,2.727,
142.8909,265.0913,2.76,
142.7939,267.8737,2.793,
142.9194,270.5429,2.827,
143.0008,273.2366,2.878,
143.0386,275.7934,2.894,
143.0941,278.6513,2.945,
143.1204,281.2009,2.96,
143.0504,283.9728,3.004,
143.0884,286.56,3.027,
143.1075,289.3998,3.063,
143.1502,291.984,3.099,
143.3612,294.7059,3.127,
143.3899,297.457,3.16,
143.1939,300.4017,3.194,
143.4267,303.0796,3.228,
143.5643,305.944,3.272,
143.4974,308.6718,3.308,
143.6069,311.465,3.343,
143.5985,314.3232,3.377,
143.5806,317.1143,3.414,
143.6847,320.0963,3.427,
143.7407,322.5511,3.472,
143.6501,325.6418,3.511,
143.5621,328.4196,3.527,
143.5187,331.4633,3.565,
143.6132,334.5514,3.593,
143.6005,337.2604,3.63,
143.6073,340.4376,3.66,
143.6244,343.3845,3.694,
143.5872,346.3569,3.727,
143.5486,349.2627,3.76,
143.5649,352.0309,3.809,
143.6041,354.8152,3.845,
143.6439,357.7055,3.86,
143.7073,360.4033,3.906,
143.584,363.3577,3.945,
143.6047,366.34,3.96,
143.6698,369.2183,4.003,
143.5208,372.089,4.045,
143.5239,375.0023,4.06,
143.5825,377.7062,4.099,
143.5766,380.5813,4.127,
143.5195,383.2593,4.164,
143.6908,386.0472,4.193,
143.6602,388.9054,4.227,
143.5882,391.7074,4.273,
143.5376,394.4423,4.31,
143.4992,397.2525,4.327,
143.5559,400.0233,4.372,
143.6105,402.5381,4.411,
143.5581,405.3834,4.427,
143.6332,408.3568,4.468,
143.5844,411.1629,4.511,
143.5956,413.9009,4.527,
143.697,416.8117,4.566,
143.4965,419.6927,4.611,
143.6602,422.5643,4.627,
143.776,425.2598,4.662,
143.8127,428.0951,4.71,
143.7543,430.9555,4.727,
143.8297,433.8005,4.76,
143.8427,436.6176,4.806,
143.9301,439.4798,4.843,
143.8925,442.4172,4.86,
143.8381,445.1525,4.904,
143.7672,448.051,4.946,
143.6852,450.9821,4.96,
143.7272,453.9221,5.001,
143.6381,456.7168,5.046,
143.6414,459.4001,5.06,
143.4086,462.2722,5.097,
143.5641,464.8873,5.145,
143.4445,467.8875,5.16,
143.4106,470.6102,5.194,
143.2179,473.5443,5.242,
143.2284,476.2539,5.278,
143.1693,479.2547,5.293,
143.073,482.0149,5.339,
143.0223,484.654,5.375,
143.0318,487.4294,5.393,
143.0264,490.2337,5.434,
142.8952,493.1598,5.468,
142.924,495.945,5.511,
142.8057,498.792,5.544,
142.6753,501.7085,5.56,
142.655,504.6443,5.593,
142.5341,507.5229,5.629,
142.5345,510.4506,5.671,
142.5684,513.3039,5.703,
142.4207,516.2,5.739,
142.3408,519.0976,5.777,
142.3401,522.0383,5.809,
142.3518,524.9316,5.827,
142.4176,527.7321,5.86,
142.385,530.6048,5.896,
142.4198,533.4097,5.942,
142.4454,536.5558,5.96,
142.2681,539.4962,5.993,
142.3787,542.4549,6.027,
142.2937,545.5526,6.06,
142.4101,548.615,6.093,
142.4993,551.8532,6.136,
142.4911,554.7951,6.176,
142.5791,557.8946,6.212,
142.536,560.8158,6.247,
142.658,564.0005,6.26,
142.5511,567.0533,6.297,
142.6349,570.0987,6.331,
142.6266,573.0007,6.365,
142.6297,575.8831,6.393,
142.625,578.7938,6.43,
142.7387,581.6245,6.477,
142.6926,584.5088,6.493,
142.6623,587.4436,6.528,
142.5836,590.1079,6.575,
142.7159,593.4248,6.612,
142.7029,596.2923,6.627,
142.6718,599.4114,6.672,
142.7459,602.3755,6.708,
142.6295,605.5216,6.727,
142.6352,608.556,6.768,
142.6993,611.5685,6.808,
142.7104,614.5683,6.827,
142.7186,617.5997,6.863,
142.6389,620.6625,6.907,
142.853,623.4454,6.927,
142.6882,626.6853,6.96,
142.667,629.6132,7.007,
142.7135,632.6319,7.045,
142.5432,635.6971,7.06,
142.5878,638.6239,7.104,
142.5898,641.7814,7.143,
142.5093,644.7064,7.16,
142.5876,647.6668,7.201,
142.467,650.9468,7.244,
142.4274,654.0553,7.26,
142.3457,657.0542,7.298,
142.3388,660.2378,7.334,
142.4021,663.4232,7.36,
142.3882,666.5102,7.395,
142.3336,669.7037,7.442,
142.3241,672.8341,7.46,
142.3146,675.7983,7.493,
142.2073,678.9809,7.539,
142.3188,682.0976,7.56,
142.3537,685.1759,7.603,
