"x","z","t",
114.4864,59.4981,0,
114.4601,61.8484,0.022,
114.3017,64.2603,0.034,
114.4135,66.4558,0.04,
114.3896,68.9562,0.053,
114.412,71.3445,0.066,
114.4588,73.736,0.088,
114.533,76.3323,0.102,
114.4415,78.8232,0.105,
114.49,81.3316,0.118,
114.6212,83.8846,0.131,
114.5868,86.3432,0.153,
114.6136,89.1131,0.164,
114.6641,91.5854,0.18,
114.5548,94.2453,0.194,
114.6028,96.7811,0.201,
114.7707,99.5137,0.21,
114.7369,102.119,0.23,
114.7691,104.8706,0.243,
114.9054,107.4809,0.25,
114.8338,110.2763,0.273,
114.9569,112.8594,0.279,
114.9514,115.4681,0.298,
115.3207,118.0168,0.313,
115.3534,120.6071,0.316,
115.3744,123.4092,0.329,
115.3759,126.1286,0.348,
115.3898,128.9294,0.357,
115.4362,131.6736,0.379,
115.4046,134.1606,0.382,
115.5087,136.7406,0.404,
115.4602,139.5246,0.418,
115.5241,142.2614,0.426,
115.6389,145.0295,0.434,
115.6191,147.7184,0.456,
115.6906,150.6449,0.469,
115.6279,153.5368,0.474,
115.7331,156.2857,0.496,
115.7917,159.1323,0.505,
115.8118,161.8118,0.513,
115.8383,164.557,0.534,
115.963,167.1244,0.548,
116.1977,170.1053,0.552,
116.2251,172.791,0.574,
116.1939,175.4065,0.581,
116.1265,178.243,0.6,
116.1291,180.8389,0.614,
116.2703,183.493,0.619,
116.1588,186.1251,0.631,
116.1754,188.7454,0.654,
116.2162,191.2598,0.661,
116.1573,193.8919,0.679,
116.3227,196.4392,0.692,
116.2476,199.1892,0.697,
116.2358,201.733,0.721,
116.0981,204.2782,0.724,
116.1207,206.7718,0.737,
116.1058,209.3507,0.758,
116.1401,212.0346,0.768,
116.1167,214.6273,0.776,
115.8853,217.2282,0.798,
116.0401,219.7988,0.809,
115.867,222.3698,0.824,
115.9198,224.9974,0.838,
115.7737,227.6245,0.844,
115.7563,230.3725,0.855,
115.5919,232.8592,0.876,
115.6059,235.4193,0.887,
115.4641,237.9243,0.905,
115.4188,240.6278,0.923,
115.2102,243.2533,0.925,
115.1411,245.9052,0.934,
115.1149,248.2433,0.957,
114.9618,251.0095,0.961,
114.8992,253.7191,0.979,
114.7391,256.3976,0.997,
114.7169,259.0896,1.001,
114.5855,261.7486,1.023,
114.5924,264.3594,1.036,
114.5753,267.0191,1.039,
114.4855,269.6277,1.053,
114.348,272.3679,1.066,
114.2528,275.2239,1.088,
114.2451,277.838,1.097,
114.0978,280.7769,1.106,
114.0295,283.3216,1.118,
114.0077,285.9742,1.132,
113.9893,288.561,1.154,
113.9821,291.2111,1.161,
113.8863,293.8652,1.171,
113.9763,296.4862,1.184,
113.7308,299.1772,1.197,
113.644,301.9424,1.218,
113.5732,304.6176,1.229,
113.5462,307.3917,1.237,
113.4619,310.1666,1.25,
113.3737,312.8232,1.273,
113.1929,315.5252,1.286,
113.4522,318.2546,1.29,
113.3079,320.6123,1.312,
113.4989,323.2793,1.326,
113.5561,325.7107,1.329,
113.6364,328.3093,1.342,
113.78,330.8402,1.365,
113.7188,333.4005,1.371,
113.711,336.0588,1.392,
113.7447,338.4508,1.396,
113.7899,340.7991,1.408,
113.8931,343.282,1.429,
114.0512,345.7592,1.439,
114.1926,348.0812,1.447,
114.2569,350.7487,1.467,
114.3071,353.2047,1.482,
114.3661,355.791,1.487,
114.6918,358.1177,1.508,
114.8948,360.5686,1.519,
115.1328,363.003,1.526,
115.2345,365.531,1.551,
115.5257,367.8732,1.563,
115.6548,370.2064,1.566,
115.8362,372.5797,1.587,
115.9961,374.8477,1.595,
116.1179,377.2971,1.614,
116.2857,379.5199,1.626,
116.4043,382.067,1.632,
116.3196,384.6163,1.645,
116.7134,386.8333,1.667,
