"x","z","t",
133.5698,77.1799,0,
133.6799,84.8928,0.007,
133.5954,93.027,0.014,
133.5849,101.2737,0.021,
133.6221,109.0755,0.028,
133.7413,117.0578,0.04,
133.7242,124.9115,0.043,
133.5936,132.9076,0.05,
133.5932,141.072,0.061,
133.5698,149.2143,0.065,
133.4925,157.2614,0.077,
133.4747,164.9762,0.079,
133.3283,173.0596,0.089,
133.2576,181.0568,0.094,
133.2062,189.0255,0.109,
133.1384,196.9496,0.11,
132.9621,204.8844,0.114,
132.9102,212.419,0.139,
132.8266,220.1204,0.146,
132.9533,235.4843,0.147,
132.9147,243.3613,0.149,
132.9238,250.9519,0.157,
132.8048,258.6363,0.169,
132.703,266.2413,0.172,
132.5583,273.6082,0.181,
132.3993,281.208,0.189,
132.3152,288.5411,0.192,
132.3247,296.1518,0.205,
132.4782,304.0157,0.207,
132.5214,311.6241,0.215,
132.3629,319.2449,0.221,
132.31,326.8056,0.233,
132.0752,334.5284,0.237,
132.0725,342.143,0.245,
132.0665,349.8309,0.256,
131.9612,357.5224,0.258,
132.134,365.2795,0.264,
132.1285,372.8699,0.271,
132.2137,380.3433,0.284,
132.219,387.861,0.288,
132.2515,395.5949,0.294,
132.1195,403.3809,0.301,
132.4293,410.7066,0.313,
132.358,418.2188,0.316,
132.3807,425.8045,0.326,
132.3232,433.4034,0.332,
132.5883,440.7106,0.336,
132.6785,448.3955,0.349,
132.748,455.4497,0.351,
132.7585,462.7214,0.362,
132.7737,470.1043,0.369,
133.0009,477.4941,0.371,
132.9755,485.052,0.378,
133.0078,492.1744,0.385,
133.1924,499.4902,0.397,
133.0377,507.127,0.406,
133.0814,514.4991,0.412,
133.1667,522.136,0.414,
133.3983,529.5618,0.431,
133.5899,536.9318,0.435,
133.6417,544.6818,0.441,
133.8215,552.2867,0.448,
133.9679,559.9677,0.45,
134.0616,567.2508,0.457,
134.1432,574.5741,0.464,
134.3999,582.2399,0.476,
134.6554,589.7648,0.486,
134.9254,597.2353,0.492,
134.8631,604.8093,0.494,
134.9755,612.3107,0.517,
135.3549,627.1574,0.524,
135.6967,634.7012,0.526,
135.9687,642.1426,0.528,
136.1006,650.0195,0.545,
136.341,657.5661,0.561,
136.2403,664.7317,0.562,
136.3965,672.1387,0.563,
136.5146,679.6111,0.564,
136.3321,687.3948,0.571,
136.5454,694.8639,0.578,
136.649,702.4325,0.591,
136.9782,710.1595,0.603,
136.9416,717.808,0.605,
137.0278,725.4351,0.607,
137.0698,733.175,0.624,
137.1646,740.9078,0.629,
137.1973,748.6355,0.635,
137.2986,756.3484,0.641,
137.4627,764.0872,0.644,
137.5671,771.7818,0.649,
137.7703,779.7072,0.657,
137.8694,787.385,0.672,
137.691,795.4218,0.677,
137.6876,803.128,0.68,
137.7301,810.9691,0.688,
138.0347,819.121,0.702,
138.2515,826.9611,0.704,
138.2237,834.685,0.717,
138.1673,842.4288,0.718,
138.3808,850.3506,0.721,
138.4285,858.2291,0.728,
138.4325,865.8394,0.735,
138.4781,873.5366,0.742,
138.3499,881.1668,0.749,
138.5582,888.7544,0.762,
138.7347,896.5061,0.764,
138.912,904.197,0.773,
138.7487,911.9639,0.778,
138.7638,919.8381,0.785,
138.8834,927.3661,0.792,
139.0509,934.9972,0.799,
138.9773,942.9555,0.812,
138.9853,950.5388,0.815,
139.0555,958.3489,0.821,
139.2511,966.096,0.828,
139.4309,973.8728,0.841,
139.5305,981.4511,0.843,
139.6124,989.2959,0.855,
139.9235,996.8631,0.862,
139.9812,1004.5966,0.866,
140.1,1012.2884,0.871,
140.264,1020.3597,0.878,
140.4737,1028.178,0.892,
140.5047,1035.844,0.894,
140.8659,1043.4644,0.906,
140.9122,1051.182,0.909,
140.9841,1058.8542,0.914,
141.3159,1066.9377,0.926,
141.615,1074.9101,0.929,
141.5764,1082.7043,0.937,
141.6757,1090.4405,0.943,
141.8045,1098.1781,0.955,
141.9594,1106.1929,0.965,
142.0818,1114.043,0.97,
142.1282,1122.2404,0.978,
142.2034,1130.1,0.979,
142.0642,1138.1085,0.985,
142.2706,1146.3186,0.992,
142.3924,1154.2019,1.01,
142.5721,1162.2747,1.022,
142.6429,1178.3861,1.023,
142.5269,1186.5299,1.034,
142.4632,1194.3714,1.042,
142.5099,1202.4957,1.047,
142.5227,1210.2022,1.056,
142.577,1218.1832,1.057,
142.6711,1226.2207,1.075,
142.8103,1234.1237,1.086,
142.8108,1241.8667,1.09,
143.0845,1257.2197,1.092,
143.1627,1264.9855,1.099,
143.2718,1272.7378,1.107,
143.3314,1280.4733,1.116,
143.5192,1288.5894,1.128,
143.6696,1296.3376,1.132,
143.9901,1304.2252,1.136,
143.9699,1311.9951,1.142,
144.2418,1319.9204,1.15,
144.2389,1327.8406,1.157,
144.4972,1335.8973,1.164,
144.5678,1343.7384,1.171,
144.9895,1351.8139,1.184,
145.0519,1359.619,1.186,
144.9112,1367.5501,1.195,
144.9789,1375.5541,1.205,
145.0061,1383.5195,1.207,
144.9453,1391.4814,1.214,
144.974,1399.3411,1.221,
145.0086,1407.0443,1.234,
145.3371,1415.0832,1.236,
145.5804,1423.1726,1.247,
145.7249,1430.9562,1.25,
145.8193,1438.6949,1.262,
145.9447,1446.881,1.265,
145.9629,1454.6688,1.276,
146.1946,1462.6801,1.279,
145.9947,1470.6161,1.287,
146.0482,1478.4226,1.292,
146.2813,1486.1845,1.3,
146.4544,1494.0296,1.312,
146.6862,1501.8476,1.315,
146.7838,1509.8253,1.322,
146.7667,1518.0751,1.333,
146.8398,1525.5999,1.336,
146.8052,1533.216,1.342,
146.7403,1540.9725,1.35,
147.1143,1549.1603,1.362,
147.1572,1557.0825,1.365,
146.9636,1564.775,1.377,
147.0047,1572.5413,1.379,
146.9121,1580.384,1.385,
147.0202,1588.4695,1.392,
147.0307,1596.0493,1.4,
147.0681,1603.8644,1.417,
147.058,1611.4468,1.426,
146.8525,1626.7283,1.428,
146.4654,1634.3329,1.444,
146.2371,1641.9621,1.447,
146.2251,1649.5201,1.451,
145.996,1657.1182,1.463,
146.0205,1664.6648,1.464,
145.8243,1671.9798,1.471,
145.8629,1679.3969,1.478,
145.931,1686.9068,1.493,
145.7223,1694.528,1.502,
145.5549,1701.8984,1.506,
145.2212,1709.3833,1.51,
145.3951,1716.8471,1.53,
145.326,1724.2446,1.538,
145.5717,1738.8561,1.539,
145.5904,1746.3933,1.542,
145.6786,1753.4789,1.55,
145.7493,1761.0737,1.557,
