"x","z","t",
162.3611,57.8928,0,
162.3453,64.2839,0.016667,
162.1691,70.58,0.033333,
162.0623,76.8227,0.05,
161.9748,83.1305,0.066667,
161.9124,89.5245,0.083333,
162.0342,95.8047,0.1,
161.9753,102.0869,0.11667,
161.8875,108.4438,0.13333,
161.809,114.7771,0.15,
161.7589,120.9701,0.16667,
161.6895,127.2524,0.18333,
161.5542,133.642,0.2,
161.4718,139.9873,0.21667,
161.3894,146.4253,0.23333,
161.2819,152.7881,0.25,
161.1403,159.4058,0.26667,
161.024,165.9787,0.28333,
160.9054,172.4741,0.3,
160.659,179.1373,0.31667,
160.6013,185.6169,0.33333,
160.4795,192.1329,0.35,
160.3048,198.7693,0.36667,
160.1366,205.4619,0.38333,
160.0506,212.0134,0.4,
159.9946,218.6556,0.41667,
159.8341,225.2197,0.43333,
159.7555,231.7549,0.45,
159.8403,238.3427,0.46667,
159.7247,244.9574,0.48333,
159.6588,251.5782,0.5,
159.7024,258.0606,0.51667,
159.6217,264.6907,0.53333,
159.7205,271.2299,0.55,
159.7665,277.7552,0.56667,
159.5939,284.2964,0.58333,
159.734,290.9592,0.6,
159.7339,297.4497,0.61667,
159.7213,304.0922,0.63333,
159.7404,310.7438,0.65,
159.7098,317.5949,0.66667,
159.8335,324.1309,0.68333,
159.7496,330.7222,0.7,
159.6276,337.3206,0.71667,
159.6445,344.0206,0.73333,
159.6393,350.6553,0.75,
159.6311,357.1585,0.76667,
159.5704,363.7631,0.78333,
159.4154,370.2633,0.8,
159.3685,376.8091,0.81667,
159.2394,383.3348,0.83333,
159.2341,389.9521,0.85,
159.1488,396.4415,0.86667,
159.1022,402.9733,0.88333,
159.0603,409.4727,0.9,
158.9509,416.1296,0.91667,
158.8779,422.7559,0.93333,
158.7813,429.2775,0.95,
158.7221,435.7369,0.96667,
158.6534,442.3174,0.98333,
158.6012,448.8584,1,
158.4935,455.421,1.0167,
158.5388,462.0099,1.0333,
158.3651,468.6378,1.05,
158.3382,475.2583,1.0667,
158.1857,481.8509,1.0833,
158.0815,488.3791,1.1,
157.8466,494.9934,1.1167,
157.8886,501.3865,1.1333,
157.829,507.9962,1.15,
157.7311,514.5132,1.1667,
157.8842,520.9614,1.1833,
157.6999,527.5561,1.2,
157.5925,534.0571,1.2167,
157.5745,540.4377,1.2333,
157.4461,546.7666,1.25,
157.3341,553.2928,1.2667,
157.3425,559.7021,1.2833,
157.3341,566.0267,1.3,
157.1277,572.3577,1.3167,
157.0305,578.7077,1.3333,
156.9659,585.1724,1.35,
156.8333,591.6147,1.3667,
156.6836,598.0892,1.3833,
156.6005,604.3636,1.4,
156.4813,610.8322,1.4167,
156.381,617.3975,1.4333,
156.3344,623.7615,1.45,
156.2198,630.2925,1.4667,
156.2132,636.7111,1.4833,
156.0437,643.2767,1.5,
156.0387,649.8289,1.5167,
155.9348,656.3255,1.5333,
155.8484,662.8435,1.55,
155.8373,669.3741,1.5667,
155.785,675.957,1.5833,
155.7749,682.5685,1.6,
155.5998,689.0623,1.6167,
155.6757,695.6044,1.6333,
155.4943,702.2588,1.65,
155.523,708.8836,1.6667,
155.5642,715.623,1.6833,
155.4344,722.0865,1.7,
155.2907,728.8691,1.7167,
155.2547,735.4402,1.7333,
155.1431,742.1141,1.75,
154.9908,748.7374,1.7667,
154.9054,755.3278,1.7833,
154.8061,761.8972,1.8,
154.661,768.5562,1.8167,
154.6632,775.2443,1.8333,
154.5319,781.8318,1.85,
154.7456,788.5651,1.8667,
