"x","z","t",
163.5651,60.4442,0,
163.4789,67.1731,0.016667,
163.3894,74.1629,0.033333,
163.2558,81.1416,0.05,
163.192,87.9786,0.066667,
163.1438,95.0916,0.083333,
162.9957,101.912,0.1,
163.0102,108.9195,0.11667,
163.0379,115.9251,0.13333,
162.8856,122.946,0.15,
162.7476,129.9953,0.16667,
162.6971,136.9457,0.18333,
162.5744,143.9459,0.2,
162.4632,150.9746,0.21667,
162.3871,158.0729,0.23333,
162.2807,165.0929,0.25,
162.1578,172.1876,0.26667,
162.1734,179.2069,0.28333,
162.2392,186.3967,0.3,
162.1748,193.5342,0.31667,
161.9806,200.5372,0.33333,
161.86,207.6758,0.35,
161.7599,214.7614,0.36667,
161.693,221.7304,0.38333,
161.5445,228.8325,0.4,
161.5412,236.0333,0.41667,
161.4609,243.1144,0.43333,
161.4276,250.2596,0.45,
161.3549,257.3092,0.46667,
161.2707,264.2499,0.48333,
160.9809,271.5002,0.5,
160.8306,278.5297,0.51667,
160.7142,285.4318,0.53333,
160.7335,292.4896,0.55,
160.6717,299.5346,0.56667,
160.5691,306.5698,0.58333,
160.4713,313.391,0.6,
160.3742,320.2027,0.61667,
160.2472,327.1139,0.63333,
160.1412,333.9719,0.65,
160.0057,340.885,0.66667,
159.8754,347.6849,0.68333,
159.8255,354.5492,0.7,
159.7292,361.3975,0.71667,
159.6689,368.3126,0.73333,
159.4761,375.1262,0.75,
159.6304,382.2822,0.76667,
159.4809,388.9904,0.78333,
159.3056,395.8698,0.8,
159.2876,402.7894,0.81667,
159.1696,409.7433,0.83333,
158.9067,416.4627,0.85,
158.8285,423.3335,0.86667,
158.7472,430.3541,0.88333,
158.5484,437.1944,0.9,
158.5289,444.1224,0.91667,
158.3038,451.1174,0.93333,
158.0764,457.9723,0.95,
158.0241,464.9219,0.96667,
157.8075,471.9716,0.98333,
157.7125,478.76,1,
157.5232,485.6047,1.0167,
157.3397,492.5093,1.0333,
157.3212,499.446,1.05,
157.1997,506.3833,1.0667,
157.0321,513.2248,1.0833,
156.7783,520.0021,1.1,
156.7914,526.9055,1.1167,
156.6238,533.6313,1.1333,
156.5789,540.429,1.15,
