"x","z","t",
145.3993,56.3091,0,
145.403,57.9573,0.066667,
145.3768,59.8076,0.13333,
145.2875,61.5822,0.2,
145.3102,63.425,0.26667,
145.4759,65.3618,0.33333,
145.5333,67.0578,0.4,
145.5034,68.9109,0.46667,
145.6543,70.664,0.53333,
145.5999,72.4979,0.6,
145.5806,74.2865,0.66667,
145.625,76.0494,0.73333,
145.7317,77.8033,0.8,
145.6533,79.5952,0.86667,
145.7015,81.4424,0.93333,
145.6258,83.1929,1,
145.6482,85.0145,1.0667,
145.6479,86.7665,1.1333,
145.6374,88.6309,1.2,
145.6283,90.4831,1.2667,
145.6165,92.4242,1.3333,
145.506,94.1476,1.4,
145.5569,95.8698,1.4667,
145.6767,97.7573,1.5333,
145.763,99.5705,1.6,
145.7824,101.3671,1.6667,
145.7193,103.2972,1.7333,
145.6967,104.9824,1.8,
145.6665,106.9292,1.8667,
145.6805,108.6979,1.9333,
145.6641,110.5833,2,
145.6462,112.3103,2.0667,
145.5953,114.2977,2.1333,
145.4203,116.3291,2.2,
145.4652,118.1651,2.2667,
145.3907,120.0798,2.3333,
145.4365,122.0255,2.4,
145.3487,123.8607,2.4667,
145.4058,125.7773,2.5333,
145.3072,127.5482,2.6,
145.3072,129.3492,2.6667,
145.3588,131.1478,2.7333,
145.3276,132.9457,2.8,
145.3075,134.8044,2.8667,
145.1939,136.8396,2.9333,
145.1863,138.8803,3,
145.2175,140.6886,3.0667,
145.1256,142.5124,3.1333,
145.0403,144.5576,3.2,
144.9777,146.3857,3.2667,
144.9101,148.1596,3.3333,
144.8809,150.0216,3.4,
144.7137,151.9025,3.4667,
144.7139,153.8683,3.5333,
144.7261,155.8386,3.6,
144.8142,157.667,3.6667,
144.6951,159.5839,3.7333,
144.6637,161.4462,3.8,
144.6117,163.4251,3.8667,
144.4905,165.2482,3.9333,
144.5529,167.1701,4,
144.565,169.0701,4.0667,
144.5101,170.9681,4.1333,
144.4956,172.8439,4.2,
144.4213,174.7691,4.2667,
144.3617,176.7025,4.3333,
144.3619,178.56,4.4,
144.2518,180.5753,4.4667,
144.2509,182.4084,4.5333,
144.2414,184.3673,4.6,
144.1199,186.1678,4.6667,
144.0756,188.0912,4.7333,
143.9893,189.9842,4.8,
143.8624,191.8824,4.8667,
143.9137,193.7651,4.9333,
143.8969,195.6985,5,
143.8858,197.4552,5.0667,
143.8344,199.4408,5.1333,
143.7002,201.3777,5.2,
143.6222,203.3304,5.2667,
143.6085,205.1345,5.3333,
143.585,207.05,5.4,
143.5365,208.9529,5.4667,
143.4508,210.8373,5.5333,
143.4465,212.8092,5.6,
143.3663,214.7181,5.6667,
143.3072,216.6989,5.7333,
143.2122,218.7254,5.8,
143.201,220.6156,5.8667,
143.173,222.5389,5.9333,
143.0674,224.4567,6,
142.9545,226.3119,6.0667,
142.857,228.2312,6.1333,
142.7261,230.1848,6.2,
142.69,232.1621,6.2667,
142.6027,234.0534,6.3333,
142.5674,236.01,6.4,
142.4161,237.967,6.4667,
142.4393,239.9588,6.5333,
142.3867,241.8804,6.6,
142.34,243.7925,6.6667,
142.2575,245.8656,6.7333,
142.1873,247.8564,6.8,
142.1204,249.8551,6.8667,
142.0056,251.8482,6.9333,
142.0484,253.6912,7,
141.8954,255.4332,7.0667,
141.9089,257.4746,7.1333,
141.982,259.518,7.2,
141.9087,261.4772,7.2667,
141.8717,263.4712,7.3333,
141.8465,265.4599,7.4,
141.8337,267.4363,7.4667,
141.8603,269.3864,7.5333,
141.8081,271.3937,7.6,
141.6915,273.3874,7.6667,
141.7437,275.3399,7.7333,
141.6793,277.3464,7.8,
141.3912,279.3383,7.8667,
141.4711,281.3361,7.9333,
141.4824,283.1622,8,
141.3986,285.0998,8.0667,
141.4359,287.1946,8.1333,
141.3161,289.0874,8.2,
141.5134,290.9926,8.2667,
141.5332,293.0251,8.3333,
141.5761,295.0466,8.4,
141.4664,296.9348,8.4667,
141.5795,299.0153,8.5333,
141.5738,301.0964,8.6,
141.4825,303.1444,8.6667,
141.4907,305.0849,8.7333,
141.409,307.0347,8.8,
141.49,309.071,8.8667,
141.5675,311.2353,8.9333,
141.4957,313.0949,9,
141.5098,315.0543,9.0667,
141.5092,317.0174,9.1333,
141.3317,318.9687,9.2,
141.3301,320.9358,9.2667,
141.3841,323.0409,9.3333,
141.4093,324.9475,9.4,
141.3409,326.966,9.4667,
141.3536,329.0532,9.5333,
141.3057,331.1076,9.6,
141.2733,333.2675,9.6667,
141.301,335.1862,9.7333,
141.3065,337.2008,9.8,
141.2768,339.2283,9.8667,
141.2976,341.378,9.9333,
141.2915,343.4187,10,
141.1551,345.2954,10.0667,
141.1986,347.353,10.1333,
141.204,349.2757,10.2,
141.0837,351.3732,10.2667,
140.9406,353.5167,10.3333,
141.015,355.6738,10.4,
141.1694,357.7079,10.4667,
140.6934,359.8554,10.5333,
140.6666,362.0208,10.6,
140.6987,364.0991,10.6667,
140.6412,366.0788,10.7333,
140.7083,368.1249,10.8,
140.6754,370.2031,10.8667,
140.6141,372.2841,10.9333,
140.5636,374.3926,11,
140.5858,376.4825,11.0667,
140.6045,378.5806,11.1333,
140.6292,380.609,11.2,
140.5085,382.627,11.2667,
140.6088,384.6305,11.3333,
140.536,386.7407,11.4,
140.6546,388.7756,11.4667,
140.6317,390.8624,11.5333,
140.9427,393.0547,11.6,
140.8026,395.1839,11.6667,
140.8697,397.3137,11.7333,
140.924,399.222,11.8,
140.9757,401.4051,11.8667,
140.8959,403.3912,11.9333,
140.9759,405.4228,12,
140.8703,407.4788,12.0667,
140.8575,409.5654,12.1333,
140.8503,411.68,12.2,
140.8665,413.7434,12.2667,
140.8494,415.8923,12.3333,
140.8357,417.8756,12.4,
140.8405,420.0721,12.4667,
140.9661,422.2373,12.5333,
140.8378,424.2716,12.6,
140.7916,426.26,12.6667,
140.7148,428.3319,12.7333,
140.8192,430.4955,12.8,
140.857,432.68,12.8667,
140.8386,434.6964,12.9333,
140.8565,436.6905,13,
140.8725,438.855,13.0667,
140.8378,441.0236,13.1333,
