"x","z","t",
156.4942,59.5684,0,
156.3784,61.4336,0.066667,
156.41,63.4277,0.13333,
156.2808,65.4276,0.2,
156.2086,67.3534,0.26667,
156.2518,69.2792,0.33333,
156.322,71.1939,0.4,
156.3691,73.2186,0.46667,
156.3094,74.9991,0.53333,
156.2474,76.891,0.6,
156.2132,78.7,0.66667,
156.1883,80.7159,0.73333,
156.1633,82.6249,0.8,
156.1352,84.4068,0.86667,
156.1447,86.215,0.93333,
156.0796,87.9901,1,
156.016,89.748,1.0667,
156.0611,91.435,1.1333,
156.0416,93.2315,1.2,
156.1155,94.8182,1.2667,
155.9406,96.6073,1.3333,
155.8346,98.4831,1.4,
155.9512,100.262,1.4667,
155.9095,101.976,1.5333,
155.8237,103.7575,1.6,
155.9328,105.5006,1.6667,
155.9034,107.3864,1.7333,
155.8822,109.1799,1.8,
155.7621,111.0038,1.8667,
155.7675,112.7557,1.9333,
155.6406,114.5828,2,
155.6702,116.2595,2.0667,
155.6489,118.0112,2.1333,
155.6022,119.9978,2.2,
155.6645,121.8535,2.2667,
155.6342,123.754,2.3333,
155.4708,125.6213,2.4,
155.4915,127.4051,2.4667,
155.3968,129.1899,2.5333,
155.3321,131.0219,2.6,
155.2673,132.7726,2.6667,
155.3163,134.7649,2.7333,
155.3295,136.6023,2.8,
155.3335,138.4467,2.8667,
155.1499,140.2423,2.9333,
155.1867,142.1352,3,
155.0388,143.9934,3.0667,
155.0268,145.8083,3.1333,
154.9668,147.7249,3.2,
154.8738,149.6064,3.2667,
154.8512,151.3738,3.3333,
154.8372,153.293,3.4,
154.7031,155.1436,3.4667,
154.5976,157.0382,3.5333,
154.6195,158.8721,3.6,
154.5659,160.6491,3.6667,
154.4363,162.528,3.7333,
154.3611,164.4076,3.8,
154.391,166.2746,3.8667,
154.2846,168,3.9333,
154.2532,169.9079,4,
154.1789,171.7619,4.0667,
154.186,173.6351,4.1333,
154.1832,175.4977,4.2,
154.0315,177.2172,4.2667,
153.9987,179.1629,4.3333,
153.9165,181.2065,4.4,
153.8717,183.0863,4.4667,
154.0381,184.8681,4.5333,
153.9919,186.72,4.6,
153.9459,188.4831,4.6667,
154.0791,190.4626,4.7333,
153.9926,192.3552,4.8,
153.914,194.2679,4.8667,
153.8982,196.0039,4.9333,
153.9302,197.8749,5,
153.8699,199.9359,5.0667,
153.9012,201.8372,5.1333,
153.9005,203.6375,5.2,
153.9332,205.5072,5.2667,
153.9192,207.283,5.3333,
153.9115,209.152,5.4,
153.8341,211.0705,5.4667,
153.9126,212.852,5.5333,
153.6555,214.6887,5.6,
153.7071,216.5723,5.6667,
153.7073,218.4635,5.7333,
153.5884,220.4253,5.8,
153.6249,222.317,5.8667,
153.5773,224.1143,5.9333,
153.5499,226.0402,6,
153.5183,227.892,6.0667,
153.421,229.7644,6.1333,
153.2564,231.7131,6.2,
153.3679,233.663,6.2667,
153.4271,235.6081,6.3333,
153.4581,237.3751,6.4,
153.3527,239.2581,6.4667,
153.3328,241.1301,6.5333,
153.2942,243.0145,6.6,
153.3987,244.8264,6.6667,
153.2508,246.6459,6.7333,
153.3507,248.5425,6.8,
153.5004,250.6092,6.8667,
153.4072,252.4661,6.9333,
153.4808,254.2948,7,
153.457,256.0391,7.0667,
153.4342,257.9386,7.1333,
153.4054,259.8101,7.2,
153.4404,261.6883,7.2667,
153.4243,263.5546,7.3333,
153.5029,265.5053,7.4,
153.5294,267.3784,7.4667,
153.4892,269.2241,7.5333,
153.5776,271.072,7.6,
153.5368,272.9425,7.6667,
153.589,274.7567,7.7333,
153.6172,276.4958,7.8,
153.5585,278.3738,7.8667,
153.5169,280.2442,7.9333,
153.6075,282.0484,8,
153.7215,283.8522,8.0667,
153.6294,285.6698,8.1333,
153.6377,287.5025,8.2,
153.5937,289.4098,8.2667,
153.5708,291.2442,8.3333,
153.6811,293.0017,8.4,
153.721,294.9337,8.4667,
153.64,296.808,8.5333,
153.6138,298.7257,8.6,
153.6289,300.4903,8.6667,
153.6073,302.319,8.7333,
153.5499,304.0038,8.8,
153.6308,305.8902,8.8667,
153.5545,307.7322,8.9333,
153.5473,309.5487,9,
153.5223,311.4103,9.0667,
153.4855,313.3454,9.1333,
153.4858,315.0467,9.2,
153.4133,316.7873,9.2667,
153.4804,318.5381,9.3333,
153.563,320.3799,9.4,
153.5603,322.2583,9.4667,
153.5267,324.0841,9.5333,
153.4821,325.885,9.6,
153.3825,327.6393,9.6667,
153.3953,329.368,9.7333,
153.4626,331.2016,9.8,
153.4244,332.9482,9.8667,
153.4092,334.7207,9.9333,
153.4046,336.4734,10,
153.4281,338.3134,10.0667,
153.3166,339.8773,10.1333,
153.1865,341.6193,10.2,
153.2225,343.29,10.2667,
153.3158,345.0301,10.3333,
153.214,346.8189,10.4,
153.1755,348.6402,10.4667,
153.0383,350.3637,10.5333,
152.9424,352.1383,10.6,
152.9638,354.0098,10.6667,
153.0301,355.8465,10.7333,
153.0974,357.5174,10.8,
152.9535,359.257,10.8667,
152.9363,361.0308,10.9333,
152.8286,362.8006,11,
152.8065,364.5267,11.0667,
152.7659,366.3229,11.1333,
152.7366,368.0637,11.2,
152.6627,369.894,11.2667,
152.5495,371.6783,11.3333,
152.5414,373.562,11.4,
152.4937,375.2815,11.4667,
152.6366,377.1496,11.5333,
152.6153,378.8983,11.6,
152.5159,380.5599,11.6667,
152.337,382.5628,11.7333,
152.311,384.395,11.8,
152.4051,386.1596,11.8667,
152.3678,388.0512,11.9333,
152.3714,389.8848,12,
152.3162,391.8261,12.0667,
152.2764,393.6398,12.1333,
152.149,395.4643,12.2,
152.1103,397.2693,12.2667,
152.1311,399.1232,12.3333,
152.0763,400.9828,12.4,
151.9983,402.8423,12.4667,
151.8849,404.6826,12.5333,
151.9036,406.508,12.6,
151.7683,408.3603,12.6667,
151.7429,410.3454,12.7333,
151.7183,412.1632,12.8,
151.6674,414.0608,12.8667,
151.559,415.9325,12.9333,
151.518,417.8161,13,
151.4979,419.6952,13.0667,
151.4508,421.3909,13.1333,
151.3689,423.293,13.2,
151.282,425.4078,13.2667,
151.2741,427.1539,13.3333,
151.2224,428.9074,13.4,
151.2235,430.752,13.4667,
151.1394,432.6656,13.5333,
151.119,434.5414,13.6,
151.1708,436.4257,13.6667,
151.1017,438.2579,13.7333,
151.0471,440.1839,13.8,
151.151,442.0418,13.8667,
151.0366,443.8894,13.9333,
150.888,445.7356,14,
150.8138,447.6292,14.0667,
150.6953,449.5157,14.1333,
150.6723,451.2603,14.2,
150.6406,453.1176,14.2667,
150.5914,454.8898,14.3333,
150.544,456.8706,14.4,
150.5533,458.5796,14.4667,
150.4147,460.3601,14.5333,
150.3536,462.1478,14.6,
150.3262,464.1304,14.6667,
150.34,465.8257,14.7333,
150.3025,467.6729,14.8,
150.2681,469.553,14.8667,
150.1612,471.4916,14.9333,
150.1833,473.4016,15,
150.0711,475.287,15.0667,
150.0318,477.1714,15.1333,
149.936,478.9847,15.2,
149.85,480.8582,15.2667,
149.8754,482.8042,15.3333,
149.8619,484.7298,15.4,
149.8121,486.5395,15.4667,
149.6867,488.38,15.5333,
149.7341,490.2253,15.6,
149.6566,492.059,15.6667,
149.6928,493.9723,15.7333,
149.6946,495.815,15.8,
149.6597,497.6874,15.8667,
149.6463,499.6275,15.9333,
149.5948,501.4802,16,
149.6211,503.2742,16.0667,
