"x","z","t",
113.7759,36.3421,0,
113.7444,37.9646,0.125,
113.8154,39.7585,0.25,
113.8573,41.4044,0.375,
113.7989,42.9094,0.5,
113.9104,44.6173,0.625,
113.93,46.2926,0.75,
114.0054,47.927,0.875,
114.0327,49.6182,1,
114.1235,51.3485,1.125,
114.0911,52.9455,1.25,
114.092,54.5898,1.375,
114.1117,56.332,1.5,
114.0486,57.9038,1.625,
114.1496,59.6265,1.75,
114.146,61.1079,1.875,
114.1827,62.7851,2,
114.1938,64.5099,2.125,
114.211,66.1085,2.25,
114.2673,67.802,2.375,
114.3277,69.501,2.5,
114.2467,71.0296,2.625,
114.3394,72.6438,2.75,
114.322,74.212,2.875,
114.2956,75.8393,3,
114.2968,77.5565,3.125,
114.2636,79.0554,3.25,
114.3049,80.7724,3.375,
114.251,82.3951,3.5,
114.3127,83.9376,3.625,
114.4039,85.5226,3.75,
114.3718,87.0627,3.875,
114.4506,88.661,4,
114.4763,90.1538,4.125,
114.4121,91.7582,4.25,
114.4665,93.3251,4.375,
114.5188,94.7777,4.5,
114.4796,96.383,4.625,
114.502,97.8219,4.75,
114.524,99.4671,4.875,
114.5307,100.9796,5,
114.5423,102.5204,5.125,
114.5719,103.8399,5.25,
114.5845,105.3279,5.375,
114.6426,106.8664,5.5,
114.6608,108.2803,5.625,
114.7114,109.7164,5.75,
114.6693,111.3924,5.875,
114.7247,112.7711,6,
114.7386,114.1152,6.125,
114.8099,115.67,6.25,
114.8246,117.0862,6.375,
114.7912,118.4842,6.5,
114.8509,119.8778,6.625,
114.8864,121.3704,6.75,
114.9138,122.74,6.875,
114.9614,124.1888,7,
114.9684,125.614,7.125,
114.9279,126.9828,7.25,
114.8938,128.3338,7.375,
114.9272,129.8895,7.5,
114.947,131.3466,7.625,
114.9854,132.901,7.75,
114.9909,134.2782,7.875,
115.0005,135.6911,8,
115.0156,137.1104,8.125,
114.8843,138.6342,8.25,
114.8724,139.9418,8.375,
114.8371,141.5003,8.5,
114.8463,142.9077,8.625,
114.8484,144.4275,8.75,
114.793,145.7864,8.875,
114.7621,147.3579,9,
114.7513,148.7051,9.125,
114.7307,150.2993,9.25,
114.6923,151.7553,9.375,
114.7907,153.4084,9.5,
114.7245,154.7621,9.625,
114.792,156.3388,9.75,
114.7556,157.8878,9.875,
114.8065,159.5319,10,
114.8396,160.8493,10.125,
114.7164,162.4605,10.25,
114.8011,163.9764,10.375,
114.8535,165.6806,10.5,
114.8634,166.9697,10.625,
114.8176,168.5499,10.75,
114.8744,170.3299,10.875,
114.9222,171.7428,11,
114.8944,173.3566,11.125,
114.9169,174.8503,11.25,
114.839,176.3555,11.375,
114.8522,177.9748,11.5,
114.8517,179.4434,11.625,
114.8455,181.0393,11.75,
114.8469,182.4054,11.875,
114.9969,183.9217,12,
114.9762,185.4234,12.125,
115.0332,187.0047,12.25,
115.0469,188.567,12.375,
115.028,190.0264,12.5,
115.0352,191.6508,12.625,
114.9683,193.0198,12.75,
114.9673,194.6083,12.875,
115.0531,196.2156,13,
114.8162,197.5676,13.125,
115.0699,199.1784,13.25,
114.8669,200.6447,13.375,
115.0136,202.184,13.5,
114.9176,203.35,13.625,
114.8757,204.8851,13.75,
114.9984,206.4347,13.875,
114.8523,207.8627,14,
114.8749,209.4491,14.125,
114.8676,210.8255,14.25,
114.8633,212.4248,14.375,
114.9285,213.8486,14.5,
114.8486,215.2415,14.625,
114.9032,216.8081,14.75,
114.8958,218.2553,14.875,
114.7736,219.6703,15,
114.9078,221.0791,15.125,
114.8,222.6654,15.25,
114.7313,224.0795,15.375,
114.8273,225.5683,15.5,
114.7707,227.1049,15.625,
114.6864,228.5485,15.75,
114.737,229.8415,15.875,
114.6845,231.3922,16,
114.6216,232.8758,16.125,
114.6653,234.3526,16.25,
114.5326,235.7211,16.375,
114.5971,237.2598,16.5,
114.5747,238.6529,16.625,
114.5764,240.1143,16.75,
114.5479,241.6511,16.875,
114.5145,243.0116,17,
114.4822,244.4591,17.125,
114.49,245.8824,17.25,
114.4402,247.3021,17.375,
114.4426,248.7402,17.5,
114.4193,250.2209,17.625,
114.3823,251.663,17.75,
114.4289,253.0938,17.875,
114.3989,254.5674,18,
114.4217,255.9352,18.125,
114.4747,257.3342,18.25,
114.46,258.7666,18.375,
114.4384,260.2882,18.5,
114.5543,261.6749,18.625,
114.5357,263.1294,18.75,
114.6322,264.5548,18.875,
114.6679,265.9477,19,
114.683,267.3176,19.125,
