"x","z","t",
121.7913,41.6396,0,
121.6935,43.5715,0.04,
121.5586,45.6753,0.08,
121.3761,47.6529,0.12,
121.1775,49.6099,0.16,
121.0041,51.5739,0.2,
120.8385,53.6853,0.24,
120.6238,55.5706,0.28,
120.4679,57.6024,0.32,
121.259,61.0843,0.36,
121.0776,62.9733,0.4,
120.8755,64.8491,0.44,
120.7285,66.9076,0.48,
120.495,68.6737,0.52,
120.3364,70.5046,0.56,
120.1424,72.4508,0.6,
119.9684,74.4728,0.64,
119.7991,76.4274,0.68,
119.5068,78.4089,0.72,
119.4812,80.4541,0.76,
119.2468,82.4738,0.8,
119.1066,84.6509,0.84,
119.0641,86.767,0.88,
119.0393,88.7578,0.92,
118.8571,90.8423,0.96,
118.9892,92.8861,1,
118.9883,94.9272,1.04,
118.9725,97.0099,1.08,
119.1453,98.9776,1.12,
119.1517,100.9697,1.16,
119.1901,102.8073,1.2,
119.2835,104.7663,1.24,
119.2805,106.7125,1.28,
119.405,108.6095,1.32,
119.5202,110.461,1.36,
119.5344,112.5352,1.4,
118.6442,115.5618,1.44,
118.6282,117.6273,1.48,
118.6723,119.595,1.52,
118.8113,121.6656,1.56,
118.8763,123.7183,1.6,
118.9097,125.7884,1.64,
118.9082,127.8461,1.68,
119.0328,129.7802,1.72,
119.0565,131.7166,1.76,
119.1752,133.555,1.8,
119.2102,135.5025,1.84,
119.3131,137.2163,1.88,
119.314,139.3263,1.92,
119.5085,141.337,1.96,
119.5168,143.2097,2,
119.7039,145.1458,2.04,
119.7392,147.09,2.08,
119.9257,149.18,2.12,
119.8757,151.2322,2.16,
119.9466,153.2556,2.2,
120.0562,155.3805,2.24,
120.0265,157.4101,2.28,
120.1965,159.5503,2.32,
120.2965,161.6633,2.36,
120.2555,163.7084,2.4,
120.3224,165.7629,2.44,
120.4936,167.9617,2.48,
120.5497,170.0365,2.52,
120.6159,172.2413,2.56,
120.728,174.3555,2.6,
120.8154,176.5638,2.64,
120.8747,178.8253,2.68,
120.911,181.1306,2.72,
120.925,183.293,2.76,
121.0032,185.4798,2.8,
121.0575,187.6945,2.84,
121.1005,189.942,2.88,
121.1555,192.0743,2.92,
121.2961,194.2392,2.96,
121.3341,196.3698,3,
121.3199,198.6572,3.04,
121.3963,200.7619,3.08,
121.3976,202.8926,3.12,
121.4513,205.1019,3.16,
121.4888,207.2772,3.2,
121.5158,209.4672,3.24,
121.5989,211.6076,3.28,
121.7409,213.7497,3.32,
121.6503,215.9963,3.36,
121.6612,218.0677,3.4,
121.6913,220.2699,3.44,
121.7172,222.3831,3.48,
121.8038,224.5933,3.52,
121.8467,226.68,3.56,
121.8926,228.9378,3.6,
121.8282,231.0861,3.64,
121.8049,233.3067,3.68,
121.8707,235.5366,3.72,
121.8504,237.6441,3.76,
121.7551,239.9355,3.8,
121.6759,242.0388,3.84,
121.8066,244.3173,3.88,
121.6227,246.481,3.92,
121.6557,248.7886,3.96,
121.6073,251.0289,4,
121.7268,253.2254,4.04,
121.6332,255.565,4.08,
121.6185,257.7758,4.12,
121.5329,260.1159,4.16,
121.5117,262.4061,4.2,
121.5591,264.59,4.24,
121.4704,266.893,4.28,
121.472,269.084,4.32,
121.3586,271.3457,4.36,
121.4635,273.58,4.4,
121.4695,275.6506,4.44,
121.5126,277.7885,4.48,
