"x","z","t",
122.9339,39.7637,0,
122.9644,42.0201,0.04,
122.9376,44.168,0.08,
122.9314,46.265,0.12,
122.8453,48.4409,0.16,
122.9586,50.5828,0.2,
122.8096,52.5242,0.24,
122.8632,54.8409,0.28,
122.8506,57.0109,0.32,
122.9199,59.1483,0.36,
122.9098,61.3016,0.4,
123.0525,63.4991,0.44,
122.9558,65.7521,0.48,
123.0114,67.9543,0.52,
122.9169,69.9559,0.56,
122.9713,72.2655,0.6,
123.0009,74.4283,0.64,
123.0507,76.6367,0.68,
123.0279,78.7805,0.72,
122.9803,81.0545,0.76,
122.9403,83.2412,0.8,
122.9457,85.4749,0.84,
122.9286,87.683,0.88,
122.9194,89.8666,0.92,
122.8713,92.1867,0.96,
122.8636,94.4463,1,
122.914,96.7623,1.04,
122.8791,98.8804,1.08,
122.785,101.1518,1.12,
122.8399,103.4271,1.16,
122.7901,105.6338,1.2,
122.7343,107.8002,1.24,
122.658,110.1557,1.28,
122.6801,112.3932,1.32,
122.4492,114.6789,1.36,
122.4956,116.9596,1.4,
122.4379,119.2623,1.44,
122.3547,121.4209,1.48,
122.2998,123.6752,1.52,
122.2137,125.8354,1.56,
122.1584,128.12,1.6,
122.2509,130.2984,1.64,
122.147,132.5489,1.68,
122.1809,134.7848,1.72,
122.0786,137.0859,1.76,
122.1114,139.2575,1.8,
121.9448,141.5146,1.84,
122.0064,143.6923,1.88,
121.9134,145.9153,1.92,
121.8474,148.143,1.96,
121.8659,150.344,2,
121.7857,152.6188,2.04,
121.7846,154.9392,2.08,
121.8604,157.2493,2.12,
121.8218,159.3223,2.16,
121.7445,161.404,2.2,
121.7072,163.7068,2.24,
121.6216,166.0675,2.28,
121.6288,168.2166,2.32,
121.5463,170.4624,2.36,
121.4464,172.7825,2.4,
121.4574,174.9444,2.44,
121.4311,177.0845,2.48,
121.3745,179.4913,2.52,
121.275,181.7041,2.56,
121.2026,184.0173,2.6,
121.1846,186.1727,2.64,
121.0567,188.417,2.68,
