"x","z","t",
115.7764,40.6091,0,
115.6123,42.5974,0.04,
115.5922,44.7102,0.08,
115.4327,46.8262,0.12,
115.2646,48.7323,0.16,
115.1493,50.7497,0.2,
115.1333,52.8076,0.24,
115.0431,54.9338,0.28,
114.9752,56.9712,0.32,
114.9415,58.9579,0.36,
114.7807,61.0918,0.4,
114.7365,63.1308,0.44,
115.7437,66.1553,0.48,
115.5781,68.0533,0.52,
115.5641,70.1372,0.56,
115.3919,72.0682,0.6,
115.2256,74.1291,0.64,
115.176,76.0747,0.68,
115.0199,77.94,0.72,
114.9059,79.855,0.76,
114.8291,81.9297,0.8,
114.724,83.9605,0.84,
114.5632,85.9296,0.88,
114.5389,87.9569,0.92,
114.5327,89.9189,0.96,
114.5785,91.8771,1,
114.5225,93.9277,1.04,
114.6157,95.784,1.08,
114.6231,97.6494,1.12,
114.6566,99.5829,1.16,
114.7564,101.4475,1.2,
114.7405,103.4687,1.24,
114.7857,105.2579,1.28,
114.6313,107.2236,1.32,
113.6668,109.9677,1.36,
113.6602,111.9996,1.4,
113.7147,113.9388,1.44,
113.7152,115.957,1.48,
113.6551,117.9649,1.52,
113.6213,119.9527,1.56,
113.6086,121.8945,1.6,
113.7032,123.9512,1.64,
113.7084,125.9244,1.68,
113.8149,127.8732,1.72,
113.8136,129.8229,1.76,
113.7906,131.7422,1.8,
113.8537,133.8395,1.84,
113.9559,135.8736,1.88,
113.9432,137.8992,1.92,
114.0209,139.9165,1.96,
113.924,141.9476,2,
114.0351,143.9272,2.04,
114.0473,146.0782,2.08,
114.0817,148.06,2.12,
114.16,150.1356,2.16,
114.2171,152.3105,2.2,
114.2488,154.4095,2.24,
114.2404,156.478,2.28,
114.4303,158.6496,2.32,
114.3908,160.6972,2.36,
114.3739,162.8566,2.4,
114.4653,165.0124,2.44,
114.4286,167.1688,2.48,
114.4812,169.3392,2.52,
114.4768,171.4297,2.56,
114.5759,173.6381,2.6,
114.589,175.8523,2.64,
114.5419,177.949,2.68,
114.6072,180.0221,2.72,
114.6803,182.193,2.76,
114.7159,184.3979,2.8,
114.7471,186.6249,2.84,
114.7808,188.9033,2.88,
114.6956,191.0449,2.92,
114.6869,193.2461,2.96,
114.6518,195.317,3,
114.5685,197.5337,3.04,
114.5354,199.7605,3.08,
114.415,201.8371,3.12,
114.3663,203.9586,3.16,
114.2776,206.107,3.2,
114.2933,208.3538,3.24,
114.2786,210.3476,3.28,
114.2546,212.5513,3.32,
114.153,214.7666,3.36,
114.0935,217.1059,3.4,
114.0758,219.2414,3.44,
114.0994,221.4488,3.48,
113.9848,223.6016,3.52,
113.8276,225.6591,3.56,
113.7885,227.9561,3.6,
113.8034,230.0867,3.64,
113.6637,232.1728,3.68,
113.6209,234.3435,3.72,
113.5484,236.5698,3.76,
113.4023,238.6695,3.8,
