"x","z","t",
190.7092,68.8656,0,
190.622,75.2753,0.016667,
190.5774,81.9999,0.033333,
190.5133,88.5673,0.05,
190.4446,95.0171,0.066667,
190.4096,101.4124,0.083333,
190.2427,107.884,0.1,
190.2012,114.2122,0.11667,
190.2221,120.6876,0.13333,
190.2004,127.1033,0.15,
190.0208,133.431,0.16667,
190.0034,139.8324,0.18333,
189.9422,146.3146,0.2,
189.8176,152.866,0.21667,
189.9126,159.7087,0.23333,
189.8106,166.1993,0.25,
189.7524,172.8541,0.26667,
189.655,179.4868,0.28333,
189.6106,186.2439,0.3,
189.48,193.0603,0.31667,
189.2826,199.8913,0.33333,
189.1323,206.9289,0.35,
189.0846,213.8817,0.36667,
188.9514,221.0012,0.38333,
188.7143,227.9712,0.4,
188.5269,234.8254,0.41667,
188.483,241.7179,0.43333,
188.3941,248.5139,0.45,
188.1458,255.4358,0.46667,
187.918,262.6156,0.48333,
187.7838,269.5138,0.5,
187.6827,276.2659,0.51667,
187.6695,283.3279,0.53333,
187.5065,290.0571,0.55,
187.5015,297.0015,0.56667,
187.3553,303.965,0.58333,
187.2101,310.6751,0.6,
187.0641,317.6266,0.61667,
186.8177,324.445,0.63333,
186.7554,331.3112,0.65,
186.6932,338.0132,0.66667,
186.6097,344.904,0.68333,
186.4121,351.7777,0.7,
186.2261,358.6353,0.71667,
186.1108,365.3714,0.73333,
185.9337,372.1617,0.75,
185.767,379.0487,0.76667,
185.6433,385.6709,0.78333,
185.4705,392.4704,0.8,
185.3337,399.2422,0.81667,
185.1541,406.1159,0.83333,
184.9542,412.8947,0.85,
184.8531,419.7491,0.86667,
184.7697,426.5676,0.88333,
184.6231,433.3611,0.9,
184.5088,440.1398,0.91667,
184.3366,447.0755,0.93333,
184.3247,453.8381,0.95,
184.2339,460.675,0.96667,
184.2004,467.3888,0.98333,
184.0258,474.1782,1,
183.9876,480.9233,1.0167,
183.7388,487.8293,1.0333,
183.6503,494.5524,1.05,
183.6309,501.5284,1.0667,
183.6124,508.361,1.0833,
183.4616,515.1627,1.1,
183.3003,522.0008,1.1167,
183.2081,528.88,1.1333,
183.028,536.0775,1.15,
182.9144,542.8155,1.1667,
182.8547,549.7502,1.1833,
182.5141,556.6723,1.2,
182.4297,563.5825,1.2167,
182.3628,570.357,1.2333,
182.2844,577.3425,1.25,
182.0881,584.2023,1.2667,
181.9913,591.0035,1.2833,
181.8566,597.7729,1.3,
181.6914,604.5138,1.3167,
181.5342,611.2195,1.3333,
181.3569,618.1679,1.35,
181.3356,625.0595,1.3667,
181.1066,631.839,1.3833,
180.9206,638.6299,1.4,
180.8033,645.4671,1.4167,
180.7032,652.2177,1.4333,
180.5923,658.9471,1.45,
180.5004,665.6861,1.4667,
180.3895,672.5477,1.4833,
180.2912,679.4167,1.5,
180.1756,686.1271,1.5167,
180.0348,692.8951,1.5333,
179.8451,699.6856,1.55,
179.6886,706.522,1.5667,
179.5397,713.3102,1.5833,
179.4479,720.0641,1.6,
179.347,726.8253,1.6167,
179.0831,733.7788,1.6333,
178.8427,740.4767,1.65,
178.6773,747.2991,1.6667,
178.6326,754.04,1.6833,
178.47,760.85,1.7,
178.3062,767.6637,1.7167,
178.0344,774.5995,1.7333,
177.975,781.3299,1.75,
177.7602,788.2239,1.7667,
177.5393,795.0592,1.7833,
177.336,801.7142,1.8,
177.3241,808.4927,1.8167,
177.1799,815.2667,1.8333,
176.9911,821.9944,1.85,
176.8551,828.7134,1.8667,
176.7349,835.5058,1.8833,
176.4357,842.2959,1.9,
176.2746,849.0098,1.9167,
176.0033,855.6864,1.9333,
176.0014,862.5,1.95,
175.7246,869.1974,1.9667,
175.5977,875.9697,1.9833,
175.3776,882.6434,2,
175.2835,889.4135,2.0167,
175.1302,896.1913,2.0333,
174.9471,902.9763,2.05,
174.7686,909.7266,2.0667,
174.5242,916.4888,2.0833,
174.5381,923.0734,2.1,
174.3535,929.8222,2.1167,
174.3447,936.3873,2.1333,
174.3346,943.1111,2.15,
174.1435,949.5092,2.1667,
174.1438,956.0822,2.1833,
174.1037,962.6851,2.2,
174.037,969.16,2.2167,
173.8993,975.6415,2.2333,
173.9436,982.1193,2.25,
173.8942,988.5813,2.2667,
173.762,995.0417,2.2833,
173.6644,1001.5575,2.3,
173.6295,1008.1537,2.3167,
173.5374,1014.6323,2.3333,
173.4389,1021.058,2.35,
173.2549,1027.6477,2.3667,
173.1515,1034.0813,2.3833,
173.0756,1040.5841,2.4,
173.0203,1046.8861,2.4167,
172.936,1053.4509,2.4333,
172.8353,1059.973,2.45,
172.6649,1066.3596,2.4667,
172.5996,1072.5872,2.4833,
172.4565,1079.0996,2.5,
172.2858,1085.2467,2.5167,
