"x","z","t",
134.7615,30.6197,0,
134.8687,32.8033,0.04,
134.9262,35.1391,0.08,
134.8675,37.3263,0.12,
134.87,39.6037,0.16,
134.9422,41.8773,0.2,
134.8559,44.088,0.24,
134.9114,46.3076,0.28,
134.9388,48.4989,0.32,
134.7918,50.8164,0.36,
134.8419,53.0573,0.4,
134.8178,55.1173,0.44,
134.8213,57.2249,0.48,
134.8149,59.3861,0.52,
134.7353,61.6838,0.56,
134.7833,63.6544,0.6,
134.7188,65.7325,0.64,
134.626,67.8988,0.68,
134.5935,70.1494,0.72,
134.5811,72.1888,0.76,
134.5191,74.4089,0.8,
135.7507,76.8566,0.84,
135.8018,78.9154,0.88,
135.7051,80.9903,0.92,
135.6865,82.9971,0.96,
135.6689,84.9294,1,
135.5773,86.8929,1.04,
135.5244,88.941,1.08,
135.5637,90.9304,1.12,
135.4356,92.989,1.16,
135.4484,94.9069,1.2,
135.3535,96.9949,1.24,
135.301,99.0077,1.28,
133.8697,101.6154,1.32,
133.7206,103.7068,1.36,
133.7808,105.8065,1.4,
133.8407,107.8803,1.44,
133.8408,110.0847,1.48,
133.82,112.1142,1.52,
133.736,114.3778,1.56,
133.7043,116.4993,1.6,
133.7386,118.6598,1.64,
133.5603,120.9051,1.68,
133.522,123.2355,1.72,
133.463,125.4169,1.76,
133.4134,127.7705,1.8,
133.4031,129.9898,1.84,
133.3401,132.2738,1.88,
133.3567,134.5198,1.92,
133.2651,136.843,1.96,
133.3552,139.1718,2,
133.3124,141.5013,2.04,
133.1948,143.8337,2.08,
133.2034,146.1932,2.12,
133.1275,148.4539,2.16,
133.1459,150.8687,2.2,
133.2393,153.2402,2.24,
133.1062,155.5157,2.28,
133.1638,157.9239,2.32,
133.1857,160.107,2.36,
133.2078,162.3831,2.4,
133.158,164.7158,2.44,
133.1532,166.9429,2.48,
133.2406,169.167,2.52,
133.2351,171.3763,2.56,
133.308,173.6403,2.6,
133.1722,175.8677,2.64,
133.2705,177.9255,2.68,
133.3598,180.1619,2.72,
133.371,182.1148,2.76,
133.3355,184.2522,2.8,
133.4194,186.3241,2.84,
133.4246,188.4895,2.88,
133.5164,190.6375,2.92,
133.6167,192.7377,2.96,
133.5177,194.762,3,
133.6294,196.9167,3.04,
133.6144,198.9189,3.08,
133.7064,200.9831,3.12,
133.6562,203.0909,3.16,
133.749,205.0977,3.2,
133.6087,207.2188,3.24,
133.7295,209.3701,3.28,
133.7462,211.4199,3.32,
133.7878,213.6134,3.36,
133.8145,215.8043,3.4,
133.9403,217.8757,3.44,
133.8001,220.046,3.48,
133.7837,222.0777,3.52,
133.7969,224.2888,3.56,
133.8037,226.3295,3.6,
133.7553,228.6738,3.64,
133.8472,230.7661,3.68,
133.7889,233.068,3.72,
133.7634,235.0882,3.76,
133.6931,237.3911,3.8,
133.6797,239.5776,3.84,
