"x","z","t",
125.0003,82.2736,0,
124.9809,84.5216,0.1,
124.9482,86.9413,0.2,
124.9462,89.236,0.3,
124.9149,91.4777,0.4,
124.8967,93.8263,0.5,
124.862,96.0327,0.6,
124.8967,98.2248,0.7,
124.8732,100.5776,0.8,
124.8172,102.8814,0.9,
124.8317,105.2344,1,
124.7192,107.4526,1.1,
124.8393,109.7962,1.2,
125.099,112.152,1.3,
125.3233,114.4638,1.4,
125.3509,116.7119,1.5,
125.3368,119.0658,1.6,
125.2508,121.6512,1.7,
124.9399,124.1156,1.8,
124.8479,126.7105,1.9,
124.7473,129.0193,2,
124.7863,131.3107,2.1,
124.734,133.7319,2.2,
124.7978,136.0559,2.3,
124.7686,138.4043,2.4,
124.7495,140.7535,2.5,
124.7252,143.0839,2.6,
124.7806,145.4276,2.7,
124.7266,147.7875,2.8,
124.6777,150.0995,2.9,
124.6461,152.2989,3,
124.6555,154.6656,3.1,
124.6367,157.0521,3.2,
124.6988,159.3112,3.3,
124.6033,161.6408,3.4,
124.7053,164.0296,3.5,
124.7668,166.4335,3.6,
124.8538,168.6817,3.7,
124.8202,171.0176,3.8,
124.8292,173.2951,3.9,
124.9325,175.692,4,
124.977,178.055,4.1,
125.1436,180.2719,4.2,
125.2838,182.5114,4.3,
125.4566,184.7802,4.4,
125.5784,187.0383,4.5,
125.6096,189.3817,4.6,
125.7694,191.6962,4.7,
125.7769,194.0423,4.8,
125.7488,196.2226,4.9,
125.8409,198.6171,5,
125.937,200.9979,5.1,
125.929,203.2772,5.2,
125.9847,205.5818,5.3,
125.8128,207.9753,5.4,
125.9353,210.3235,5.5,
125.9622,212.7167,5.6,
125.5649,215.0297,5.7,
125.4809,217.0668,5.8,
125.2322,219.7098,5.9,
125.0999,222.0511,6,
125.0123,224.4393,6.1,
125.0379,226.8621,6.2,
125.1528,229.2327,6.3,
124.5612,231.6045,6.4,
125.3372,234.0972,6.5,
125.5747,236.4604,6.6,
126.1093,238.9127,6.7,
126.2752,241.1702,6.8,
126.3431,243.4827,6.9,
126.4317,245.8564,7,
126.4996,248.095,7.1,
126.4979,250.3703,7.2,
126.2994,252.7031,7.3,
126.5133,255.2034,7.4,
126.5678,257.4603,7.5,
126.9159,259.8341,7.6,
126.82,262.1998,7.7,
126.8788,264.6533,7.8,
127.0681,267.0021,7.9,
127.2777,269.3807,8,
127.2045,271.8952,8.1,
127.0684,274.3112,8.2,
127.0432,276.707,8.3,
127.0048,279.2172,8.4,
126.9899,281.7308,8.5,
126.4605,284.0262,8.6,
126.9107,286.5109,8.7,
126.9294,288.9837,8.8,
127.0044,291.5526,8.9,
126.998,293.9987,9,
127.0542,296.4487,9.1,
127.0656,298.8889,9.2,
127.0248,301.3151,9.3,
127.2345,303.8489,9.4,
127.0969,306.4131,9.5,
126.6467,308.983,9.6,
127.0866,311.4085,9.7,
128.1369,314.0485,9.8,
127.4126,316.4447,9.9,
128.3677,319.0286,10,
129.3221,321.6482,10.1,
126.8083,324.0777,10.2,
127.2392,326.6698,10.3,
125.751,329.494,10.4,
127.9205,331.9364,10.5,
127.0438,334.3777,10.6,
128.3196,336.967,10.7,
128.3607,339.395,10.8,
130.3943,342.0748,10.9,
129.5737,344.7468,11,
127.2513,347.289,11.1,
127.4432,349.8445,11.2,
127.2359,352.2932,11.3,
127.5551,354.8537,11.4,
129.9451,357.3881,11.5,
129.0966,360.1126,11.6,
130.4763,362.5636,11.7,
130.0449,365.0102,11.8,
127.5794,367.476,11.9,
128.422,370.0126,12,
126.7195,372.68,12.1,
131.5206,375.7685,12.2,
131.9555,378.5173,12.3,
132.664,381.2129,12.4,
