"x","z","t",
168.8792,55.0348,0,
168.82,56.8071,0.066667,
168.9045,58.4763,0.13333,
168.8016,60.2945,0.2,
168.8522,62.0763,0.26667,
168.9718,63.776,0.33333,
168.8724,65.6218,0.4,
168.8187,67.4223,0.46667,
168.8755,69.1542,0.53333,
168.9907,70.8706,0.6,
168.7778,72.428,0.66667,
169.122,74.3024,0.73333,
169.1884,76.0403,0.8,
169.1691,77.6622,0.86667,
169.1207,79.449,0.93333,
169.0642,81.1577,1,
169.2274,82.7952,1.0667,
169.169,84.5764,1.1333,
169.0696,86.3342,1.2,
168.9517,87.9958,1.2667,
168.863,89.7465,1.3333,
169.1622,91.5258,1.4,
169.1277,93.1724,1.4667,
169.1008,94.8384,1.5333,
169.1367,96.6319,1.6,
169.1349,98.4179,1.6667,
169.1963,100.1138,1.7333,
169.0799,101.879,1.8,
169.2764,103.6237,1.8667,
169.3546,105.2292,1.9333,
169.2012,106.9849,2,
169.1304,108.5717,2.0667,
169.1933,110.2245,2.1333,
169.3439,112.0974,2.2,
169.4166,113.8937,2.2667,
169.3637,115.7183,2.3333,
169.4427,117.3798,2.4,
169.4904,118.9819,2.4667,
169.397,120.6498,2.5333,
169.3531,122.4325,2.6,
169.4007,124.0694,2.6667,
169.4193,125.6592,2.7333,
169.4299,127.329,2.8,
169.4488,128.9528,2.8667,
169.3788,130.6697,2.9333,
169.3891,132.3199,3,
169.4077,134.1032,3.0667,
169.4898,135.7461,3.1333,
169.5339,137.4425,3.2,
169.6047,139.0502,3.2667,
169.5046,140.7879,3.3333,
169.5665,142.4628,3.4,
169.4646,144.1032,3.4667,
169.5348,145.8279,3.5333,
169.6305,147.4459,3.6,
169.518,149.1745,3.6667,
169.5799,150.8684,3.7333,
169.4742,152.6697,3.8,
169.4108,154.3294,3.8667,
169.4265,156.1653,3.9333,
169.3897,157.8143,4,
169.4578,159.5231,4.0667,
169.4569,161.2232,4.1333,
169.4518,162.9546,4.2,
169.4918,164.647,4.2667,
169.4753,166.3149,4.3333,
169.3602,168.0038,4.4,
169.3985,169.8258,4.4667,
169.3354,171.5491,4.5333,
169.1745,173.2281,4.6,
169.3257,174.828,4.6667,
169.3629,176.5911,4.7333,
169.3061,178.3067,4.8,
169.3678,180.1616,4.8667,
169.2842,181.7925,4.9333,
169.0101,183.6119,5,
169.0755,185.1441,5.0667,
169.1026,187.0953,5.1333,
169.1567,188.7948,5.2,
169.17,190.5894,5.2667,
169.1954,192.1843,5.3333,
169.1744,193.8924,5.4,
169.1258,195.83,5.4667,
169.1143,197.5652,5.5333,
169.0912,199.2527,5.6,
169.0825,200.9987,5.6667,
169.0149,202.7679,5.7333,
169.0404,204.5645,5.8,
169.0039,206.3057,5.8667,
168.901,208.0224,5.9333,
169.0498,209.8531,6,
168.9827,211.5982,6.0667,
168.9904,213.3752,6.1333,
168.9978,215.1833,6.2,
168.991,216.9536,6.2667,
168.9341,218.6429,6.3333,
169.0152,220.4563,6.4,
169.0592,222.3716,6.4667,
169.0798,224.0859,6.5333,
169.0155,225.9298,6.6,
168.9502,227.8287,6.6667,
169.0523,229.7029,6.7333,
169.0075,231.4902,6.8,
169.0052,233.3267,6.8667,
168.9329,235.1999,6.9333,
168.9443,237.0976,7,
168.9404,238.8979,7.0667,
168.8801,240.6837,7.1333,
168.8945,242.499,7.2,
168.8452,244.3321,7.2667,
168.7956,246.0134,7.3333,
168.8167,247.9726,7.4,
168.8247,249.7556,7.4667,
168.7686,251.4273,7.5333,
168.7734,253.3075,7.6,
168.6275,255.1612,7.6667,
168.6174,256.9102,7.7333,
168.6761,258.7792,7.8,
168.6345,260.5517,7.8667,
168.5782,262.4626,7.9333,
168.6367,264.2357,8,
168.6035,266.0772,8.0667,
168.4928,267.821,8.1333,
168.5483,269.6575,8.2,
168.4164,271.5517,8.2667,
168.3776,273.4839,8.3333,
168.4237,275.267,8.4,
168.3273,277.1618,8.4667,
168.3322,278.9654,8.5333,
168.3479,280.9244,8.6,
168.3839,282.6764,8.6667,
168.3113,284.5323,8.7333,
168.3836,286.2689,8.8,
168.3908,288.1393,8.8667,
168.3363,289.9701,8.9333,
168.3134,291.8401,9,
168.341,293.7119,9.0667,
168.23,295.6076,9.1333,
168.2432,297.3228,9.2,
168.2732,299.2442,9.2667,
168.2581,301.0451,9.3333,
168.2616,302.9496,9.4,
168.3093,304.8127,9.4667,
168.3224,306.6077,9.5333,
168.3447,308.545,9.6,
168.3178,310.311,9.6667,
168.3253,312.1951,9.7333,
168.3445,314.0431,9.8,
168.2746,315.8761,9.8667,
168.3315,317.6215,9.9333,
168.4258,319.523,10,
168.3833,321.4415,10.0667,
168.4125,323.3577,10.1333,
168.3105,325.3461,10.2,
168.2282,327.3431,10.2667,
168.0869,329.22,10.3333,
168.1485,330.9652,10.4,
168.0712,332.7323,10.4667,
168.1251,334.4937,10.5333,
168.189,336.5246,10.6,
168.3729,338.3997,10.6667,
168.3487,340.1647,10.7333,
168.4612,341.9649,10.8,
168.4062,343.9154,10.8667,
168.4192,345.6265,10.9333,
168.4592,347.5059,11,
168.4374,349.3498,11.0667,
168.4979,351.313,11.1333,
168.5104,353.1876,11.2,
168.5912,355.1146,11.2667,
168.4959,357.01,11.3333,
168.4967,358.8349,11.4,
168.4811,360.6662,11.4667,
168.4761,362.5423,11.5333,
168.4522,364.4773,11.6,
168.4069,366.3457,11.6667,
168.5212,368.2558,11.7333,
168.4901,370.1769,11.8,
168.4073,372.0684,11.8667,
168.5306,373.9277,11.9333,
168.4727,375.9179,12,
168.463,377.8531,12.0667,
168.4158,379.7989,12.1333,
168.4319,381.7115,12.2,
168.5161,383.6128,12.2667,
168.4236,385.5444,12.3333,
168.5149,387.4971,12.4,
168.4663,389.4246,12.4667,
168.3806,391.3101,12.5333,
168.2772,393.4057,12.6,
168.3192,395.3183,12.6667,
168.2938,397.2109,12.7333,
168.2237,399.1824,12.8,
168.1773,401.0457,12.8667,
168.1098,403.0024,12.9333,
168.0618,405.0052,13,
168.0389,406.9077,13.0667,
168.0058,408.7128,13.1333,
167.9426,410.7179,13.2,
167.926,412.6842,13.2667,
167.9611,414.5947,13.3333,
167.8876,416.5706,13.4,
167.9012,418.6456,13.4667,
167.6507,420.9412,13.5333,
167.8115,422.8283,13.6,
167.6991,424.7404,13.6667,
167.7655,426.6948,13.7333,
167.7586,428.5418,13.8,
167.7662,430.4018,13.8667,
167.8164,432.3504,13.9333,
167.6769,434.4017,14,
167.8312,436.3991,14.0667,
167.8854,438.4476,14.1333,
167.761,440.3118,14.2,
167.6736,442.2237,14.2667,
167.7044,444.1363,14.3333,
167.6605,446.2535,14.4,
167.6774,448.2527,14.4667,
167.5917,450.1162,14.5333,
167.6614,452.0363,14.6,
167.6428,454.0549,14.6667,
167.5625,456.0514,14.7333,
167.5505,457.9667,14.8,
167.5313,459.9405,14.8667,
167.5708,461.9259,14.9333,
167.559,463.832,15,
167.5046,465.8005,15.0667,
167.5812,467.6565,15.1333,
167.5781,469.6517,15.2,
167.5208,471.6653,15.2667,
167.4661,473.6414,15.3333,
167.4777,475.6769,15.4,
167.5276,477.6606,15.4667,
167.4656,479.6523,15.5333,
167.4983,481.6624,15.6,
167.5515,483.5518,15.6667,
167.5576,485.5242,15.7333,
167.6223,487.5044,15.8,
167.6195,489.4014,15.8667,
167.6177,491.4962,15.9333,
167.7489,493.6076,16,
167.6963,495.5767,16.0667,
167.6378,497.5159,16.1333,
167.6115,499.4544,16.2,
167.5682,501.4277,16.2667,
167.597,503.3103,16.3333,
167.4961,505.2754,16.4,
167.5847,507.2525,16.4667,
167.4256,509.1646,16.5333,
167.5068,511.0629,16.6,
167.4387,513.0519,16.6667,
167.4588,514.9952,16.7333,
167.6781,517.2094,16.8,
167.7331,519.1473,16.8667,
167.8015,521.1127,16.9333,
167.8998,523.097,17,
167.8562,525.083,17.0667,
167.8808,527.204,17.1333,
167.9051,529.1626,17.2,
167.9163,531.1366,17.2667,
167.8757,533.0398,17.3333,
167.7842,534.9722,17.4,
167.8554,536.8608,17.4667,
167.8706,538.8122,17.5333,
167.8508,540.7845,17.6,
167.8996,542.91,17.6667,
167.8787,544.8274,17.7333,
167.883,546.8872,17.8,
167.976,548.7968,17.8667,
167.8491,550.8087,17.9333,
167.7386,552.9299,18,
167.7692,554.7904,18.0667,
167.5868,556.803,18.1333,
167.6635,558.8257,18.2,
167.6691,560.8327,18.2667,
167.6683,562.854,18.3333,
167.6811,564.9135,18.4,
167.689,566.9407,18.4667,
167.6162,568.9683,18.5333,
167.4338,570.9726,18.6,
167.1319,573.5644,18.6667,
166.9649,575.4629,18.7333,
167.0269,577.4839,18.8,
166.9157,579.5373,18.8667,
167.0056,581.5001,18.9333,
166.9629,583.4173,19,
167.0113,585.2341,19.0667,
167.143,587.2202,19.1333,
167.1306,589.2446,19.2,
167.1454,591.3136,19.2667,
167.1111,593.3966,19.3333,
167.1169,595.2272,19.4,
167.0953,597.0907,19.4667,
166.977,599.1441,19.5333,
166.9986,601.0833,19.6,
166.9164,603.1433,19.6667,
166.8998,605.2127,19.7333,
166.884,607.2675,19.8,
