"x","z","t",
123.2065,23.9363,0,
123.1497,25.619,0.04,
123.0716,27.7595,0.08,
123.1581,30.1567,0.12,
123.1068,32.6415,0.16,
123.0507,34.8891,0.2,
123.0422,37.2969,0.24,
123.0429,39.7415,0.28,
123.0392,42.1216,0.32,
122.9603,44.363,0.36,
122.923,46.8135,0.4,
122.8333,49.1269,0.44,
122.79,51.4873,0.48,
122.7605,53.9693,0.52,
122.8221,56.3314,0.56,
122.7227,58.6604,0.6,
122.6615,60.9887,0.64,
122.6832,63.4281,0.68,
122.5507,65.8024,0.72,
122.4348,68.0896,0.76,
122.3416,70.5717,0.8,
122.2628,72.8412,0.84,
122.1837,75.2937,0.88,
122.1235,77.7241,0.92,
122.0401,80.0942,0.96,
122.0602,82.6071,1,
121.9035,85.0622,1.04,
121.8142,87.4748,1.08,
121.8211,90.0831,1.12,
121.771,92.7419,1.16,
121.615,95.2518,1.2,
121.5698,97.7688,1.24,
121.5641,100.3386,1.28,
121.4794,102.8538,1.32,
121.49,105.3206,1.36,
121.3801,108.0477,1.4,
121.3321,110.5575,1.44,
121.3068,113.0505,1.48,
121.294,115.5275,1.52,
121.2047,118.2617,1.56,
121.2648,120.7439,1.6,
121.276,123.266,1.64,
121.2941,125.7717,1.68,
121.3195,128.2982,1.72,
121.3275,130.6038,1.76,
121.4476,133.034,1.8,
121.5292,135.464,1.84,
121.5535,137.9056,1.88,
121.6508,140.4449,1.92,
121.664,142.8401,1.96,
121.7748,145.2804,2,
121.745,147.5077,2.04,
121.7571,149.8802,2.08,
121.8135,152.2045,2.12,
121.9642,154.6701,2.16,
122.0568,157.0881,2.2,
122.2376,159.6762,2.24,
122.4149,162.0183,2.28,
122.5073,164.3473,2.32,
122.4337,166.7328,2.36,
122.5377,169.2147,2.4,
122.57,171.5732,2.44,
122.6085,173.9555,2.48,
122.7044,176.3851,2.52,
122.7096,178.8797,2.56,
122.6447,181.2435,2.6,
122.6971,183.8746,2.64,
122.6378,186.4101,2.68,
122.5534,188.8304,2.72,
122.5357,191.3412,2.76,
122.5517,193.9115,2.8,
122.5894,196.3439,2.84,
122.5587,198.9104,2.88,
122.4668,201.411,2.92,
122.3691,203.9656,2.96,
122.2158,206.3666,3,
122.201,208.8397,3.04,
122.0372,211.4864,3.08,
122.0371,213.8624,3.12,
121.9819,216.2848,3.16,
121.8057,218.8053,3.2,
121.7747,221.2362,3.24,
121.7491,223.5685,3.28,
121.7084,226.0226,3.32,
121.6922,228.5673,3.36,
121.5759,231.0055,3.4,
121.4806,233.3124,3.44,
121.359,235.708,3.48,
121.3706,238.0392,3.52,
121.254,240.4852,3.56,
121.2391,242.8639,3.6,
121.0696,245.2856,3.64,
121.025,247.579,3.68,
121.0478,250.01,3.72,
120.9709,252.3611,3.76,
120.939,254.7852,3.8,
120.9859,257.1607,3.84,
121.0178,259.4182,3.88,
120.9142,261.7429,3.92,
120.8273,264.2273,3.96,
120.8491,266.6327,4,
120.8467,268.9795,4.04,
120.829,271.3365,4.08,
120.7427,273.6715,4.12,
120.6538,276.0159,4.16,
120.6444,278.5078,4.2,
120.6419,280.8198,4.24,
120.5832,283.1605,4.28,
120.5693,285.3989,4.32,
120.4932,287.8153,4.36,
120.4826,290.0599,4.4,
120.4055,292.4743,4.44,
120.3605,294.9945,4.48,
120.2612,297.4189,4.52,
120.2719,299.7394,4.56,
120.1928,302.2588,4.6,
120.1199,304.6078,4.64,
120.1318,307.0639,4.68,
120.0755,309.5092,4.72,
120.0302,311.8743,4.76,
119.9607,314.3402,4.8,
119.9745,316.8741,4.84,
119.9521,319.3301,4.88,
119.8768,321.7079,4.92,
119.7521,324.0629,4.96,
119.8138,326.5587,5,
119.81,328.9609,5.04,
119.808,331.5016,5.08,
119.708,333.9089,5.12,
119.7018,336.3394,5.16,
119.681,338.6988,5.2,
119.7036,341.088,5.24,
119.6233,343.5572,5.28,
119.6206,345.9927,5.32,
119.6502,348.3571,5.36,
119.6142,350.7138,5.4,
119.5963,353.1112,5.44,
119.5283,355.474,5.48,
119.5351,357.7426,5.52,
119.6395,360.0336,5.56,
119.6296,362.2551,5.6,
119.6054,364.4808,5.64,
119.5379,366.8805,5.68,
119.6192,369.1447,5.72,
119.5723,371.3323,5.76,
119.6313,373.5212,5.8,
119.5583,375.7372,5.84,
119.6927,378.0095,5.88,
119.732,380.2245,5.92,
119.5583,382.3668,5.96,
119.5548,384.5434,6,
119.4911,386.8404,6.04,
119.4702,388.9386,6.08,
119.584,391.0721,6.12,
119.5771,393.3407,6.16,
119.4254,395.5759,6.2,
119.4144,397.6906,6.24,
119.362,399.8375,6.28,
119.3567,401.9727,6.32,
119.2672,404.1577,6.36,
119.2125,406.2466,6.4,
119.1283,408.4649,6.44,
119.134,410.7316,6.48,
119.0624,412.9452,6.52,
118.9809,415.1248,6.56,
