"x","z","t",
123.13,67.6113,0,
123.0197,69.8574,0.1,
123.0315,72.0699,0.2,
123.066,74.4879,0.3,
123.0067,76.6687,0.4,
123.0355,78.9477,0.5,
123.0579,81.1515,0.6,
123.0249,83.5077,0.7,
123.0262,85.7171,0.8,
123.0302,87.9078,0.9,
122.9907,90.1667,1,
122.9824,92.4383,1.1,
123.0404,94.6932,1.2,
122.969,97.0238,1.3,
123.0197,99.2562,1.4,
122.9281,101.5086,1.5,
123.0065,103.7075,1.6,
122.9239,105.9509,1.7,
122.931,108.2489,1.8,
122.9718,110.4179,1.9,
122.9767,112.7535,2,
122.8709,115.0098,2.1,
122.8579,117.1624,2.2,
122.8776,119.3176,2.3,
122.9082,121.6534,2.4,
122.8255,123.8116,2.5,
122.8105,126.1142,2.6,
122.8478,128.3947,2.7,
122.8448,130.5326,2.8,
122.8343,132.7579,2.9,
122.8211,135.006,3,
122.7227,137.2791,3.1,
122.6582,139.404,3.2,
122.627,141.5165,3.3,
122.5739,143.8144,3.4,
122.5801,145.9752,3.5,
122.5257,148.2137,3.6,
122.5031,150.3739,3.7,
122.497,152.5864,3.8,
122.5197,154.7187,3.9,
122.4205,156.8264,4,
122.3872,159.0018,4.1,
122.3191,161.2194,4.2,
122.2849,163.3811,4.3,
122.2446,165.6087,4.4,
122.2578,167.6967,4.5,
122.2258,169.9189,4.6,
122.2437,172.0983,4.7,
122.1743,174.1785,4.8,
122.1398,176.3138,4.9,
122.1385,178.5198,5,
122.1091,180.6038,5.1,
121.9977,182.8373,5.2,
122.0819,184.9391,5.3,
122.0495,187.1487,5.4,
122.1345,189.3458,5.5,
122.1193,191.5402,5.6,
122.0781,193.6002,5.7,
121.9528,195.7622,5.8,
121.9666,197.9647,5.9,
121.8932,200.1186,6,
121.9284,202.2316,6.1,
121.9456,204.367,6.2,
121.8739,206.5676,6.3,
121.9286,208.6688,6.4,
121.8799,210.8109,6.5,
121.8691,213.1003,6.6,
121.8232,215.2027,6.7,
121.7623,217.3007,6.8,
