"x","z","t",
179.2645,58.9373,0,
179.1186,65.5834,0.016667,
179.0124,72.0674,0.033333,
178.937,78.5292,0.05,
178.7439,85.2229,0.066667,
178.6663,91.7071,0.083333,
178.6229,98.3935,0.1,
178.4502,104.9357,0.11667,
178.2284,111.6251,0.13333,
178.2258,118.2259,0.15,
178.1146,124.8842,0.16667,
177.942,131.5589,0.18333,
177.814,138.1478,0.2,
177.6559,144.7722,0.21667,
177.4921,151.4278,0.23333,
177.2564,158.0798,0.25,
177.1016,164.807,0.26667,
177.036,171.5446,0.28333,
176.8145,178.2039,0.3,
176.6728,184.9373,0.31667,
176.5752,191.7417,0.33333,
176.4237,198.5578,0.35,
176.2248,205.3001,0.36667,
176.1465,212.1294,0.38333,
175.91,219.0167,0.4,
175.7661,225.8597,0.41667,
175.6988,232.7382,0.43333,
175.545,239.6723,0.45,
175.3993,246.3309,0.46667,
175.4039,253.2943,0.48333,
175.2703,260.0764,0.5,
175.0987,266.8751,0.51667,
175.0376,273.558,0.53333,
174.9236,280.2804,0.55,
174.6406,286.9234,0.56667,
174.7646,293.7421,0.58333,
174.6232,300.3554,0.6,
174.5341,307.0971,0.61667,
174.4665,313.7002,0.63333,
174.2879,320.3127,0.65,
174.1721,326.8971,0.66667,
174.0953,333.6288,0.68333,
173.9587,340.2865,0.7,
173.7936,347.004,0.71667,
173.6606,353.6772,0.73333,
173.4811,360.496,0.75,
173.1947,367.2329,0.76667,
173.0709,373.9587,0.78333,
172.8558,380.593,0.8,
172.8169,387.4629,0.81667,
172.7794,394.1454,0.83333,
172.5892,400.9706,0.85,
172.535,407.7187,0.86667,
172.5086,414.5454,0.88333,
172.3887,421.3647,0.9,
172.2628,428.1525,0.91667,
172.1679,434.953,0.93333,
172.0955,441.71,0.95,
171.9855,448.6419,0.96667,
171.9487,455.401,0.98333,
171.8665,462.2951,1,
171.8464,469.2079,1.0167,
171.7706,476.0152,1.0333,
171.6371,482.8204,1.05,
171.5823,489.5435,1.0667,
171.4837,496.1662,1.0833,
171.4402,502.9336,1.1,
171.3412,509.6593,1.1167,
171.2292,516.2714,1.1333,
171.0773,523.0863,1.15,
171.0621,529.7974,1.1667,
171.0232,536.5138,1.1833,
170.9256,543.2781,1.2,
170.743,550,1.2167,
170.8253,556.8155,1.2333,
170.7781,563.5033,1.25,
170.8406,570.1202,1.2667,
170.9063,576.8569,1.2833,
170.8811,583.6131,1.3,
170.9257,590.3346,1.3167,
170.9779,597.0057,1.3333,
170.9744,603.6994,1.35,
170.9853,610.5538,1.3667,
171.0103,617.3453,1.3833,
171.0198,624.1615,1.4,
171.0429,630.9867,1.4167,
171.0037,637.6758,1.4333,
171.0064,644.7491,1.45,
170.8803,651.5679,1.4667,
170.9046,658.3719,1.4833,
170.8401,665.3395,1.5,
170.7773,672.0752,1.5167,
170.7065,678.972,1.5333,
170.5669,685.7182,1.55,
170.4651,692.5992,1.5667,
170.264,699.394,1.5833,
170.1811,706.224,1.6,
169.9842,712.9536,1.6167,
169.9012,719.6952,1.6333,
169.7035,726.415,1.65,
169.6498,733.2384,1.6667,
169.5689,739.8441,1.6833,
169.4698,746.6341,1.7,
169.593,753.4736,1.7167,
169.5493,760.1861,1.7333,
169.423,766.9344,1.75,
169.376,773.7358,1.7667,
169.4208,780.5167,1.7833,
169.3639,787.406,1.8,
169.4521,794.2697,1.8167,
169.319,801.0647,1.8333,
169.3246,807.8873,1.85,
169.2567,814.6869,1.8667,
169.2408,821.4044,1.8833,
169.0333,828.2067,1.9,
169.1486,834.9413,1.9167,
169.0912,841.6939,1.9333,
169.0406,848.3395,1.95,
168.9961,855.0961,1.9667,
168.9132,861.6951,1.9833,
168.8036,868.4699,2,
168.7249,875.0914,2.0167,
168.7223,881.748,2.0333,
168.605,888.3241,2.05,
168.562,894.8485,2.0667,
168.5268,901.5013,2.0833,
168.4899,908.0479,2.1,
168.3951,914.4966,2.1167,
168.3076,920.9811,2.1333,
168.1903,927.4914,2.15,
168.1231,933.8977,2.1667,
167.987,940.4292,2.1833,
