"x","z","t",
118.6142,77.0516,0,
118.6082,83.2756,0.006,
118.6674,89.7352,0.013,
118.8187,96.2303,0.02,
118.8562,102.7051,0.032,
118.947,109.1994,0.035,
119.0781,115.691,0.042,
119.1435,122.1194,0.049,
119.3629,128.6217,0.061,
119.4999,135.085,0.063,
119.6049,141.6173,0.071,
119.6981,148.1477,0.082,
119.7728,154.6424,0.086,
119.8221,161.2431,0.091,
119.9892,167.737,0.098,
120.1577,174.2721,0.111,
120.1909,180.8483,0.114,
120.2912,187.4656,0.127,
120.388,194.0109,0.129,
120.4619,200.7179,0.134,
120.5369,207.2922,0.15,
120.6783,213.8099,0.154,
120.6919,220.4754,0.16,
120.8616,227.0096,0.163,
121.0767,233.6486,0.175,
121.1993,240.1026,0.18,
121.2295,246.6494,0.186,
121.3324,253.2054,0.193,
121.4007,259.7076,0.199,
121.5629,266.1381,0.206,
121.6514,272.6337,0.213,
121.7466,279.2346,0.229,
121.8943,285.6404,0.24,
122.0133,292.0905,0.241,
122.1441,298.4989,0.242,
122.2601,304.9665,0.26,
122.4588,311.4036,0.263,
122.5491,317.7747,0.27,
122.6992,324.2322,0.272,
122.8291,330.6361,0.277,
123.0339,337.1175,0.29,
123.2058,343.5337,0.293,
123.26,350.0403,0.304,
123.3601,356.4496,0.308,
123.526,362.8229,0.313,
123.6004,369.3382,0.32,
123.6685,375.7995,0.327,
123.7481,382.1452,0.34,
123.905,388.551,0.342,
123.9708,395.054,0.354,
124.0764,401.5415,0.356,
124.1852,407.9641,0.368,
124.3097,414.4361,0.37,
124.266,420.9064,0.378,
124.2792,427.3956,0.39,
124.3936,433.8414,0.392,
124.3864,440.315,0.398,
124.5037,446.6994,0.406,
124.5668,453.2318,0.418,
124.631,459.6274,0.421,
124.6976,466.0497,0.433,
124.7014,472.4733,0.436,
124.7811,478.9565,0.448,
124.8166,485.4308,0.453,
124.8744,491.9771,0.461,
124.9009,498.4428,0.465,
124.9318,504.9386,0.47,
125.0294,511.3534,0.488,
125.1163,517.7643,0.502,
125.1194,530.6845,0.504,
125.1167,537.3251,0.506,
125.2103,543.7383,0.513,
125.2264,550.2796,0.525,
