"x","z","t",
117.7311,116.1314,0,
117.7484,118.4345,0.037,
117.7236,120.6985,0.056,
117.7651,122.8734,0.09,
117.7209,125.0082,0.138,
117.7653,127.2827,0.163,
117.7611,129.541,0.206,
117.7583,131.7541,0.223,
117.7296,133.9922,0.26,
117.7871,136.1127,0.292,
117.8055,138.4529,0.336,
117.8468,140.5864,0.356,
117.8721,142.7036,0.404,
117.9152,144.873,0.426,
117.9128,146.9556,0.461,
117.9665,149.0714,0.495,
118.0186,151.4106,0.53,
118.1079,153.7121,0.563,
118.1674,155.9201,0.606,
118.1426,158.1132,0.643,
118.1738,160.2129,0.656,
118.193,162.4625,0.689,
118.271,164.6704,0.723,
118.3318,166.8442,0.77,
118.3349,168.9087,0.809,
118.3945,171.0148,0.837,
118.4068,173.1511,0.856,
118.4967,175.2556,0.889,
118.4668,177.4982,0.93,
118.4598,179.6793,0.956,
118.568,181.8587,0.989,
118.5552,183.992,1.028,
118.5992,186.0916,1.056,
118.6112,188.2949,1.107,
118.7238,190.508,1.123,
118.7662,192.6019,1.16,
118.8335,194.768,1.191,
118.8421,196.9589,1.235,
118.8795,199.0991,1.256,
118.9273,201.1562,1.307,
118.9481,203.2515,1.323,
118.9691,205.4007,1.368,
118.9354,207.4576,1.4,
118.9703,209.4884,1.437,
118.979,211.6948,1.464,
118.9934,213.7843,1.489,
119.1732,215.8705,1.525,
119.159,217.9471,1.556,
119.2152,220.0293,1.589,
119.102,222.2382,1.626,
119.2262,224.3758,1.658,
119.2179,226.3732,1.691,
119.2379,228.4733,1.736,
119.2348,230.588,1.756,
119.3371,232.6135,1.807,
119.346,234.8413,1.835,
119.3161,236.9833,1.856,
119.367,238.967,1.89,
119.3888,241.1427,1.929,
119.4051,243.1904,1.956,
119.5247,245.2523,2.007,
119.4931,247.4288,2.023,
119.5051,249.5234,2.061,
119.5783,251.5884,2.089,
119.5919,253.7392,2.139,
119.7119,255.836,2.157,
119.6092,258.0225,2.19,
119.7139,260.1525,2.233,
119.7526,262.2673,2.256,
119.7353,264.4796,2.301,
119.7902,266.643,2.337,
119.7891,268.8479,2.366,
119.8557,270.9636,2.389,
119.8818,273.1295,2.438,
119.9502,275.1954,2.462,
119.9905,277.412,2.489,
119.9905,279.475,2.525,
119.9715,281.6008,2.556,
120.0087,283.7018,2.593,
119.9992,286.0645,2.623,
120.0226,288.2832,2.672,
120.0503,290.2983,2.689,
120.0275,292.537,2.732,
120.1351,294.5936,2.756,
120.1413,296.8068,2.8,
120.09,298.9567,2.841,
120.0521,301.0331,2.864,
120.203,303.1444,2.896,
120.1337,305.419,2.941,
120.1591,307.4815,2.96,
120.133,309.7394,2.989,
120.1532,311.8803,3.023,
120.1988,314.0175,3.072,
120.1981,316.0602,3.103,
120.2714,318.2786,3.14,
120.2407,320.2584,3.168,
120.1816,322.4075,3.189,
120.312,324.5629,3.24,
120.3193,326.6474,3.265,
120.3428,328.8844,3.289,
120.3543,330.939,3.323,
120.4008,333.089,3.359,
120.4209,335.2005,3.389,
120.3369,337.3391,3.423,
120.3864,339.4406,3.457,
120.3559,341.6356,3.489,
120.401,343.694,3.538,
120.3815,345.9304,3.571,
120.3539,348.0431,3.589,
120.4266,350.2337,3.64,
120.3769,352.3405,3.668,
120.4115,354.4918,3.689,
120.4608,356.5726,3.728,
120.3881,358.7217,3.756,
120.485,360.7652,3.789,
120.4241,362.9394,3.838,
120.4651,365.0295,3.861,
120.4109,367.2668,3.889,
120.3693,369.41,3.923,
120.3745,371.5398,3.956,
120.3489,373.6719,3.989,
120.3959,375.7418,4.038,
120.3395,377.9197,4.071,
120.3326,379.9751,4.089,
120.3858,382.0773,4.139,
120.2708,384.2857,4.167,
120.3288,386.5272,4.189,
120.2509,388.6795,4.228,
120.2803,390.9126,4.256,
120.2296,392.9395,4.289,
120.2153,395.1521,4.34,
120.1698,397.2574,4.361,
120.1493,399.4334,4.389,
120.0921,401.5783,4.423,
120.1337,403.6806,4.458,
120.0992,405.8409,4.491,
120.0388,408.1587,4.523,
119.9814,410.1783,4.566,
119.9337,412.258,4.589,
119.9068,414.5498,4.624,
119.865,416.5926,4.661,
119.9092,418.7495,4.689,
119.7608,420.8976,4.723,
119.852,423.0172,4.76,
119.8582,425.1822,4.789,
119.7944,427.3368,4.839,
119.8341,429.4554,4.856,
119.7563,431.6145,4.892,
119.6947,433.7341,4.924,
119.6606,435.853,4.969,
119.7147,437.9518,4.989,
119.6619,440.0445,5.042,
119.65,442.21,5.069,
119.5997,444.3584,5.089,
119.6711,446.3391,5.133,
119.6137,448.482,5.173,
119.5509,450.6721,5.197,
119.6256,452.7418,5.223,
119.5311,454.9949,5.26,
119.578,457.0205,5.289,
119.5539,459.2086,5.326,
119.589,461.2691,5.356,
119.5712,463.546,5.393,
119.4936,465.6489,5.423,
119.5765,467.7834,5.456,
119.4445,469.9709,5.489,
119.4972,472.0716,5.536,
119.4748,474.3691,5.571,
119.5146,476.457,5.601,
119.4545,478.7808,5.623,
119.5127,480.7671,5.656,
119.4974,483.0136,5.697,
119.4822,485.1799,5.729,
119.5279,487.4897,5.773,
119.6004,489.7515,5.793,
119.5413,492.0053,5.823,
119.5136,494.2375,5.856,
119.5515,496.3889,5.889,
119.4945,498.6254,5.939,
119.5429,500.8853,5.975,
119.48,503.029,6.003,
119.5431,505.2915,6.023,
119.4641,507.4802,6.064,
119.5369,509.7323,6.089,
119.5317,512.1458,6.131,
119.4893,514.2753,6.156,
119.5654,516.4938,6.189,
119.5159,518.8856,6.223,
119.474,520.8524,6.256,
119.4836,523.3045,6.29,
119.5642,525.4519,6.322,
119.4444,527.7958,6.37,
119.4813,530.0238,6.389,
119.451,532.322,6.437,
119.4323,534.5007,6.457,
119.4022,536.7941,6.489,
119.4655,538.9272,6.536,
119.3532,541.1655,6.573,
119.387,543.4045,6.601,
119.3521,545.6342,6.623,
119.283,547.8255,6.656,
119.2582,550.0507,6.695,
119.2834,552.2509,6.723,
119.3049,554.6006,6.775,
119.2569,556.9197,6.789,
119.276,559.0374,6.827,
119.2784,561.3669,6.856,
119.2424,563.7233,6.889,
119.1777,565.8489,6.923,
119.1727,568.1928,6.956,
119.1655,570.4069,6.991,
119.0984,572.6697,7.024,
119.1311,574.9927,7.056,
119.1232,577.2156,7.099,
119.1436,579.5086,7.123,
119.1243,581.6586,7.174,
119.1146,584.013,7.189,
119.1484,586.2205,7.231,
119.1171,588.5896,7.256,
119.1268,590.8119,7.294,
119.0729,593.1137,7.323,
119.0055,595.4555,7.373,
119.0707,597.762,7.395,
119.0256,600.0625,7.422,
119.0511,602.3243,7.456,
119.056,604.5902,7.492,
118.9906,606.8651,7.525,
119.0383,609.1254,7.557,
118.9909,611.462,7.6,
119.002,613.7737,7.622,
119.083,616.0323,7.675,
119.0589,618.3434,7.689,
119.0702,620.6072,7.734,
119.0353,622.839,7.756,
119.0279,625.1266,7.794,
118.9864,627.4427,7.823,
119.0259,629.7519,7.863,
118.9126,631.9724,7.89,
118.9096,634.2608,7.923,
118.8937,636.505,7.956,
118.9026,638.9044,7.989,
118.9308,641.1981,8.023,
118.9315,643.4931,8.071,
118.9459,645.7668,8.107,
118.8854,648.1264,8.123,
118.9219,650.3595,8.175,
118.9088,652.6791,8.189,
118.9615,654.9322,8.233,
118.9759,657.2859,8.256,
118.9387,659.6418,8.293,
118.977,661.8159,8.323,
118.929,664.117,8.361,
118.9481,666.4488,8.389,
118.9268,668.7946,8.423,
118.9404,670.9365,8.456,
118.9033,673.2499,8.489,
118.9382,675.5633,8.536,
118.914,677.8428,8.569,
118.8926,680.0912,8.609,
118.9194,682.3362,8.638,
118.9404,684.7423,8.656,
118.9081,686.951,8.698,
118.9368,689.1719,8.722,
118.9553,691.4517,8.766,
118.9745,693.7495,8.789,
118.9542,696.1008,8.822,
118.966,698.4188,8.856,
118.9676,700.6574,8.889,
118.9396,702.9557,8.925,
118.9705,705.207,8.956,
118.9776,707.5178,9.005,
119.0571,709.7177,9.023,
119.0319,712.0081,9.058,
119.0206,714.1306,9.102,
119.0119,716.4051,9.13,
119.0012,718.7581,9.156,
118.9639,721.0109,9.192,
118.9988,723.3098,9.23,
119.0385,725.616,9.256,
118.9921,727.9341,9.308,
118.9919,730.0825,9.322,
119.0077,732.4368,9.356,
119.0213,734.7835,9.389,
119.0325,736.9493,9.429,
119.001,739.3133,9.456,
119.0683,741.6538,9.489,
119.0684,743.9004,9.523,
119.0449,746.2014,9.571,
119.0151,748.5428,9.605,
119.0825,750.8835,9.638,
119.0303,752.9509,9.67,
119.1131,755.2955,9.69,
119.106,757.6738,9.722,
119.0896,759.8854,9.756,
119.1266,762.1631,9.789,
119.0862,764.4721,9.828,
119.1459,766.8236,9.856,
119.1478,769.1803,9.906,
119.1405,771.4253,9.928,
119.0654,773.6767,9.956,
119.1687,775.8682,9.989,
119.1208,778.1971,10.023,
119.147,780.3973,10.056,
119.13,782.7151,10.106,
119.178,784.8369,10.136,
119.1569,787.052,10.169,
119.123,789.3274,10.19,
119.0974,791.678,10.222,
119.0833,793.9355,10.256,
119.0273,796.25,10.289,
119.0093,798.5155,10.327,
119.0511,800.7431,10.356,
118.9786,802.9841,10.395,
119.076,805.3731,10.44,
119.0323,807.4392,10.46,
118.9773,809.7745,10.489,
118.9611,812.0357,10.522,
118.9877,814.2548,10.568,
118.9927,816.5852,10.604,
119.0521,818.7776,10.639,
118.9495,821.1392,10.668,
119.0091,823.3335,10.689,
118.9393,825.6089,10.73,
118.9285,827.8581,10.756,
118.8735,830.1267,10.799,
118.9643,832.3833,10.822,
118.8857,834.7282,10.856,
118.8857,836.9931,10.889,
118.9046,839.1587,10.925,
118.9293,841.386,10.956,
118.9696,843.6591,10.993,
118.8698,845.9309,11.039,
118.887,848.0973,11.058,
118.8574,850.3323,11.093,
118.8751,852.6439,11.122,
118.8561,854.8525,11.172,
118.8761,857.1202,11.19,
118.8248,859.2904,11.232,
118.8384,861.5297,11.256,
118.8052,863.8769,11.289,
118.7992,866.1003,11.334,
118.8099,868.5194,11.366,
118.8046,870.7481,11.398,
118.7209,873.0313,11.441,
118.7723,875.1363,11.456,
118.7575,877.303,11.497,
118.8315,879.6509,11.541,
118.7669,881.7371,11.562,
118.8129,884.1316,11.594,
118.7744,886.2856,11.64,
118.8304,888.5666,11.66,
118.7364,890.839,11.689,
118.7884,893.1116,11.723,
118.778,895.5175,11.758,
118.7816,897.6614,11.791,
118.8305,899.8435,11.835,
118.8063,902.1294,11.856,
118.8715,904.3119,11.903,
118.8301,906.5792,11.941,
118.7907,908.8108,11.968,
118.8229,911.097,11.989,
118.8482,913.4031,12.029,
118.8666,915.6408,12.056,
118.8701,917.9942,12.089,
118.8573,920.1715,12.129,
118.856,922.496,12.156,
118.8386,924.6361,12.189,
118.8886,926.9382,12.239,
118.8968,929.0665,12.259,
118.8948,931.3417,12.289,
118.9055,933.4703,12.336,
118.9064,935.7771,12.356,
118.9448,938.0204,12.389,
118.9844,940.2061,12.443,
118.9958,942.4007,12.456,
119.0593,944.5787,12.489,
118.9744,946.8923,12.522,
119.1105,949.1057,12.562,
119.0748,951.2737,12.589,
119.0842,953.5106,12.639,
119.1552,955.6809,12.656,
119.1067,957.9446,12.694,
119.1822,960.2006,12.722,
119.2632,962.4302,12.759,
119.287,964.7678,12.789,
119.3067,966.9831,12.823,
119.3711,969.2029,12.856,
119.4028,971.471,12.902,
119.4263,973.796,12.941,
119.4298,975.9847,12.956,
119.531,978.0899,13.002,
119.5079,980.349,13.023,
119.5039,982.5688,13.066,
119.4785,984.7838,13.098,
119.5065,987.0383,13.131,
119.5242,989.2624,13.17,
119.477,991.5654,13.195,
119.5462,993.8559,13.222,
119.5171,995.9852,13.256,
119.5423,998.204,13.289,
119.5797,1000.3121,13.323,
119.4739,1002.6297,13.369,
119.5713,1004.776,13.403,
119.5347,1007.1497,13.422,
119.5373,1009.3246,13.473,
119.5735,1011.6284,13.501,
119.5316,1013.8257,13.534,
119.5901,1016.1223,13.574,
119.5691,1018.4148,13.598,
119.538,1020.6312,13.622,
119.5619,1022.9396,13.662,
119.5476,1025.0327,13.689,
119.6505,1027.2902,13.722,
119.6222,1029.4945,13.756,
119.6138,1031.8689,13.79,
119.6343,1034.1451,13.822,
119.5812,1036.3554,13.866,
119.6041,1038.4885,13.889,
119.6764,1040.7871,13.922,
119.6901,1043.0673,13.965,
119.7447,1045.2467,13.989,
119.7093,1047.4235,14.032,
119.7012,1049.7235,14.056,
119.663,1051.8739,14.089,
119.7085,1054.0691,14.122,
119.7242,1056.3503,14.156,
119.7022,1058.5921,14.191,
119.7129,1060.8066,14.223,
119.741,1063.0963,14.271,
119.694,1065.3184,14.29,
119.7387,1067.4676,14.338,
119.7358,1069.8229,14.373,
119.7722,1072.0282,14.402,
119.7683,1074.1197,14.423,
119.7939,1076.5118,14.463,
119.8037,1078.6339,14.489,
119.77,1081.0012,14.522,
119.8018,1083.1672,14.57,
119.8217,1085.3952,14.595,
119.8427,1087.4962,14.623,
119.8527,1089.6591,14.656,
119.7813,1091.9555,14.692,
119.8183,1094.0388,14.724,
119.8397,1096.3886,14.766,
119.819,1098.5653,14.801,
119.8174,1100.7901,14.823,
119.774,1102.9726,14.875,
119.8144,1105.1424,14.889,
119.748,1107.407,14.934,
119.8078,1109.6809,14.956,
119.7946,1111.9117,14.991,
119.8322,1114.106,15.022,
119.7376,1116.3211,15.056,
119.7778,1118.6451,15.095,
119.8308,1120.8434,15.127,
119.7956,1123.0928,15.159,
119.9238,1125.2603,15.204,
119.8745,1127.376,15.223,
119.8595,1129.835,15.271,
119.8853,1131.8608,15.303,
119.904,1134.1449,15.322,
119.8945,1136.4016,15.356,
119.927,1138.6392,15.397,
119.9475,1140.8643,15.422,
119.8873,1143.2558,15.456,
119.955,1145.4057,15.494,
119.9345,1147.702,15.522,
119.8664,1149.8979,15.573,
119.8866,1152.0382,15.589,
119.8324,1154.3204,15.626,
119.885,1156.645,15.658,
119.8963,1158.9677,15.703,
119.8535,1161.1366,15.723,
119.864,1163.4161,15.772,
119.842,1165.6371,15.802,
119.8252,1167.8468,15.822,
119.7546,1170.1952,15.868,
119.8153,1172.3899,15.904,
119.8155,1174.539,15.933,
119.7518,1176.9145,15.974,
119.9051,1179.0765,15.989,
119.725,1181.3661,16.03,
119.7329,1183.675,16.056,
119.8236,1185.77,16.092,
119.7589,1188.0286,16.122,
119.8331,1190.3414,16.16,
119.7219,1192.4858,16.204,
119.7283,1194.8345,16.224,
119.6887,1197.0756,16.258,
119.7236,1199.2622,16.289,
119.6855,1201.6137,16.337,
119.7311,1203.8438,16.368,
119.6625,1205.9797,16.407,
119.6204,1208.2187,16.433,
119.6286,1210.4331,16.456,
119.6495,1212.763,16.505,
119.5772,1215.0057,16.53,
119.5901,1217.1741,16.556,
119.544,1219.6315,16.601,
119.5537,1221.7099,16.627,
119.5605,1224.0883,16.655,
119.5351,1226.1509,16.689,
119.5779,1228.4948,16.723,
119.5421,1230.7473,16.755,
119.5569,1232.9494,16.796,
119.5348,1235.1158,16.83,
119.4819,1237.4283,16.855,
119.4982,1239.7883,16.906,
119.4876,1241.9905,16.922,
119.558,1244.1694,16.962,
119.4075,1246.5073,17.007,
119.4216,1248.6926,17.027,
119.4291,1250.9524,17.058,
119.3433,1253.193,17.103,
119.3606,1255.3372,17.123,
119.4105,1257.67,17.17,
119.3915,1259.9693,17.19,
119.4823,1262.051,17.222,
119.3902,1264.441,17.268,
119.3815,1266.6505,17.304,
119.3564,1268.7277,17.334,
119.2717,1271.0284,17.356,
119.3014,1273.1966,17.389,
