"x","z","t",
113.7458,67.3876,0,
113.8245,75.6902,0.007,
113.8389,84.1977,0.014,
113.9615,92.487,0.021,
114.2378,101.068,0.029,
114.5199,109.5419,0.036,
114.6985,117.6635,0.043,
114.9441,126.122,0.05,
114.9001,134.5326,0.084,
115.035,143.0053,0.086,
115.3539,159.8167,0.087,
115.5353,168.3924,0.088,
115.6253,176.906,0.093,
115.8733,185.3315,0.1,
115.8166,193.9319,0.108,
115.9638,202.5596,0.114,
115.92,211.1771,0.138,
116.1495,227.9712,0.147,
116.1242,236.4076,0.148,
116.1651,245.2673,0.15,
116.2301,253.693,0.157,
116.1072,262.2175,0.164,
116.2355,270.7258,0.172,
116.1293,279.1392,0.179,
116.1992,287.5253,0.195,
116.2197,296.016,0.2,
116.2198,304.5356,0.202,
116.1817,313.1169,0.207,
116.24,321.2508,0.214,
116.4779,329.8795,0.234,
116.4204,338.3756,0.242,
116.556,346.7492,0.248,
116.5958,355.1414,0.249,
116.6696,363.4932,0.25,
116.7841,371.7869,0.257,
116.8972,380.4325,0.264,
117.1396,388.9559,0.282,
117.239,397.5232,0.287,
117.4216,405.8605,0.291,
117.3647,414.3691,0.293,
117.5706,422.9569,0.303,
117.7535,431.6418,0.308,
117.7004,440.2481,0.326,
117.9996,448.7246,0.329,
118.0695,457.4163,0.33,
118.2985,466.0193,0.336,
118.3276,474.7705,0.343,
118.3893,483.5194,0.368,
118.5192,500.7416,0.373,
118.7655,509.1482,0.374,
118.6247,517.9686,0.378,
118.6365,526.8424,0.386,
118.6624,535.5789,0.393,
118.6678,544.2106,0.4,
118.7412,552.8221,0.407,
118.6385,561.5198,0.422,
118.8212,570.1363,0.427,
118.7924,578.7397,0.432,
118.8472,587.4408,0.437,
118.684,596.0698,0.445,
118.815,604.5075,0.45,
118.7536,613.1077,0.457,
118.877,621.827,0.468,
119.1487,630.385,0.481,
119.2081,638.9034,0.488,
119.0926,647.7808,0.49,
118.9289,656.2161,0.493,
119.0271,664.8433,0.522,
119.1878,682.0685,0.526,
119.3099,690.7508,0.527,
119.2277,699.2613,0.529,
119.3368,707.7911,0.536,
119.3388,716.5632,0.55,
119.3294,725.2338,0.557,
119.4216,733.9009,0.561,
119.4291,742.5191,0.564,
119.522,751.2525,0.572,
119.352,759.8825,0.587,
119.4427,768.5685,0.592,
119.3299,777.194,0.594,
119.3782,786.0239,0.601,
119.4378,794.7152,0.61,
119.4982,803.5828,0.615,
119.6179,812.3844,0.632,
119.6974,821.0481,0.634,
119.6095,829.7152,0.637,
119.8326,838.4927,0.643,
119.8159,847.3482,0.65,
119.988,855.9235,0.664,
120.1506,864.6916,0.673,
120.1621,873.6142,0.68,
120.1872,882.4545,0.681,
120.2227,891.2079,0.703,
120.3624,900.0328,0.708,
120.4196,917.6371,0.71,
120.7045,926.4021,0.714,
120.6212,935.1372,0.724,
120.6027,944.1462,0.734,
120.6657,952.9414,0.745,
120.8241,961.4852,0.749,
120.8482,970.4372,0.75,
121.0775,979.3114,0.757,
121.1825,988.0053,0.764,
121.2325,996.9418,0.789,
121.1603,1014.6735,0.794,
121.2216,1023.5928,0.795,
121.2369,1032.5339,0.804,
121.3904,1041.4217,0.821,
121.5231,1050.3362,0.827,
121.6249,1067.8011,0.828,
121.4343,1076.4063,0.842,
121.5506,1085.3518,0.858,
121.8266,1094.3896,0.862,
121.674,1103.1387,0.863,
121.7329,1111.7604,0.864,
121.691,1120.68,0.871,
121.7819,1129.4302,0.878,
121.8652,1138.1808,0.886,
121.9276,1147.0152,0.9,
121.9432,1155.5497,0.906,
122.0337,1164.3556,0.908,
122.1478,1172.9489,0.916,
122.1586,1181.6727,0.928,
122.0659,1190.6088,0.938,
122.1558,1199.455,0.943,
122.4311,1208.1482,0.944,
122.3047,1216.8899,0.95,
122.4382,1225.6475,0.957,
122.5819,1234.4706,0.984,
122.6947,1243.2516,0.988,
122.5927,1252.0399,0.989,
122.7651,1261.0298,0.99,
122.8791,1270.0328,0.993,
122.7967,1278.8025,1.015,
122.7814,1287.5899,1.022,
122.7687,1296.4661,1.023,
122.9334,1305.1412,1.024,
122.8941,1313.8372,1.034,
123.1584,1322.7013,1.039,
123.0417,1331.3814,1.056,
123.1293,1340.1512,1.057,
123.2652,1348.7421,1.058,
123.3392,1357.685,1.064,
123.3322,1366.3726,1.071,
123.4125,1375.2968,1.089,
123.4423,1383.8448,1.097,
123.3682,1392.3773,1.1,
123.4738,1400.6861,1.101,
123.5301,1409.3715,1.118,
123.7751,1417.9397,1.126,
123.7471,1426.4183,1.13,
123.6869,1434.953,1.136,
123.6723,1443.3771,1.137,
123.7098,1451.7378,1.143,
123.7893,1460.2898,1.15,
123.9957,1469.0339,1.157,
124.0711,1477.5732,1.164,
124.1297,1486.2091,1.173,
124.1436,1494.7478,1.185,
124.1938,1503.2336,1.193,
