"x","z","t",
125.2278,64.3935,0,
125.2411,72.5048,0.017,
125.5083,80.7374,0.025,
125.5786,89.1102,0.028,
125.587,97.3978,0.029,
125.5401,105.6186,0.036,
125.4856,113.7819,0.043,
125.3917,121.9034,0.05,
125.6464,130.1087,0.057,
125.5114,138.0831,0.064,
125.4937,146.5967,0.071,
125.3818,154.6005,0.078,
125.5752,162.7851,0.087,
125.4308,170.8549,0.096,
125.4627,178.7102,0.104,
125.5962,187.1981,0.111,
125.594,195.3023,0.115,
125.6026,203.5054,0.121,
125.7255,211.7788,0.129,
125.7282,219.9571,0.149,
126.0482,236.1124,0.159,
126.0956,244.317,0.16,
126.1285,252.6194,0.178,
126.1996,260.9063,0.184,
126.2775,269.0197,0.185,
126.3661,277.1849,0.186,
126.4661,285.3748,0.193,
126.4994,293.7455,0.217,
126.5524,302.0742,0.227,
126.6134,318.6222,0.228,
126.54,326.8571,0.229,
126.6535,335.0507,0.236,
126.8205,343.1861,0.243,
126.9203,351.321,0.255,
127.0683,359.44,0.261,
127.0201,367.4946,0.269,
127.0846,375.5204,0.272,
127.117,383.6697,0.282,
127.3108,391.8989,0.289,
127.216,399.8395,0.295,
127.33,407.9165,0.304,
127.4318,415.93,0.308,
127.4192,423.7705,0.314,
127.399,431.6411,0.321,
127.4148,439.6378,0.328,
127.4664,447.8557,0.335,
127.5463,455.7841,0.352,
127.6498,471.7955,0.357,
127.8216,479.5765,0.364,
127.6389,487.5322,0.373,
127.8961,495.6169,0.379,
128.0933,503.7769,0.385,
128.1431,511.8354,0.411,
128.2638,520.1777,0.417,
128.3528,536.3942,0.419,
128.4647,544.6536,0.421,
128.4724,552.6015,0.429,
128.4597,560.7812,0.442,
128.6462,569.1369,0.45,
128.646,577.0967,0.457,
128.5399,585.2935,0.461,
128.6705,593.5934,0.464,
128.7572,601.8231,0.484,
128.9186,610.1558,0.493,
128.7039,618.3517,0.498,
128.5512,626.497,0.499,
128.689,634.6644,0.5,
128.8973,642.8192,0.507,
128.8415,651.1068,0.514,
128.962,659.2056,0.541,
129.091,675.5217,0.542,
129.2279,683.5705,0.543,
129.1942,691.7897,0.561,
129.2341,700.0843,0.573,
129.2994,716.2856,0.574,
129.3936,724.5608,0.582,
129.5826,732.6552,0.585,
129.7774,740.9854,0.593,
129.8315,748.9686,0.6,
129.8335,757.315,0.607,
130.013,765.5437,0.616,
130.0022,773.6312,0.638,
129.9248,789.9982,0.639,
130.0295,798.554,0.643,
129.9351,806.8267,0.659,
130.0904,815.0279,0.665,
130.0165,823.2749,0.669,
130.0606,831.5421,0.671,
130.1847,839.9339,0.697,
130.177,856.6571,0.706,
130.1099,873.6449,0.707,
130.0988,882.1289,0.714,
130.156,890.3456,0.721,
130.0365,898.8194,0.729,
129.9421,907.2144,0.735,
130.0137,915.6114,0.743,
129.8544,923.8905,0.75,
129.8807,932.5026,0.782,
130.08,940.8664,0.783,
129.7795,957.7983,0.784,
129.6292,966.0745,0.785,
129.7833,974.4194,0.793,
129.8559,982.8974,0.8,
129.7474,991.1569,0.807,
129.8028,999.584,0.814,
129.8637,1008.1542,0.826,
129.7631,1016.5206,0.836,
129.7753,1025.109,0.845,
129.8791,1033.4707,0.847,
129.7875,1041.9241,0.85,
129.7893,1050.4102,0.866,
130.0323,1058.7379,0.875,
130.1636,1067.394,0.879,
130.2775,1075.5724,0.881,
130.1323,1083.9579,0.91,
130.7101,1101.0939,0.917,
130.8489,1117.8333,0.918,
130.8991,1126.306,0.921,
131.1387,1134.7166,0.928,
131.2375,1143.3579,0.942,
131.1575,1151.9176,0.951,
131.2337,1160.4042,0.958,
131.4178,1169.0649,0.96,
131.6075,1177.5999,0.964,
131.6894,1186.3474,0.991,
131.8838,1203.4501,0.992,
131.8296,1211.9251,0.993,
131.7939,1220.5741,1,
131.7737,1229.1768,1.007,
131.8061,1237.6391,1.017,
131.8637,1246.2312,1.021,
131.8447,1254.8038,1.028,
131.7997,1263.392,1.042,
131.5352,1271.9842,1.048,
131.659,1280.8366,1.053,
131.5469,1289.5214,1.06,
131.467,1297.9918,1.064,
131.762,1306.8255,1.071,
131.8614,1315.6054,1.078,
131.933,1324.3643,1.086,
131.8017,1333.0727,1.093,
132.1115,1341.6557,1.122,
131.9993,1350.4329,1.127,
132.1395,1368.1597,1.128,
132.298,1376.7412,1.129,
132.3897,1385.4406,1.136,
132.5205,1393.9131,1.143,
132.5909,1402.7385,1.15,
132.5943,1411.4482,1.157,
132.7069,1420.1346,1.168,
132.7019,1428.8416,1.176,
132.9268,1437.6422,1.182,
132.9752,1446.5042,1.187,
133.2657,1455.3531,1.193,
133.2769,1464.4838,1.207,
133.5269,1473.5757,1.214,
133.5699,1482.7231,1.225,
133.758,1491.7261,1.226,
133.9113,1500.3175,1.228,
133.9705,1509.2271,1.236,
133.9123,1518.0476,1.25,
134.0667,1526.9923,1.255,
134.2425,1535.9236,1.261,
134.2851,1544.5877,1.264,
134.3566,1553.6717,1.271,
134.3661,1562.8022,1.282,
134.4642,1571.713,1.289,
134.4642,1580.7137,1.298,
134.3843,1589.4985,1.303,
134.5392,1598.2994,1.309,
134.6112,1607.5105,1.316,
134.6388,1616.1621,1.324,
134.8056,1625.2717,1.336,
134.9277,1634.3744,1.337,
134.8959,1643.1232,1.343,
134.9345,1651.9796,1.35,
134.9342,1660.9571,1.364,
134.9962,1669.7694,1.372,
134.9523,1678.7616,1.38,
134.9847,1687.6542,1.382,
135.0147,1696.4665,1.386,
134.9644,1705.3088,1.408,
135.0601,1714.3057,1.412,
135.2341,1732.1381,1.414,
135.1415,1740.9197,1.428,
135.1309,1749.7513,1.436,
135.0321,1758.5637,1.449,
135.1588,1776.1646,1.451,
135.1723,1785.0686,1.457,
135.1892,1793.8464,1.464,
135.2916,1802.8052,1.48,
135.3389,1811.6571,1.489,
135.3837,1829.5001,1.494,
135.3246,1838.352,1.501,
135.3372,1847.1883,1.511,
135.5258,1856.055,1.524,
135.3491,1864.9194,1.528,
135.5536,1873.7632,1.53,
135.6906,1882.6451,1.536,
135.5436,1891.3511,1.543,
135.6005,1900.0285,1.553,
135.6435,1908.9051,1.566,
135.7091,1917.6552,1.572,
135.7288,1926.3172,1.574,
135.7933,1935.23,1.582,
135.8373,1943.8962,1.589,
135.9201,1952.4941,1.6,
135.9239,1961.1097,1.606,
136.0945,1969.7714,1.608,
135.9259,1978.2206,1.616,
135.8266,1986.8167,1.629,
135.8975,1995.2725,1.638,
135.6842,2003.9218,1.642,
135.5424,2012.5369,1.643,
135.7153,2021.065,1.65,
135.9011,2029.5483,1.657,
135.9529,2037.7573,1.664,
135.7776,2046.4053,1.671,
135.9659,2054.8681,1.682,
135.8725,2063.3555,1.691,
135.8777,2071.5525,1.693,
135.9447,2080.0757,1.7,
135.8783,2088.6966,1.711,
135.9222,2097.023,1.714,
135.9923,2105.5135,1.721,
136.0925,2114.1435,1.728,
136.1661,2122.7179,1.736,
136.0108,2131.2467,1.749,
136.0337,2139.8711,1.752,
136.2327,2148.2107,1.759,
136.2598,2156.6547,1.764,
136.2257,2165.1277,1.771,
136.5293,2173.6219,1.798,
136.7124,2198.9489,1.8,
136.6145,2207.4398,1.814,
136.6846,2215.8265,1.829,
136.7028,2224.391,1.833,
136.8432,2232.7633,1.835,
137.0135,2241.3131,1.837,
137.0999,2249.63,1.843,
137.1222,2258.1898,1.85,
137.2685,2266.7392,1.864,
137.4559,2275.1958,1.869,
137.4741,2283.7964,1.878,
137.5892,2292.3607,1.88,
137.5194,2300.8657,1.893,
137.6685,2309.742,1.897,
137.7946,2318.0992,1.902,
137.8884,2326.5068,1.907,
137.8885,2335.106,1.914,
137.8176,2343.6351,1.932,
137.8147,2351.9632,1.933,
137.8968,2360.5881,1.94,
137.7673,2369.1,1.944,
137.9361,2377.7119,1.95,
137.8602,2386.3996,1.957,
138.0229,2394.9487,1.978,
138.1074,2403.6182,1.991,
138.0403,2420.7013,1.992,
138.2593,2429.319,1.993,
138.1929,2437.7228,2.007,
138.1582,2446.1897,2.014,
138.2129,2454.8111,2.015,
138.2774,2463.2914,2.021,
138.3811,2471.8094,2.028,
138.4917,2480.4956,2.036,
138.5578,2488.9451,2.043,
138.54,2497.4606,2.061,
138.8801,2505.7918,2.072,
139.0557,2514.2144,2.073,
139.2719,2522.8047,2.074,
139.2407,2531.0397,2.08,

