"x","z","t",
124.0802,67.8093,0,
123.9929,76.2248,0.012,
124.1564,84.7325,0.013,
124.168,93.284,0.016,
124.2285,101.6979,0.023,
124.1816,110.1008,0.033,
124.2528,118.7415,0.037,
124.6302,126.9469,0.066,
125.0253,152.2685,0.073,
125.1227,160.817,0.074,
125.3776,169.1503,0.08,
125.5943,177.7332,0.087,
125.7991,186.2594,0.094,
125.8707,194.8397,0.101,
126.1043,203.4366,0.119,
126.4123,211.9575,0.127,
126.4769,220.5192,0.132,
126.6134,228.8564,0.134,
126.6534,237.4838,0.137,
126.7287,245.8604,0.147,
126.9087,254.4441,0.154,
126.7885,262.9833,0.159,
126.6971,271.5032,0.166,
126.7285,279.8727,0.182,
126.7439,288.4052,0.194,
126.5805,296.7606,0.201,
126.4633,313.5222,0.203,
126.5526,321.8384,0.209,
126.4859,329.8485,0.216,
126.3157,338.3063,0.242,
126.2042,354.6002,0.246,
126.1705,362.8723,0.247,
126.1318,370.8925,0.259,
125.9379,379.118,0.263,
126.0649,387.2107,0.277,
126.1258,395.2373,0.278,
126.1377,403.6681,0.281,
126.1081,411.8506,0.294,
126.1919,420.096,0.313,
126.5638,436.6847,0.315,
126.6636,445.0811,0.316,
126.6661,453.3369,0.323,
126.814,461.644,0.33,
126.8774,469.8753,0.344,
126.9873,478.2723,0.348,
127.0457,486.5829,0.358,
127.2194,494.9825,0.36,
127.3143,503.6418,0.373,
127.365,512.0288,0.377,
127.474,520.4076,0.391,
127.4043,528.8306,0.394,
127.5071,537.3272,0.396,
127.4872,545.8424,0.402,
127.3828,554.3514,0.409,
127.6939,562.6907,0.422,
127.6738,571.1592,0.427,
127.7523,579.6485,0.438,
127.6232,587.9291,0.439,
127.8252,596.1922,0.468,
127.812,604.5981,0.473,
127.7086,629.5522,0.474,
127.899,638.0197,0.489,
127.777,646.3868,0.504,
127.7939,654.7919,0.507,
127.852,663.3498,0.508,
127.9806,671.8095,0.509,
127.9903,680.4627,0.516,
127.9696,688.9766,0.523,
128.0374,697.3324,0.545,
128.3114,723.0829,0.553,
128.1906,731.8198,0.562,
128.2627,740.4182,0.572,
128.3337,748.9679,0.577,
128.4365,757.5573,0.58,
128.5876,766.1381,0.587,
128.6088,774.6421,0.613,
128.6261,783.2557,0.62,
128.7356,791.9006,0.621,
128.8821,800.2319,0.622,
128.9023,808.7459,0.623,
129.0592,817.5344,0.63,
129.1167,825.9398,0.637,
129.2793,834.6381,0.646,
129.3822,843.1659,0.662,
129.4079,851.7769,0.664,
129.5325,860.393,0.666,
129.6736,868.9837,0.675,
129.7684,877.4288,0.689,
129.6386,886.1497,0.694,
129.8447,903.0748,0.702,
129.7667,911.5313,0.709,
129.9216,920.064,0.716,
129.8175,928.6709,0.729,
129.8053,937.1983,0.735,
129.8073,954.1012,0.745,
129.8668,962.5951,0.752,
129.7293,971.2609,0.773,
129.85,979.8927,0.777,
129.7625,988.5831,0.778,
129.6003,996.7741,0.78,
129.7385,1005.3943,0.802,
129.8878,1014.1134,0.805,
129.7516,1022.7863,0.812,
129.6786,1031.4087,0.814,
129.7551,1040.1109,0.816,
129.6582,1048.8119,0.823,
129.5131,1057.5078,0.836,
129.672,1066.2744,0.848,
129.7076,1075.1784,0.856,
129.7254,1084.117,0.857,
129.9828,1092.8664,0.859,
129.8633,1101.6795,0.879,
130.0445,1110.5961,0.89,
130.1447,1119.4837,0.891,
130.1636,1128.2046,0.892,
130.1804,1137.0606,0.901,
130.4075,1145.8981,0.908,
130.4185,1154.6605,0.919,
130.6637,1172.1826,0.925,
130.804,1180.9814,0.93,
130.7607,1189.5226,0.937,
130.8897,1198.4846,0.944,
131.0299,1207.2069,0.952,
131.0375,1215.8349,0.973,
131.172,1224.7099,0.975,
131.1716,1233.4055,0.984,
131.3616,1242.1039,0.985,
131.4295,1250.7198,0.987,
131.4123,1259.4961,0.994,
131.2145,1268.2356,1.002,
131.3259,1276.8373,1.01,
131.3452,1285.5586,1.016,
131.4294,1294.3777,1.039,
131.3777,1303.1572,1.05,
131.26,1329.3371,1.052,
131.4227,1338.0771,1.078,
131.1841,1355.6203,1.081,
131.067,1364.4891,1.082,
131.1095,1373.1127,1.089,
131.0903,1381.7531,1.094,
131.2187,1390.1991,1.102,
131.2263,1398.6807,1.109,
131.015,1407.3923,1.116,
131.1527,1416.2802,1.134,
131.1717,1424.6499,1.138,
131.1048,1433.3349,1.139,
131.3374,1441.9208,1.144,
131.3172,1450.6266,1.154,
131.472,1459.5034,1.177,
131.5256,1476.7231,1.179,
131.5319,1485.5226,1.18,
131.537,1494.2991,1.189,
131.4815,1503.1526,1.202,
131.7487,1512.1084,1.212,
131.7051,1520.6937,1.214,
131.6279,1529.3161,1.216,
131.6102,1538.3978,1.223,
131.5017,1546.7682,1.23,
131.7887,1555.2641,1.244,
131.6796,1564.3065,1.25,
131.6308,1572.9572,1.257,
131.7715,1581.597,1.259,
131.7374,1590.2051,1.271,
131.8037,1599.087,1.274,
131.8732,1607.9922,1.287,
131.9228,1616.9151,1.292,
131.9931,1625.6414,1.297,
132.0662,1634.4791,1.324,
132.4095,1651.9055,1.327,
132.3671,1660.6299,1.328,
132.5436,1669.3353,1.33,
132.5671,1678.1314,1.337,
132.8271,1686.8169,1.348,
132.9059,1695.7598,1.368,
133.2196,1713.3569,1.37,
133.2945,1722.0645,1.373,
133.2991,1730.9961,1.387,
133.3964,1739.9219,1.395,
133.5493,1748.6897,1.401,
133.5951,1757.7371,1.402,
133.7665,1766.4635,1.416,
133.8195,1774.9689,1.425,
133.9079,1792.3981,1.438,
133.9779,1801.16,1.439,
133.9553,1810.1821,1.444,
134.009,1818.9849,1.451,
134.0006,1827.7192,1.459,
133.9106,1836.4219,1.466,
134.0155,1845.2017,1.479,
134.0335,1854.0389,1.487,
134.0528,1862.6423,1.496,
133.9591,1880.0416,1.502,
133.9925,1888.7101,1.509,
133.8448,1897.3809,1.516,
133.7248,1906.0591,1.523,
133.7116,1914.8912,1.53,
133.6495,1923.4825,1.561,
133.713,1950.03,1.563,
133.7164,1958.9247,1.566,
133.6619,1967.5686,1.585,
133.6568,1976.314,1.586,
133.6795,1985.17,1.587,
133.7948,1993.8282,1.594,
133.8207,2002.7942,1.604,
133.9646,2011.756,1.615,
134.0114,2020.349,1.63,
134.3091,2037.9918,1.632,
134.2341,2047.1155,1.637,
134.3283,2055.918,1.644,
134.4284,2064.8585,1.665,
134.5478,2073.5839,1.674,
134.5383,2091.4377,1.676,
134.554,2100.285,1.69,
134.579,2109.1831,1.696,
134.7994,2118.0272,1.702,
134.846,2126.9214,1.703,
134.8815,2135.9794,1.709,
134.9169,2144.8528,1.716,
135.0066,2153.7782,1.723,
134.9849,2162.6805,1.73,
134.8796,2171.5871,1.737,
135.0991,2180.5787,1.749,
