"x","z","t",
137.2277,72.2881,0,
137.2084,74.546,0.047,
137.1906,77.1699,0.084,
137.2345,79.8221,0.148,
137.1591,82.404,0.202,
137.1889,84.8875,0.233,
137.176,87.3851,0.284,
137.2457,89.852,0.333,
137.1398,92.1838,0.383,
137.176,94.9073,0.434,
137.2309,97.4704,0.502,
137.1904,99.9052,0.533,
137.189,102.4645,0.583,
137.2315,104.9,0.641,
137.2148,107.3265,0.684,
137.1836,109.7766,0.75,
137.2265,112.3543,0.783,
137.189,114.8451,0.835,
137.2389,117.4881,0.904,
137.2975,119.7878,0.933,
137.2617,122.1487,0.983,
137.2549,124.5359,1.042,
137.2765,127.1237,1.085,
137.2102,129.3339,1.133,
137.334,131.562,1.183,
137.2325,133.9911,1.236,
137.2529,136.133,1.284,
137.2127,138.5239,1.334,
137.1113,140.9075,1.401,
137.1719,143.2394,1.433,
137.1644,145.4932,1.483,
137.1637,147.7776,1.543,
137.1141,150.0253,1.587,
137.14,152.4204,1.653,
137.1377,154.695,1.684,
137.0773,156.9063,1.737,
136.8588,159.2264,1.783,
136.9539,161.4789,1.834,
136.9382,163.7518,1.903,
136.8037,166.0452,1.933,
136.8304,168.1562,2,
136.8713,170.638,2.033,
136.8306,173.0629,2.097,
136.6423,175.2409,2.133,
136.5356,177.4799,2.184,
136.5619,179.83,2.251,
136.6042,181.9931,2.283,
136.5118,184.21,2.334,
136.3066,186.537,2.4,
136.4212,188.8737,2.433,
136.2728,191.1112,2.499,
136.0657,193.451,2.533,
135.8459,195.9004,2.598,
135.9419,198.0543,2.633,
135.8191,200.4552,2.683,
135.7672,202.7918,2.734,
135.5704,205.1942,2.784,
135.4886,207.4812,2.852,
135.5048,209.9243,2.883,
135.3765,212.1078,2.933,
135.4441,214.6294,2.985,
135.2225,216.7841,3.05,
135.2038,219.2744,3.083,
135.1257,221.5538,3.133,
135.0277,224.0867,3.184,
135.0714,226.4828,3.233,
135.0486,228.9265,3.284,
135.0621,231.3056,3.351,
134.961,233.6056,3.383,
134.8003,235.9593,3.444,
134.7831,238.272,3.488,
134.6783,240.6527,3.549,
134.7565,243.0409,3.584,
134.4071,245.5625,3.634,
134.3753,248.1453,3.683,
134.2981,250.5061,3.733,
134.3015,253.0083,3.784,
134.2304,255.4594,3.851,
134.1594,258.1266,3.883,
134.0647,260.525,3.933,
133.9554,263.1306,3.983,
134.0057,265.5321,4.054,
133.813,268.3351,4.083,
133.7678,270.6139,4.133,
133.7457,273.2098,4.186,
133.7492,275.7566,4.233,
133.7317,278.3352,4.283,
133.704,280.8539,4.335,
133.685,283.3627,4.403,
133.6527,286.0411,4.433,
133.8227,288.6236,4.483,
133.6961,291.3852,4.552,
133.6904,293.7569,4.583,
133.5736,296.3104,4.633,
133.697,298.8614,4.683,
133.822,301.4276,4.752,
133.7449,303.9524,4.783,
133.9718,306.4786,4.833,
133.9566,308.9674,4.89,
134.0549,311.3561,4.935,
133.9419,314.1322,5.002,
133.957,316.5483,5.033,
134.039,319.213,5.083,
133.9445,321.6544,5.15,
134.1214,324.3877,5.183,
134.1199,326.6615,5.251,
134.0979,329.2227,5.283,
134.1988,331.7852,5.333,
134.1332,334.3888,5.388,
134.2611,336.8215,5.433,
134.3025,339.4045,5.5,
134.3897,341.9921,5.533,
134.4877,344.4469,5.597,
134.5376,347.0548,5.633,
134.5842,349.6421,5.683,
134.6894,352.2018,5.736,
134.8585,354.6538,5.8,
134.9119,357.3696,5.833,
134.9,359.8493,5.902,
135.0017,362.3041,5.933,
135.0182,364.7808,5.984,
135.0169,367.3615,6.05,
135.0933,369.9194,6.105,
135.1754,372.51,6.134,
135.3901,374.993,6.183,
135.4241,377.4267,6.236,
135.5126,379.9548,6.3,
135.5721,382.6408,6.333,
135.5346,385.3034,6.384,
135.6565,388.0612,6.433,
135.6459,390.5717,6.483,
135.7717,393.2694,6.549,
135.8129,395.8729,6.601,
135.9348,398.6296,6.633,
135.9298,401.0895,6.683,
135.8962,403.7178,6.74,
136.0086,406.447,6.783,
136.0383,408.8736,6.833,
136.1377,411.4778,6.9,
136.043,414.2763,6.933,
136.0514,416.7216,6.989,
136.1512,419.2105,7.033,
136.0973,421.849,7.099,
136.0455,424.3979,7.133,
136.1414,427.0825,7.201,
136.1126,429.5788,7.233,
136.0481,432.1517,7.285,
136.0447,434.7385,7.347,
135.9468,437.5335,7.402,
135.8759,440.0138,7.433,
135.8674,442.6063,7.483,
135.6764,445.3002,7.533,
135.5697,447.7723,7.6,
135.5395,450.4836,7.633,
135.728,453.1643,7.699,
135.6758,455.4865,7.733,
135.5785,458.0948,7.784,
135.6249,460.6475,7.851,
135.713,463.3791,7.883,
135.6603,466.0096,7.933,
135.6449,468.59,8.001,
135.5731,471.1139,8.033,
135.6185,473.5381,8.083,
135.6443,476.0039,8.133,
135.5805,478.6734,8.184,
135.5074,480.8653,8.233,
135.5059,483.4998,8.299,
135.5465,485.91,8.333,
135.4365,488.577,8.383,
135.6283,491.1965,8.433,
135.4423,493.5223,8.5,
135.4458,496.0403,8.533,
135.4043,498.4552,8.583,
135.2953,500.9778,8.634,
135.3006,503.4624,8.699,
135.4665,506.0287,8.733,
135.3776,508.2818,8.783,
135.4391,510.896,8.841,
135.5546,513.559,8.884,
135.5911,515.9634,8.933,
135.6921,518.5216,8.996,
135.7627,520.887,9.033,
135.7099,523.4219,9.101,
135.8748,525.7639,9.133,
135.7204,528.2883,9.183,
135.762,530.802,9.242,
135.7547,533.2774,9.283,
135.8406,535.9073,9.35,
135.9818,538.3106,9.383,
