"x","z","t",
173.6477,55.1069,0,
173.7007,57.953,0.106,
173.6335,60.7359,0.2,
173.6615,63.5092,0.3,
173.6216,66.2091,0.4,
173.706,69.0484,0.5,
173.7888,71.7539,0.6,
173.7432,74.5651,0.7,
173.7083,77.3239,0.8,
173.8271,80.115,0.9,
173.8365,82.8843,1,
173.8579,85.658,1.1,
173.8213,88.4774,1.2,
173.8764,91.1704,1.3,
173.8944,93.945,1.4,
173.8186,96.6765,1.5,
173.878,99.4491,1.6,
173.9513,102.1065,1.7,
173.9479,104.8835,1.8,
174.0402,107.6528,1.9,
174.067,110.2879,2,
174.103,113.1219,2.1,
174.1534,115.8818,2.2,
174.1619,118.6195,2.3,
174.2491,121.5131,2.4,
174.3876,124.234,2.5,
174.4645,126.9553,2.6,
174.4852,129.7186,2.7,
174.6187,132.4724,2.8,
174.676,135.1195,2.9,
174.6752,137.8925,3,
174.7729,140.6451,3.1,
174.8238,143.3852,3.2,
174.8318,146.1262,3.3,
174.8998,148.9588,3.4,
174.8583,151.6559,3.5,
174.8639,154.3921,3.6,
174.881,157.2462,3.7,
174.8923,159.9077,3.8,
174.8292,162.7554,3.9,
174.9306,165.4647,4,
174.9851,168.1623,4.1,
174.998,170.9329,4.2,
175.0905,173.6783,4.3,
175.0328,176.5347,4.4,
175.0724,179.2574,4.5,
175.1294,181.9875,4.602,
175.1392,184.8411,4.7,
175.2084,187.6363,4.8,
175.3103,190.375,4.9,
175.2305,193.2563,5,
175.1596,195.9312,5.1,
175.2211,198.6825,5.2,
175.1664,201.4677,5.3,
175.1651,204.2033,5.4,
175.2474,207.0349,5.5,
175.1221,209.8598,5.603,
175.1981,212.6356,5.7,
175.1457,215.4028,5.8,
175.1368,218.2072,5.9,
175.1577,220.9447,6,
175.1132,223.8306,6.1,
175.1774,226.5835,6.2,
175.184,229.3638,6.3,
175.21,232.3361,6.4,
175.2512,235.0552,6.5,
175.319,237.8547,6.601,
175.3757,240.669,6.7,
175.4158,243.4799,6.8,
175.4745,246.301,6.9,
175.4826,249.1361,7,
175.4911,251.9646,7.1,
175.505,254.8116,7.2,
175.5375,257.6281,7.3,
175.6288,260.3991,7.411,
175.6354,263.0623,7.517,
175.7026,265.8568,7.604,
175.7518,268.6565,7.714,
175.7552,271.4435,7.8,
175.8734,274.2359,7.9,
175.8698,277.1141,8,
175.8763,279.8919,8.1,
175.9014,282.6767,8.2,
175.9354,285.4018,8.3,
175.888,288.2587,8.407,
175.9344,291.0325,8.511,
175.9051,293.8554,8.6,
175.9902,296.6736,8.707,
176.0429,299.4662,8.8,
176.1074,302.3117,8.9,
176.0886,305.2148,8.999,
176.094,308.019,9.1,
176.1824,310.8029,9.204,
176.144,313.6069,9.3,
176.161,316.4206,9.4,
176.2799,319.258,9.5,
176.3183,322.1869,9.6,
176.355,324.9691,9.705,
176.4297,327.8851,9.8,
176.4089,330.7802,9.9,
176.4498,333.6308,9.999,
176.409,336.4817,10.115,
176.4391,339.3506,10.2,
176.484,342.1165,10.3,
176.4978,345.0037,10.409,
176.5226,347.8202,10.514,
176.5499,350.6239,10.599,
176.5258,353.5791,10.7,
176.5364,356.3648,10.809,
176.5844,359.1426,10.899,
176.6112,362.0883,11.003,
176.6432,364.8774,11.1,
176.6337,367.7143,11.2,
176.7091,370.558,11.311,
176.7253,373.3519,11.4,
176.7961,376.2713,11.516,
176.7627,379.1224,11.6,
176.7847,381.9908,11.7,
176.836,384.8982,11.8,
176.8848,387.7897,11.9,
176.9136,390.62,12,
176.8615,393.5184,12.1,
176.9533,396.3542,12.2,
177.0132,399.197,12.3,
177.0089,402.0774,12.4,
177.1374,404.9234,12.499,
177.1943,407.8393,12.6,
177.2244,410.7145,12.7,
177.3025,413.4937,12.802,
177.3077,416.4095,12.901,
177.3795,419.2542,13,
177.4297,422.1102,13.1,
177.3875,425.0523,13.2,
177.4708,427.9192,13.3,
177.5152,430.7832,13.4,
177.4968,433.6452,13.5,
177.571,436.4848,13.6,
177.635,439.4085,13.7,
177.634,442.2645,13.799,
177.6362,445.1034,13.914,
177.7145,448.0614,14,
177.7486,450.8292,14.103,
177.8119,453.6778,14.2,
