"x","z","t",
101.8336,55.7316,0,
101.7084,57.8531,0.03,
101.554,59.9442,0.05,
101.7548,62.1947,0.075,
101.6205,64.3888,0.11,
101.5611,66.3203,0.125,
101.6793,68.472,0.16,
101.6422,70.7001,0.185,
101.7864,72.8475,0.203,
101.5864,75.0592,0.225,
101.5255,77.0342,0.254,
101.6522,79.2202,0.286,
101.7181,81.2011,0.3,
101.7671,83.3629,0.325,
101.5319,85.4133,0.361,
101.4004,87.4819,0.375,
101.7067,89.8973,0.41,
101.4757,91.9267,0.425,
101.475,94.0906,0.45,
101.5039,96.2043,0.483,
101.8424,98.4931,0.509,
101.642,100.6221,0.525,
101.6411,102.8421,0.55,
101.4903,104.8345,0.575,
101.7382,107.0669,0.608,
101.8213,109.1923,0.635,
101.7611,111.1714,0.65,
101.8068,113.5243,0.681,
101.7582,115.7714,0.7,
101.55,117.7795,0.735,
101.6176,119.8617,0.75,
101.7265,122.0279,0.783,
101.6233,124.1659,0.811,
101.6045,126.3828,0.829,
101.6385,128.74,0.85,
101.7512,130.6822,0.875,
101.761,132.9586,0.911,
101.6056,135.2179,0.925,
101.6691,137.2453,0.95,
101.7644,139.4467,0.978,
101.7182,141.7305,1.012,
101.5526,143.927,1.035,
101.8442,146.1382,1.05,
101.6423,148.442,1.075,
101.7308,150.513,1.111,
101.7107,152.6628,1.13,
101.8289,154.9831,1.15,
101.6779,157.0352,1.185,
101.9481,159.2466,1.2,
101.7114,161.5809,1.233,
101.9657,163.7428,1.25,
101.6414,165.8808,1.275,
101.7623,167.873,1.309,
101.9266,170.2176,1.332,
101.9312,172.2453,1.356,
102.1001,174.5105,1.375,
102.1581,176.8392,1.41,
102.0481,178.843,1.43,
102.1468,181.0422,1.45,
102.0585,183.1202,1.479,
102.1685,185.365,1.512,
102.2702,187.6388,1.525,
102.2476,189.7059,1.55,
102.2897,192.04,1.575,
102.0943,194.0011,1.61,
102.3245,196.2287,1.634,
102.264,198.2043,1.65,
102.3209,200.4194,1.675,
102.4625,202.3978,1.709,
102.3594,204.6291,1.725,
102.648,206.8285,1.75,
102.3395,208.9957,1.775,
102.5932,211.4382,1.812,
102.5201,213.3438,1.83,
102.6076,215.5056,1.85,
102.5327,217.6644,1.881,
102.651,219.8383,1.91,
102.4917,221.9181,1.926,
102.5563,223.9335,1.95,
102.6225,226.3701,1.975,
102.5675,228.5355,2.005,
102.5374,230.9242,2.025,
102.3316,233.1178,2.056,
102.4524,235.1359,2.085,
102.3601,237.3302,2.1,
102.417,239.4758,2.134,
102.3572,241.5649,2.155,
102.4177,243.6491,2.184,
102.2761,245.8727,2.2,
102.384,247.8774,2.232,
102.3215,250.0354,2.252,
102.3803,252.0515,2.284,
102.5239,254.2244,2.3,
102.4382,256.4132,2.333,
102.3723,258.505,2.359,
102.3328,260.5258,2.375,
102.4222,262.7828,2.402,
102.4212,265.0276,2.432,
102.3831,266.9779,2.459,
102.2679,269.2272,2.475,
102.4276,271.3309,2.5,
102.3675,273.5068,2.534,
102.4762,275.6746,2.55,
102.5324,277.6975,2.575,
102.3069,279.8883,2.609,
102.3047,282.1314,2.634,
102.4927,284.1613,2.651,
102.5199,286.2469,2.675,
102.4246,288.4513,2.7,
102.4536,290.5123,2.732,
102.5231,292.5336,2.752,
102.5219,294.8366,2.783,
102.4049,296.938,2.809,
102.533,299.0608,2.828,
102.4873,301.2595,2.85,
102.5067,303.2983,2.88,
102.678,305.3638,2.91,
102.6045,307.4633,2.926,
102.5482,309.6696,2.95,
102.6609,311.8133,2.977,
102.5802,313.7627,3,
102.6214,315.947,3.035,
102.607,318.0953,3.057,
102.6053,320.2794,3.084,
102.5666,322.3097,3.1,
102.6019,324.4639,3.134,
102.4439,326.6454,3.153,
102.5258,328.5755,3.181,
102.4958,330.5961,3.2,
102.5149,332.8275,3.23,
102.4709,334.9932,3.26,
102.5492,337.3352,3.275,
102.5092,339.5159,3.31,
102.6058,341.7217,3.327,
102.7491,343.8251,3.35,
102.6782,346.0225,3.379,
102.6717,347.8946,3.412,
102.6154,350.2017,3.425,
102.6221,352.2208,3.455,
102.6029,354.1996,3.476,
102.6495,356.4052,3.508,
102.5018,358.7732,3.535,
102.5229,360.9901,3.552,
102.5537,363.0695,3.575,
102.5774,365.2392,3.604,
102.6047,367.2298,3.634,
102.494,369.508,3.65,
102.4245,371.6477,3.675,
102.5138,373.7829,3.701,
102.551,375.8734,3.735,
102.8398,378.033,3.75,
102.4455,380.1252,3.775,
102.5458,382.1565,3.8,
102.4363,384.2664,3.825,
102.3846,386.5473,3.85,
102.4057,388.6474,3.878,
102.4003,390.8043,3.91,
102.5091,392.8437,3.925,
102.528,394.9728,3.955,
102.5824,397.1151,3.975,
102.5681,399.2457,4.006,
102.6049,401.3082,4.036,
102.5973,403.3023,4.052,
102.3689,405.5167,4.075,
102.2309,407.688,4.104,
102.3854,409.6997,4.125,
102.2186,411.8222,4.152,
102.2248,413.8837,4.183,
102.3436,416.0785,4.205,
102.2348,418.2556,4.225,
102.2227,420.4181,4.261,
102.3304,422.6296,4.275,
102.1602,424.7416,4.3,
102.3727,426.8481,4.334,
102.1844,429.0287,4.361,
102.2391,430.8456,4.375,
102.1717,432.9979,4.4,
102.0604,435.149,4.426,
102.1146,437.3134,4.461,
102.0572,439.4548,4.483,
102.1722,441.6588,4.5,
102.164,443.664,4.528,
102.001,445.7491,4.55,
102.1863,447.8533,4.575,
101.985,449.9716,4.603,
101.8592,451.9922,4.635,
102.1187,454.1589,4.65,
101.9532,456.1868,4.675,
102.0021,458.4417,4.701,
102.0827,460.3063,4.734,
102.0223,462.8539,4.762,
101.9711,464.7891,4.778,
101.9411,466.6677,4.8,
101.8492,468.9744,4.825,
101.8377,470.9787,4.859,
101.7832,472.8911,4.879,
101.8384,474.8515,4.909,
101.6965,477.0943,4.925,
101.6897,479.4024,4.955,
101.6368,481.2031,4.975,
101.6138,483.0688,5.008,
101.7638,485.8062,5.035,
101.7634,487.7832,5.052,
101.5372,489.9736,5.075,
101.7191,491.9794,5.105,
101.6808,494.0166,5.125,
101.6637,496.0491,5.161,
101.6,498.2722,5.184,
101.6365,500.2616,5.209,
101.5499,502.4278,5.225,
101.5245,504.245,5.262,
101.5439,506.3929,5.275,
101.5656,508.2898,5.3,
101.6478,510.3594,5.329,
101.6271,512.6049,5.36,
101.5353,514.6008,5.375,
101.6177,516.6565,5.4,
101.6083,518.7044,5.426,
101.6608,521.0873,5.461,
101.5918,523.1565,5.484,
101.3899,525.4146,5.5,
101.5687,527.341,5.525,
101.6138,529.3747,5.56,
101.642,531.3959,5.582,
101.6185,533.5292,5.6,
101.5668,535.601,5.625,
101.6562,537.6541,5.65,
101.5569,539.7672,5.675,
101.6786,541.8202,5.7,
101.6077,544.129,5.731,
101.6851,546.1942,5.76,
101.5959,548.2772,5.776,
101.5717,550.3786,5.8,
101.7227,552.2773,5.825,
101.7027,554.4214,5.855,
101.6921,556.5236,5.875,
101.7431,558.6979,5.907,
101.6001,560.7209,5.934,
101.7197,562.7424,5.95,
101.5745,564.9954,5.983,
101.7744,566.9769,6.003,
101.6675,569.0312,6.025,
101.4705,571.0728,6.052,
101.5868,573.0433,6.085,
101.6667,575.1263,6.1,
101.5924,577.2709,6.125,
101.6064,579.2679,6.16,
101.5714,581.3606,6.175,
101.6796,583.5292,6.207,
101.6217,585.5436,6.225,
101.737,587.6172,6.26,
101.7664,589.6242,6.275,
101.7586,591.6817,6.3,
101.527,593.8449,6.325,
101.5679,595.816,6.35,
101.4811,597.9408,6.386,
101.593,599.8686,6.407,
101.4896,602.0167,6.433,
101.6073,604.0785,6.45,
101.4934,606.0702,6.48,
101.5622,608.2826,6.502,
101.4686,610.0734,6.534,
101.3628,612.4189,6.55,
101.4196,614.4864,6.58,
101.3288,616.3612,6.601,
101.5273,618.403,6.637,
101.4113,620.5202,6.662,
101.4516,622.5149,6.676,
101.3354,624.6907,6.7,
101.3649,626.7217,6.728,
101.1963,628.8114,6.75,
101.2162,631.0136,6.786,
101.1938,633.037,6.809,
101.2259,634.7952,6.835,
101.1311,637.1076,6.85,
101.0865,639.3131,6.884,
101.1047,641.357,6.905,
101.0005,643.4562,6.935,
101.0867,645.465,6.95,
101.172,647.6774,6.983,
101.3224,649.7815,7,
101.0862,651.8832,7.033,
101.078,653.8283,7.05,
101.1154,655.8694,7.075,
101.283,657.9119,7.1,
101.114,660.1196,7.125,
101.1615,662.1454,7.15,
101.3078,664.2787,7.185,
101.237,666.2825,7.207,
101.205,668.5363,7.225,
101.2088,670.4807,7.25,
101.1368,672.8128,7.275,
101.2165,674.8073,7.3,
101.1664,676.8468,7.327,
101.0316,679.0837,7.358,
101.0412,681.1429,7.375,
101.13,683.1889,7.405,
101.115,685.3296,7.425,
101.0142,687.2996,7.457,
101.0268,689.3002,7.483,
101.0817,691.4308,7.502,
100.9534,693.4318,7.525,
101.0126,695.7471,7.554,
100.9186,697.7149,7.583,
100.9122,699.9929,7.601,
101.0582,701.7881,7.625,
100.9516,703.9511,7.65,
100.964,705.9645,7.68,
100.8983,708.1505,7.7,
100.9497,710.153,7.731,
100.9133,712.3177,7.758,
101.0251,714.434,7.775,
101.0334,716.4555,7.808,
100.9721,718.5667,7.828,
101.0473,720.6814,7.859,
100.998,722.7733,7.875,
101.0341,724.6399,7.905,
100.9787,726.871,7.925,
100.9593,728.9487,7.957,
100.953,731.0859,7.987,
100.9371,733.0549,8.002,
100.9304,735.1129,8.025,
100.9374,737.2258,8.054,
100.9478,739.1401,8.083,
100.9404,741.197,8.1,
100.8907,743.1717,8.125,
100.9553,745.2501,8.151,
100.9274,747.2477,8.184,
100.9563,749.1687,8.208,
100.8524,751.1741,8.225,
100.7977,753.2808,8.25,
100.9273,755.2051,8.284,
100.912,757.0735,8.311,
100.7954,759.1742,8.333,
100.9162,761.0979,8.35,
100.7896,763.1127,8.375,
100.8387,765.0945,8.412,
100.7399,766.97,8.425,
100.7226,768.9577,8.45,
100.8596,770.9012,8.475,
100.7461,772.9394,8.5,
100.6124,774.8049,8.525,
100.5599,776.8063,8.551,
100.6749,778.5543,8.575,
100.7711,780.6225,8.611,
100.6672,782.4893,8.631,
100.6189,784.4807,8.66,
100.493,786.579,8.675,
100.4506,788.4005,8.707,
100.3073,790.2765,8.727,
100.1121,792.1296,8.758,
100.2407,794.0045,8.783,
100.2221,795.9484,8.803,
100.0688,797.7947,8.825,
100.0949,799.6704,8.855,
100.0615,801.4937,8.885,
100.0793,803.4416,8.9,
100.0582,805.2256,8.929,
99.8868,807.1831,8.952,
99.7976,809.001,8.975,
99.7478,810.9175,9.014,
99.73,812.806,9.033,
99.5854,814.6222,9.05,
99.5355,816.3706,9.08,
99.4642,818.3309,9.11,
99.317,819.998,9.125,
99.2638,821.8796,9.15,
99.2174,823.7151,9.176,
99.0569,825.7378,9.209,
99.085,827.646,9.235,
