"x","z","t",
113.8166,44.5002,0,
113.7787,46.7856,0.025,
113.7211,48.794,0.058,
113.8523,50.9717,0.075,
113.7812,53.1153,0.1,
113.7073,55.309,0.135,
113.8148,57.3475,0.153,
113.7741,59.5119,0.183,
113.9243,61.595,0.211,
114.0217,63.7687,0.225,
113.9279,65.8113,0.261,
113.8151,68.0386,0.28,
113.8762,70.1011,0.308,
113.9718,72.3043,0.325,
113.8663,74.3673,0.358,
113.9547,76.4757,0.383,
113.7723,78.4866,0.4,
114.0123,80.6866,0.436,
113.8928,82.7608,0.458,
113.9303,84.8942,0.485,
113.8979,87.2017,0.5,
113.9619,89.1748,0.525,
113.9124,91.3245,0.56,
113.8377,93.4637,0.584,
113.9428,95.4428,0.6,
113.9033,97.4109,0.625,
113.8248,99.4292,0.661,
113.827,101.5865,0.683,
113.8739,103.7008,0.709,
113.9729,105.8098,0.725,
113.8869,107.8948,0.76,
113.9005,109.8064,0.78,
113.9009,111.9638,0.8,
113.8274,114.0704,0.828,
113.8638,116.206,0.863,
113.8219,118.4127,0.875,
113.9525,120.2952,0.9,
113.832,122.5982,0.925,
113.995,124.6703,0.95,
113.8549,126.7649,0.988,
113.994,128.7969,1,
113.8673,130.9351,1.035,
113.9106,132.96,1.05,
113.7257,135.0232,1.081,
113.7817,137.1649,1.101,
113.8016,139.2236,1.125,
113.8458,141.348,1.161,
113.7756,143.5202,1.181,
113.7524,145.5671,1.206,
113.9396,147.8006,1.225,
114.0581,149.8252,1.257,
113.9123,152.0686,1.277,
113.9555,154.1743,1.308,
114.054,156.0495,1.334,
113.9911,158.232,1.351,
113.9824,160.4779,1.385,
113.9843,162.5322,1.405,
113.937,164.531,1.433,
113.8609,166.6688,1.45,
113.9489,168.8628,1.486,
113.9274,170.9711,1.5,
114.0907,173.0917,1.525,
113.936,175.2623,1.56,
114.1005,177.2877,1.581,
114.0143,179.3003,1.608,
113.9872,181.3575,1.625,
114.1043,183.3945,1.65,
114.1079,185.5714,1.686,
113.9654,187.6668,1.71,
114.1717,189.6185,1.725,
114.1455,191.854,1.753,
114.0879,193.9347,1.775,
114.2207,196.1948,1.807,
114.1384,198.2134,1.825,
114.1742,200.2411,1.861,
114.3671,202.2743,1.885,
114.2568,204.3832,1.9,
114.3268,206.414,1.925,
114.2819,208.6885,1.95,
114.3601,210.7576,1.98,
114.365,212.8642,2.001,
114.2208,215.0253,2.032,
114.3448,217.0304,2.057,
114.4172,219.1896,2.077,
114.3855,221.2148,2.1,
114.4442,223.2722,2.125,
114.4056,225.4633,2.15,
114.4106,227.6483,2.186,
114.3392,229.7218,2.208,
114.4527,231.7732,2.234,
114.4512,233.803,2.25,
114.3524,235.8995,2.285,
114.4929,238.0561,2.306,
114.5749,240.0961,2.325,
114.5059,242.1563,2.361,
114.4406,244.2201,2.375,
114.4272,246.17,2.4,
114.4639,248.0794,2.425,
114.55,250.2677,2.45,
114.5762,252.3147,2.481,
114.4607,254.4061,2.501,
114.5345,256.4208,2.534,
114.4777,258.5121,2.553,
114.556,260.4401,2.581,
114.5706,262.4549,2.61,
114.55,264.4671,2.625,
114.6646,266.5092,2.65,
114.5943,268.7194,2.685,
114.6094,270.6919,2.709,
114.6873,272.8278,2.735,
114.6678,274.7872,2.75,
114.6473,276.8356,2.784,
114.7807,279.0392,2.8,
114.5806,281.1157,2.825,
114.7602,283.1991,2.854,
114.753,285.2372,2.885,
114.8296,287.2441,2.9,
114.8204,289.3631,2.925,
114.7733,291.5976,2.95,
114.7103,293.7435,2.986,
114.7523,295.9438,3.012,
114.9148,297.8955,3.025,
114.8964,300.0073,3.063,
114.9318,302.1174,3.076,
114.9679,304.3703,3.1,
114.9903,306.4777,3.125,
114.899,308.6187,3.15,
114.8317,310.9672,3.185,
