"x","z","t",
164.0077,180.2505,0,
163.9079,182.6416,0.066,
163.7388,185.0627,0.133,
163.8147,187.3723,0.2,
163.7333,189.8881,0.267,
163.7527,192.1679,0.333,
163.6457,194.6204,0.4,
163.6578,197.0794,0.474,
163.6592,199.5559,0.549,
163.6533,202.0746,0.608,
163.6478,204.5391,0.67,
163.5724,206.8425,0.733,
163.4427,209.2532,0.8,
163.5206,211.6718,0.879,
163.4812,214.0754,0.948,
163.459,216.6482,1,
163.46,219.0248,1.067,
163.3107,221.5762,1.133,
163.2777,223.8685,1.2,
163.1686,226.2533,1.266,
163.1226,228.7048,1.333,
163.1436,231.1276,1.4,
163.1803,233.4691,1.478,
163.1598,236.0651,1.533,
163.1075,238.4814,1.6,
163.0462,241.1025,1.667,
162.9937,243.6014,1.733,
162.7699,246.1369,1.8,
162.6705,248.5048,1.867,
162.6273,251.0008,1.933,
162.5101,253.4416,2,
162.4429,255.852,2.07,
162.37,258.3365,2.133,
162.1903,260.7462,2.2,
162.0218,262.9299,2.267,
162.0113,265.2543,2.333,
161.9725,267.7498,2.4,
161.8114,270.1738,2.466,
161.838,272.4949,2.533,
161.8359,274.9358,2.603,
161.6999,277.2775,2.667,
161.5612,279.6186,2.733,
161.5565,282.1078,2.8,
161.5801,284.5516,2.868,
161.5276,287.0025,2.933,
161.5285,289.528,3,
161.4185,291.9878,3.067,
161.3531,294.3803,3.133,
161.3088,296.8375,3.209,
161.2077,299.2709,3.266,
161.1651,301.6317,3.333,
161.0523,304.0008,3.406,
161.0226,306.3882,3.466,
160.9668,308.7449,3.533,
160.8942,311.1649,3.603,
160.7757,313.5292,3.666,
160.7814,316.0616,3.733,
160.7603,318.5119,3.8,
160.6487,321.0047,3.867,
160.6273,323.3966,3.933,
160.5535,325.8495,4.003,
160.4902,328.2205,4.067,
160.4954,330.657,4.133,
160.4879,333.1018,4.2,
160.3222,335.6114,4.267,
160.2625,338.0392,4.333,
160.2269,340.3892,4.4,
160.1867,342.7953,4.466,
160.0858,345.2864,4.533,
160.0286,347.672,4.6,
159.9596,350.0977,4.668,
159.8462,352.5676,4.733,
159.8605,354.9318,4.8,
159.9072,357.3015,4.867,
159.8451,359.7154,4.933,
159.7934,362.0995,5,
159.7379,364.5666,5.066,
159.6955,367.0661,5.133,
159.6261,369.3753,5.2,
159.5444,371.836,5.266,
