"x","z","t",
81.3242,56.2532,0,
81.3841,57.7907,0.014,
81.3609,59.2554,0.038,
81.3019,60.9193,0.043,
81.2868,62.5454,0.068,
81.1699,64.0233,0.072,
81.1961,65.4429,0.086,
81.275,66.9727,0.11,
81.1495,68.5754,0.116,
81.2119,70.1509,0.135,
81.1883,71.6721,0.143,
81.1084,73.3453,0.157,
81.1683,74.9385,0.179,
81.1043,76.4531,0.186,
81.08,78.0407,0.209,
81.1163,79.5092,0.223,
81.1779,81.1454,0.228,
80.9947,82.7888,0.25,
81.0601,84.3745,0.257,
81.0513,85.8047,0.279,
81.0738,87.438,0.285,
81.0424,89.0856,0.309,
81.0933,90.5972,0.323,
81.0582,92.1427,0.337,
81.0578,93.7315,0.344,
81.0627,95.3775,0.357,
81.1442,96.9277,0.375,
81.0413,98.4521,0.385,
81.13,100.0354,0.409,
81.1536,101.7405,0.42,
81.1495,103.2078,0.437,
81.1697,104.8997,0.443,
81.1309,106.5175,0.464,
81.1636,107.9814,0.472,
81.2119,109.6747,0.485,
81.2995,111.2444,0.503,
81.2797,112.6606,0.514,
81.2853,114.2818,0.54,
81.3796,115.8558,0.548,
81.4,117.3325,0.557,
81.271,118.9153,0.571,
81.2925,120.3953,0.597,
81.3256,121.938,0.613,
81.4236,123.5478,0.614,
81.4236,125.07,0.628,
81.4771,126.7058,0.648,
81.516,128.1717,0.657,
81.4827,129.6241,0.681,
81.5471,131.2343,0.686,
81.5794,132.7136,0.709,
81.5834,134.1528,0.723,
81.5702,135.6782,0.728,
81.6541,137.1175,0.745,
81.6686,138.572,0.757,
81.6539,140.128,0.779,
81.7454,141.598,0.785,
81.754,143.0123,0.809,
81.7641,144.522,0.822,
81.7957,145.9775,0.833,
81.6923,147.4866,0.843,
81.8342,149.0049,0.857,
81.8222,150.4689,0.875,
81.9801,152.023,0.885,
81.9523,153.5084,0.9,
81.9394,155.0443,0.922,
81.9216,156.6181,0.936,
81.9379,158.1149,0.949,
81.9515,159.7305,0.957,
82.0022,161.2622,0.971,
82.0172,162.6978,0.986,
82.0949,164.3206,1.002,
82.0706,165.8804,1.014,
82.0844,167.4613,1.039,
82.1651,169.0452,1.05,
82.1429,170.678,1.057,
82.1303,172.2558,1.078,
82.2024,173.9465,1.085,
82.2866,175.4701,1.109,
82.2533,177.214,1.123,
82.3047,178.8127,1.129,
82.3299,180.3503,1.143,
82.3155,182.0004,1.164,
82.3366,183.754,1.171,
82.3806,185.3789,1.195,
82.4181,187.0213,1.2,
82.5305,188.65,1.223,
82.5044,190.3884,1.235,
82.6067,192.0531,1.243,
82.6041,193.7356,1.26,
82.5249,195.4742,1.271,
82.5409,197.0663,1.292,
82.603,198.7658,1.3,
82.6082,200.539,1.325,
82.6017,202.2165,1.338,
82.694,203.8865,1.353,
82.7614,205.5329,1.357,
82.7542,207.335,1.371,
82.7541,209.0487,1.386,
82.7759,210.6583,1.406,
82.7842,212.4696,1.414,
82.7609,214.1797,1.435,
82.7209,215.9286,1.45,
82.8582,217.63,1.459,
82.8418,219.2972,1.471,
82.8401,221.0338,1.494,
82.8407,222.7088,1.502,
82.9333,224.4356,1.514,
82.9133,226.0734,1.537,
82.9306,227.7868,1.547,
83.0292,229.5866,1.566,
83.0502,231.2098,1.571,
83.0058,232.9594,1.595,
83.1284,234.6077,1.6,
83.0829,236.2959,1.625,
83.096,239.7323,1.643,
83.1032,241.406,1.657,
83.0871,243.1538,1.671,
83.1654,244.936,1.694,
83.1526,246.5996,1.7,
83.1868,248.2056,1.714,
83.2736,249.9139,1.736,
83.2982,251.7463,1.743,
83.2502,253.4389,1.757,
83.2876,255.1403,1.775,
83.284,256.9513,1.786,
83.3213,258.5848,1.807,
83.3814,260.1073,1.814,
83.4516,261.8371,1.833,
83.4252,263.5432,1.851,
83.4481,265.2422,1.857,
83.5086,266.8571,1.871,
83.4971,268.5705,1.885,
83.5848,270.2982,1.9,
83.6308,271.8915,1.914,
83.701,273.6584,1.929,
83.684,275.3116,1.943,
83.8178,276.9823,1.97,
83.7816,278.7255,1.981,
83.7936,280.639,1.995,
83.8441,282.2562,2,
83.9147,283.9757,2.014,
83.8973,285.8118,2.029,
83.8892,287.5011,2.047,
83.9245,289.2648,2.057,
84.0817,290.8692,2.08,
83.9538,292.7501,2.086,
83.9466,294.4731,2.108,
83.9898,296.1612,2.114,
83.992,297.9258,2.141,
84.0468,299.7192,2.145,
84.0048,301.4809,2.157,
83.9009,303.3823,2.177,
83.9111,305.1462,2.186,
83.8389,306.8913,2.2,
83.9433,308.6729,2.214,
83.9197,310.3733,2.239,
83.8707,312.1811,2.254,
83.841,313.9469,2.266,
83.8443,315.6868,2.273,
83.8711,317.4082,2.286,
83.8619,319.2619,2.3,
83.8984,320.9401,2.323,
83.8351,322.7196,2.336,
83.7473,324.5398,2.352,
83.794,326.2876,2.357,
83.7396,327.9358,2.38,
83.7033,329.6922,2.391,
83.7493,331.5057,2.4,
83.7059,333.2021,2.42,
83.6531,335.1788,2.428,
83.6427,336.8469,2.453,
83.6147,338.6421,2.465,
83.5821,340.4339,2.481,
83.5436,342.1972,2.486,
83.5261,343.9043,2.501,
83.4608,345.7145,2.514,
83.3686,347.5991,2.538,
83.4042,349.386,2.545,
83.3397,351.0636,2.564,
83.4311,352.8071,2.571,
83.3234,354.6428,2.592,
83.4314,356.3466,2.6,
83.4121,358.0142,2.622,
83.3378,360.0098,2.629,
83.3548,361.8193,2.643,
83.3444,363.5477,2.665,
83.337,365.3024,2.673,
83.2743,367.1453,2.692,
83.2805,369.0133,2.7,
83.2606,370.7615,2.723,
83.2444,372.5232,2.729,
83.2579,374.3764,2.751,
83.2686,376.199,2.765,
83.2427,377.8613,2.771,
83.2523,379.8256,2.788,
83.3235,381.5681,2.8,
83.2484,383.3051,2.821,
83.2492,385.2009,2.828,
83.2898,386.9637,2.851,
83.3722,388.6505,2.865,
83.3363,390.3958,2.881,
83.2756,392.3516,2.89,
83.4511,394.2342,2.9,
83.3743,395.8549,2.914,
83.3958,397.6068,2.939,
83.477,399.4858,2.943,
