"x","z","t",
113.2493,61.8286,0,
113.2442,64.0125,0.063,
113.3458,66.2874,0.126,
113.3498,68.5593,0.188,
113.4335,70.6888,0.251,
113.3615,73.0115,0.313,
113.4947,75.1384,0.387,
113.4471,77.3959,0.438,
113.5613,79.6799,0.501,
113.6461,81.971,0.563,
113.6843,84.1857,0.631,
113.6579,86.3647,0.709,
113.7311,88.5387,0.76,
113.8207,90.7512,0.823,
113.8533,92.9561,0.876,
113.8015,95.2286,0.942,
113.8554,97.5045,1.019,
113.8395,99.6027,1.072,
113.9976,101.9169,1.126,
114.0741,104.1394,1.188,
114.2219,106.4744,1.252,
114.1726,108.6321,1.313,
114.2836,110.8309,1.376,
114.2865,113.0886,1.438,
114.4057,115.2423,1.515,
114.4555,117.5386,1.563,
114.4349,119.678,1.636,
114.5151,121.8515,1.688,
114.6538,124.0766,1.753,
114.7741,126.252,1.829,
114.8559,128.4573,1.885,
114.8754,130.7706,1.938,
114.8988,132.9263,2,
115.0024,135.0603,2.065,
115.0587,137.2843,2.126,
115.1474,139.4391,2.188,
115.2285,141.6172,2.251,
115.2807,143.7201,2.313,
115.4714,145.964,2.375,
115.638,148.1644,2.438,
115.7181,150.3171,2.501,
115.6956,152.5723,2.563,
115.7749,154.6977,2.641,
115.9144,156.7739,2.688,
115.9437,158.9992,2.76,
115.9425,161.0971,2.835,
116.0391,163.2391,2.876,
116.1662,165.3875,2.942,
116.1893,167.5868,3.001,
116.1852,169.6764,3.063,
116.3613,171.8114,3.144,
116.4629,174.0478,3.188,
116.5653,176.1945,3.266,
116.6257,178.1851,3.313,
116.7325,180.3812,3.375,
116.8583,182.4803,3.448,
116.908,184.4251,3.515,
116.9931,186.6803,3.577,
117.0767,188.8468,3.638,
117.189,191.0907,3.69,
117.2816,193.1916,3.751,
117.3224,195.189,3.819,
117.3935,197.4721,3.876,
117.4806,199.5683,3.953,
117.5971,201.7102,4.013,
117.7356,203.8547,4.063,
117.7902,206.0557,4.126,
117.9759,208.1908,4.188,
118.1009,210.4109,4.254,
118.0991,212.5381,4.323,
118.2731,214.6913,4.376,
118.2747,216.9092,4.438,
118.3748,218.9807,4.501,
118.4073,221.0778,4.567,
118.47,223.2084,4.642,
118.5936,225.3499,4.697,
118.7465,227.4916,4.762,
118.8256,229.6296,4.813,
118.8755,231.8664,4.876,
118.9345,233.8986,4.954,
119.0208,236.0144,5,
118.9992,238.2219,5.067,
119.1277,240.4756,5.125,
119.1031,242.6641,5.2,
119.1297,244.76,5.262,
119.1921,246.9014,5.314,
119.314,249.026,5.376,
119.3369,251.2434,5.452,
119.3836,253.3448,5.5,
119.4328,255.4637,5.571,
119.5003,257.6455,5.638,
119.517,259.8514,5.688,
119.4726,261.9688,5.751,
119.4916,264.0587,5.818,
119.6253,266.1418,5.875,
119.629,268.3085,5.954,
119.6228,270.4742,6,
119.7063,272.694,6.075,
119.7044,274.8706,6.125,
119.8188,277.0149,6.192,
119.9003,279.2033,6.268,
119.9358,281.2697,6.323,
119.9637,283.4375,6.375,
120.0226,285.5791,6.44,
120.0523,287.7749,6.501,
120.0841,289.9069,6.563,
120.1308,292.1284,6.625,
120.3627,294.3993,6.688,
120.3967,296.6218,6.765,
120.5795,298.8826,6.828,
120.6639,301.1267,6.878,
120.7375,303.2491,6.938,
120.8369,305.4898,7,
120.8399,307.9003,7.063,
120.9087,310.0873,7.126,
121.0174,312.2785,7.188,
121.0591,314.5364,7.25,
121.11,316.7881,7.313,
121.1714,318.9137,7.392,
121.2625,321.1196,7.438,
121.3552,323.3307,7.509,
121.2307,325.5281,7.582,
121.3495,327.7443,7.625,
121.3882,329.8946,7.689,
121.4785,332.0822,7.758,
121.5437,334.3519,7.822,
121.5999,336.557,7.896,
121.6977,338.8777,7.938,
121.6966,341.0697,8.015,
121.8155,343.3446,8.063,
121.9164,345.5205,8.125,
121.9586,347.7784,8.203,
122.0605,350.236,8.26,
122.073,352.3918,8.313,
122.1435,354.6508,8.378,
122.1908,356.8527,8.44,
122.2743,359,8.505,
122.2124,361.2178,8.563,
122.2582,363.4166,8.625,
122.2328,365.5894,8.697,
122.2169,367.8239,8.75,
122.3638,370.113,8.813,
122.303,372.2379,8.875,
122.3749,374.4638,8.938,
122.3514,376.6475,9.009,
122.3805,378.7974,9.074,
122.3941,380.9503,9.125,
122.4507,383.2071,9.188,
122.4747,385.3229,9.254,
122.529,387.5328,9.317,
122.4941,389.7491,9.375,
122.6023,391.8959,9.438,
122.605,394.0819,9.518,
122.6333,396.2731,9.565,
122.7254,398.5352,9.628,
122.706,400.6884,9.688,
122.6833,402.877,9.759,
122.7601,405.2619,9.821,
122.766,407.4313,9.889,
122.8404,409.6842,9.938,
122.9882,411.8839,10.001,
123.0347,414.168,10.068,
123.0614,416.3325,10.125,
123.0656,418.5641,10.188,
123.1174,420.7881,10.25,
122.9839,422.9691,10.313,
123.1942,425.2357,10.375,
123.2012,427.4281,10.438,
123.2162,429.7208,10.516,
123.2969,431.9718,10.563,
123.424,434.1474,10.632,
123.465,436.3709,10.7,
123.5861,438.6074,10.75,
123.6888,440.7933,10.813,
123.5698,443.0964,10.875,
123.5775,445.3433,10.938,
123.7322,447.5108,11.011,
123.7043,449.8563,11.063,
123.6819,452.1748,11.125,
123.7339,454.3172,11.188,
123.7982,456.5486,11.254,
123.7434,458.7734,11.313,
123.9064,461.0831,11.375,
123.8761,463.4541,11.438,
123.9879,465.6486,11.516,
123.9363,467.8913,11.565,
123.9105,470.1858,11.626,
124.022,472.6013,11.688,
124.1896,474.9157,11.758,
124.2531,477.2494,11.826,
124.3381,479.3773,11.888,
124.3881,481.7297,11.938,
124.4841,484.0509,12,
124.3842,486.3533,12.063,
124.584,488.6079,12.125,
124.5339,490.9103,12.194,
124.5484,493.327,12.25,
124.6541,495.7148,12.313,
124.6688,497.9349,12.375,
124.7249,500.2132,12.453,
124.6951,502.4652,12.502,
124.7599,504.8449,12.563,
124.7736,507.2194,12.625,
124.9434,509.6869,12.699,
125.0527,511.9917,12.75,
125.172,514.3093,12.813,
125.0701,516.7168,12.875,
125.1469,518.9524,12.953,
125.2143,521.3578,13,
125.2602,523.757,13.071,
125.2795,526.1014,13.146,
125.3413,528.4731,13.188,
125.358,530.7657,13.267,
125.4005,533.2222,13.313,
125.3491,535.4516,13.375,
125.4148,537.9176,13.438,
125.5136,540.1457,13.5,
125.5845,542.5702,13.563,
125.4862,544.9615,13.625,
125.6405,547.3641,13.695,
125.7606,549.7363,13.762,
125.8183,552.1385,13.834,
125.7529,554.5263,13.89,
126.0035,556.8522,13.951,
125.9496,559.167,14,
126.0542,561.5382,14.069,
126.0889,563.9356,14.134,
126.0736,566.4615,14.188,
126.1646,568.782,14.26,
126.1029,571.0416,14.313,
126.1025,573.4635,14.375,
126.1537,575.8194,14.454,
126.1768,578.0982,14.507,
126.1699,580.4616,14.568,
126.1233,582.682,14.641,
126.1983,585.0084,14.699,
126.2277,587.4215,14.767,
126.1834,589.7534,14.827,
126.1653,592.0382,14.878,
126.2385,594.5599,14.938,
126.1844,596.8409,15.007,
126.2986,599.24,15.069,
126.2416,601.4226,15.136,
126.2128,603.8256,15.188,
126.2253,606.2345,15.251,
126.318,608.544,15.314,
126.3497,610.7742,15.376,
126.3983,613.1532,15.438,
126.4355,615.5566,15.5,
126.4242,618.0293,15.577,
126.4858,620.3125,15.64,
126.5971,622.704,15.689,
126.5635,625.0395,15.75,
126.6357,627.4437,15.813,
126.6053,629.7673,15.881,
126.8187,632.1925,15.948,
126.6954,634.5137,16,
126.8233,636.9492,16.063,
126.7921,639.2598,16.125,
126.7901,641.5697,16.192,
126.9153,643.909,16.25,
126.9696,646.338,16.313,
127.0097,648.7445,16.383,
127.0758,651.0866,16.449,
127.1388,653.4912,16.5,
127.1226,655.8136,16.563,
127.2594,658.1859,16.625,
127.145,660.6767,16.695,
127.1894,662.8834,16.76,
127.2157,665.3825,16.813,
127.1716,667.7282,16.886,
127.358,670.2115,16.953,
127.4145,672.5406,17.003,
127.4625,674.8395,17.063,
127.3508,677.2358,17.125,
127.4187,679.7091,17.197,
127.4946,682.0729,17.261,
127.5426,684.4065,17.313,
127.5804,686.6995,17.378,
127.6767,689.1106,17.44,
127.6846,691.5429,17.506,
127.6832,693.9588,17.563,
127.7167,696.4188,17.625,
127.6335,698.7853,17.703,
127.6083,701.1557,17.75,
127.7061,703.4168,17.817,
127.7576,705.6773,17.875,
127.7522,708.1293,17.947,
127.8146,710.369,18.012,
127.7576,712.8543,18.077,
127.7698,715.1553,18.139,
127.8289,717.4778,18.203,
127.872,719.8499,18.25,
127.8827,722.0562,18.313,
127.8933,724.363,18.375,
127.8775,726.6999,18.448,
127.9708,728.9254,18.51,
127.8408,731.2181,18.563,
127.9073,733.5384,18.625,
127.9124,735.7989,18.704,
127.8679,738.0669,18.75,
128.0068,740.4662,18.819,
128.0384,742.9678,18.875,
128.0046,745.2139,18.95,
128.0776,747.3818,19.013,
128.1159,749.7021,19.065,
128.0677,751.8621,19.125,
128.088,754.2517,19.195,
128.2631,756.6221,19.259,
128.2683,758.9076,19.324,
128.2723,761.1448,19.388,
128.4481,763.4859,19.453,
128.5099,765.7766,19.5,
128.5953,768.1343,19.563,
128.711,770.3799,19.631,
128.7348,772.6489,19.695,
128.8694,774.895,19.75,
128.812,777.1416,19.823,
128.9789,779.438,19.891,
128.9875,781.7827,19.939,
129.0098,784.1131,20,
129.1772,786.4102,20.063,
129.1653,788.6672,20.133,
129.371,790.8937,20.2,
129.3779,793.1274,20.25,
129.3416,795.314,20.313,
129.4406,797.8251,20.375,
129.4974,800.0407,20.443,
129.6736,802.2637,20.5,
129.684,804.5468,20.563,
129.6201,806.8194,20.637,
129.7734,809.0723,20.688,
129.8526,811.4419,20.754,
129.9426,813.6789,20.813,
129.9542,815.9392,20.875,
130.023,818.3228,20.947,
130.1177,820.6948,21.013,
130.2012,822.9152,21.065,
130.2014,825.2549,21.125,
130.1975,827.4963,21.194,
130.2241,829.7074,21.25,
130.2958,832.0894,21.313,
130.2588,834.3968,21.375,
130.1883,836.6759,21.449,
130.1081,839.0049,21.5,
130.2535,841.3226,21.563,
130.1873,843.6725,21.625,
130.201,846.0166,21.695,
130.2685,848.2896,21.759,
130.2076,850.6763,21.824,
130.1115,853.2042,21.875,
130.1427,855.474,21.938,
130.1405,857.6734,22.004,
130.1636,860.0455,22.063,
130.1777,862.4779,22.125,
130.1117,864.8673,22.187,
130.0235,867.2802,22.263,
130.0384,869.6113,22.313,
130.0209,871.8836,22.379,
130.0353,874.1884,22.438,
129.8983,876.6064,22.509,
130.0005,878.9391,22.563,
130.056,881.2817,22.625,
129.9218,883.6183,22.688,
129.9444,885.9403,22.765,
129.9605,888.0474,22.813,
129.9187,890.4908,22.875,
129.9503,892.788,22.952,
129.8501,895.1398,23.01,
129.8708,897.5342,23.063,
129.8825,899.7216,23.125,
129.7895,901.959,23.188,
129.8706,904.3213,23.266,
129.8839,906.576,23.318,
129.952,908.982,23.375,
130.0112,911.2396,23.438,
130.1541,913.5023,23.511,
130.1016,915.9583,23.563,
130.2057,918.2583,23.625,
130.2527,920.6016,23.688,
130.2377,923.0467,23.767,
130.1829,925.4459,23.813,
130.211,927.7565,23.885,
130.2172,930.0441,23.953,
130.2036,932.3821,24,
130.2547,934.703,24.078,
130.2309,936.9269,24.132,
130.2235,939.2668,24.188,
130.1745,941.6097,24.261,
130.1754,943.9112,24.313,
130.1785,946.1093,24.375,
130.137,948.4069,24.438,
130.1762,950.6435,24.5,
130.2296,952.9108,24.568,
130.2569,955.2745,24.625,
130.2937,957.6297,24.688,
130.3918,959.9874,24.761,
130.3966,962.2409,24.813,
130.4458,964.4079,24.875,
130.524,966.7459,24.938,
130.4813,968.951,25,
130.5392,971.18,25.063,
130.6253,973.5781,25.125,
130.6276,975.6769,25.188,
130.655,977.8555,25.25,
130.6999,980.1559,25.315,
130.6601,982.3804,25.375,
130.7839,984.5931,25.438,
130.8897,986.7617,25.5,
130.8817,989.0477,25.583,
130.9231,991.2213,25.625,
130.9783,993.5114,25.689,
131.0848,995.7564,25.75,
131.0535,998.0482,25.818,
131.1664,1000.1628,25.875,
131.3142,1002.5406,25.938,
131.2935,1004.6624,26,
131.3035,1006.7901,26.063,
131.2851,1009.0089,26.125,
131.3556,1011.1644,26.204,
131.3225,1013.2901,26.259,
131.4138,1015.4323,26.313,
131.3856,1017.6936,26.386,
131.4567,1019.9441,26.439,
131.4215,1022.1158,26.5,
131.463,1024.2761,26.563,
131.5448,1026.5308,26.625,
131.4909,1028.7178,26.703,
131.6105,1030.97,26.75,
131.6683,1033.2216,26.824,
131.6427,1035.4189,26.891,
131.7068,1037.6057,26.938,
