"x","z","t",
263.5321,83.6319,0,
263.6579,85.3272,0.01,
263.6654,86.5869,0.029,
263.8665,88.3646,0.042,
263.9376,89.6811,0.059,
264.0452,91.0887,0.065,
264.1476,92.9439,0.08,
264.0944,94.5781,0.091,
264.3647,96.3232,0.116,
264.2878,97.7736,0.122,
264.3987,99.3106,0.148,
264.358,100.9994,0.157,
264.5415,102.603,0.183,
264.6353,104.0924,0.192,
264.6579,105.5226,0.193,
264.6597,107.0631,0.205,
264.8624,108.4393,0.219,
264.9735,109.9877,0.245,
265.0776,111.6643,0.251,
265.1861,113.4504,0.27,
265.229,115.0739,0.287,
265.2704,116.5816,0.291,
265.2967,118.0983,0.316,
265.5403,119.5079,0.324,
265.4911,121.1905,0.334,
265.5804,122.8661,0.363,
265.6039,124.4999,0.367,
265.8356,125.9143,0.386,
265.8357,127.4914,0.402,
265.8777,129.0496,0.405,
266.0094,130.6828,0.438,
266.088,132.0543,0.445,
266.3004,133.7563,0.448,
266.3512,135.2548,0.475,
266.4796,136.8054,0.482,
266.6244,138.2625,0.491,
266.6697,139.8975,0.515,
266.8252,141.5207,0.523,
266.8982,143.0464,0.544,
267.0753,144.8014,0.559,
267.1577,146.2339,0.57,
267.1762,147.9121,0.586,
267.4271,149.3983,0.593,
267.5976,151.0016,0.605,
267.4814,152.7057,0.627,
267.7388,154.1045,0.638,
267.8666,155.6345,0.663,
267.9347,157.3425,0.674,
268.0247,158.7588,0.677,
268.2034,160.4249,0.691,
268.4065,162.0243,0.717,
268.3472,163.5732,0.719,
268.4723,165.1345,0.745,
268.724,166.8826,0.749,
268.886,168.6649,0.773,
268.8443,170.3957,0.783,
269.0217,171.9236,0.791,
269.0554,173.6505,0.816,
269.2406,175.0971,0.825,
269.298,176.9042,0.834,
269.3421,178.5065,0.859,
269.4502,179.9854,0.863,
269.3578,181.5204,0.893,
269.4149,182.8931,0.897,
269.5751,184.4453,0.905,
269.5891,185.9911,0.933,
269.5894,187.6997,0.943,
269.7353,189.1652,0.956,
269.7175,190.5853,0.974,
269.8891,192.2239,0.981,
269.9273,193.6529,0.991,
269.9388,195.3214,1.015,
269.9355,196.8223,1.03,
270.1086,198.3708,1.034,
270.08,200.0555,1.05,
270.1652,201.4177,1.07,
270.3887,203.0226,1.079,
270.3745,204.5223,1.091,
270.3661,206.0461,1.105,
270.6301,207.6401,1.126,
270.8327,209.1555,1.137,
270.8368,210.7876,1.148,
270.9113,212.1546,1.162,
271.1017,214.0118,1.187,
271.0702,215.3649,1.194,
271.3492,216.95,1.205,
271.4692,218.5049,1.22,
271.5091,220.0436,1.247,
271.5511,221.6423,1.248,
271.6223,223.2427,1.277,
271.838,224.9183,1.283,
271.8194,226.314,1.291,
272.0111,227.9233,1.326,
271.9679,229.3453,1.331,
272.0402,230.7122,1.349,
272.1094,232.0808,1.36,
272.1546,233.8503,1.363,
272.2153,235.6033,1.377,
272.2679,236.9726,1.391,
272.462,238.4208,1.416,
272.5883,240.1686,1.422,
272.698,241.4915,1.434,
272.7987,243.2082,1.462,
272.9097,244.5973,1.472,
273.1468,246.1624,1.477,
273.308,248.3158,1.502,
273.3962,249.809,1.506,
273.6365,251.9842,1.519,
273.7955,253.9598,1.545,
274.0362,255.8362,1.554,
274.1186,257.4591,1.57,
274.2607,259.2823,1.585,
274.3328,261.2712,1.591,
274.3348,263.1595,1.605,
274.5489,264.6754,1.62,
274.6198,266.4295,1.645,
274.726,268.1689,1.649,
274.8342,269.8376,1.662,
274.9786,271.519,1.677,
275.0421,273.1276,1.702,
275.0524,274.8232,1.716,
275.2068,276.7393,1.72,
275.2224,278.3296,1.738,
275.3573,279.9983,1.75,
275.2882,281.8571,1.773,
275.3335,283.3663,1.782,
275.4713,285.2931,1.802,
275.5467,286.8331,1.813,
275.5952,288.6569,1.82,
275.6978,290.423,1.834,
275.9578,292.3153,1.859,
276.1377,294.1648,1.863,
276.2393,296.0914,1.894,
276.3527,298.0962,1.899,
276.3793,299.7917,1.905,
276.4967,301.7808,1.93,
276.6167,303.7009,1.941,
276.8038,305.7105,1.948,
276.7441,307.5841,1.973,
276.8148,309.3015,1.978,
276.9849,311.3185,2.007,
277.1672,313.1561,2.013,
277.1128,315.1867,2.02,
277.2122,317.102,2.046,
277.2954,318.8537,2.053,
277.3212,320.519,2.074,
277.3523,322.414,2.08,
277.4006,324.097,2.095,
277.5129,326.1987,2.105,
277.4995,328.0757,2.126,
277.7151,329.8522,2.136,
277.7016,331.4963,2.159,
277.7822,333.4367,2.168,
277.8201,335.4068,2.187,
277.8602,337.2123,2.192,
277.9081,339.2572,2.206,
278.1136,341.1305,2.22,
278.1435,342.9938,2.245,
278.21,344.801,2.25,
278.288,346.5955,2.276,
278.4474,348.4406,2.284,
278.5841,350.3415,2.302,
278.6223,352.0626,2.316,
278.7551,353.9858,2.32,
278.767,355.9392,2.334,
278.9522,357.9809,2.356,
279.0198,359.8995,2.363,
278.949,361.7928,2.396,
279.0299,363.8125,2.397,
279.0297,365.7747,2.405,
279.0494,367.653,2.42,
279.0826,369.7399,2.445,
279.1608,371.5765,2.454,
279.0667,373.4091,2.462,
279.1388,375.2746,2.487,
279.1941,377.2601,2.492,
279.2944,379.1802,2.505,
279.4179,381.0482,2.52,
279.3269,383.2811,2.545,
279.4343,385.0137,2.549,
279.3103,387.1221,2.562,
279.2473,388.9502,2.577,
279.2836,390.7546,2.591,
279.3916,392.7982,2.616,
279.4437,394.5493,2.624,
279.5902,396.9226,2.634,
279.5811,398.9499,2.658,
279.6764,401.0068,2.667,
279.6727,402.6807,2.7,
279.8015,404.6432,2.704,
279.7135,406.8532,2.706,
279.7595,409.0638,2.719,
279.7246,410.8772,2.734,
279.8282,412.8274,2.755,
279.7538,414.8979,2.764,
279.8607,416.9577,2.787,
280.0558,419.1091,2.799,
280.0984,421.0436,2.806,
280.264,423.1001,2.82,
280.3258,424.9949,2.834,
280.3497,426.6979,2.848,
280.4771,428.7957,2.872,
280.5808,430.6577,2.877,
280.5381,432.7117,2.899,
280.7081,434.9429,2.914,
280.7928,436.7473,2.92,
280.8653,438.7906,2.934,
280.9043,440.9456,2.963,
281.0455,442.8416,2.976,
281.166,444.8294,2.977,
281.148,446.8494,3.002,
281.2734,449.0395,3.009,
281.3417,450.965,3.034,
281.4954,453.1101,3.042,
281.6436,455.065,3.048,
281.8194,457.1337,3.063,
282.1083,459.1565,3.077,
282.165,461.3213,3.101,
282.067,463.1497,3.106,
282.438,465.3549,3.127,
282.4711,467.525,3.141,
282.6192,469.6241,3.148,
282.7522,471.817,3.162,
282.9365,473.6854,3.187,
282.9166,475.664,3.193,
283.127,477.4834,3.216,
283.2406,479.2527,3.225,
283.3242,481.0901,3.236,
283.3678,483.0664,3.248,
283.499,484.928,3.269,
283.6226,486.9077,3.28,
283.9476,488.6154,3.302,
284.0018,490.4056,3.316,
284.1136,492.2835,3.32,
284.2227,494.158,3.345,
284.3775,496.2297,3.352,
284.4825,498.1059,3.363,
284.5819,499.8928,3.388,
284.7496,501.9099,3.392,
284.8442,503.6439,3.425,
285.0046,505.6268,3.428,
285.091,507.4421,3.434,
285.2703,509.2842,3.458,
285.4249,511.1627,3.472,
285.5479,512.8127,3.477,
285.6986,514.6072,3.503,
285.8912,516.4547,3.505,
285.9544,518.5547,3.53,
286.1629,520.4155,3.542,
286.2654,522.1977,3.548,
286.5115,523.9529,3.571,
286.7753,525.7311,3.585,
286.9056,527.5525,3.602,
287.0172,529.4671,3.613,
287.2055,531.2029,3.62,
287.3369,532.6866,3.645,
287.5335,534.4544,3.653,
287.6434,536.0265,3.662,
287.8248,537.7368,3.687,
287.9697,539.4629,3.693,
288.163,541.1787,3.716,
288.2965,542.6403,3.729,
288.5403,544.3906,3.735,
288.4966,546.0465,3.748,
288.8117,547.7712,3.775,
288.894,549.5317,3.778,
289.095,551.3141,3.8,
289.3287,553.1745,3.811,
289.4668,555.0023,3.833,
289.7408,556.7001,3.844,
289.8302,558.3947,3.848,
290.0698,560.0029,3.863,
290.2293,561.6521,3.885,
290.418,563.366,3.891,
290.6044,564.9732,3.916,
290.8662,566.7336,3.921,
291.2088,568.3628,3.934,
291.2596,569.8824,3.959,
291.454,571.6543,3.968,
291.6202,573.3317,3.987,
291.9759,575.0633,3.999,
292.1989,576.8373,4.005,
292.2856,578.5271,4.03,
292.6092,580.2643,4.038,
292.867,581.9278,4.048,
293.0424,583.8598,4.073,
293.2595,585.6371,4.079,
293.5068,587.2583,4.103,
293.7509,588.7544,4.108,
293.8739,590.7188,4.122,
294.2002,592.209,4.134,
294.3364,593.5949,4.148,
294.4823,595.2505,4.177,
294.744,596.8563,4.178,
294.9348,598.4832,4.202,
295.1136,600.3388,4.209,
295.2795,601.9655,4.232,
295.3356,603.624,4.247,
295.5504,605.248,4.248,
295.791,607.0221,4.262,
295.9282,608.6758,4.289,
296.153,610.2838,4.291,
296.3401,611.9838,4.315,
296.4186,613.5638,4.322,
296.572,615.3263,4.334,
296.7833,617.0182,4.348,
297.0177,618.671,4.362,
297.2655,620.5563,4.39,
297.5224,622.2858,4.402,
297.5778,624.0843,4.405,
297.7202,625.722,4.43,
297.9453,627.5225,4.44,
298.1805,629.2679,4.448,
298.3707,630.8513,4.472,
298.5655,632.5039,4.483,
298.8309,634.341,4.502,
298.9955,635.9386,4.509,
299.2159,637.5167,4.52,
299.3571,639.1799,4.551,
299.5134,640.8373,4.553,
299.7487,642.6181,4.562,
299.892,644.2607,4.588,
300.0348,646.072,4.595,
300.2946,647.6907,4.623,
300.4298,649.5622,4.631,
300.5489,651.1071,4.644,
300.7848,652.9344,4.661,
300.8832,654.4255,4.665,
301.0022,656.2548,4.677,
301.1896,658.014,4.7,
301.3083,659.6651,4.705,
301.3832,661.137,4.72,
301.6125,663.0211,4.744,
301.746,664.6207,4.749,
301.8338,666.3331,4.779,
302.0331,668.2255,4.789,
302.1841,669.6843,4.791,
302.4123,671.4622,4.805,
302.5085,672.9953,4.82,
302.7994,674.7838,4.845,
302.7982,676.3387,4.85,
303.0095,677.9984,4.862,
303.273,679.6892,4.883,
303.3261,681.2849,4.891,
303.3784,682.9542,4.918,
303.6372,684.8088,4.92,
303.9622,686.5892,4.934,
304.0003,688.4432,4.948,
304.2756,690.0855,4.973,
304.352,691.7327,4.983,
304.4423,693.3828,5.007,
304.6354,695.1343,5.015,
304.8052,696.9864,5.02,
304.9502,698.5389,5.044,
305.12,700.1805,5.05,
305.2646,701.7654,5.062,
305.3961,703.3666,5.088,
305.4623,704.7722,5.092,
305.6027,706.3779,5.115,
