"x","z","t",
104.9547,84.0925,0,
105.0169,93.166,0.016,
105.1051,102.3114,0.019,
105.179,111.1699,0.03,
105.1953,120.4232,0.035,
105.1761,129.6955,0.055,
105.405,138.5663,0.065,
105.9023,157.0017,0.067,
105.9031,165.9479,0.082,
106.1494,175.1001,0.092,
106.4894,184.331,0.096,
106.5587,193.3295,0.102,
106.9499,202.3973,0.108,
107.1001,211.6302,0.116,
107.342,220.7639,0.125,
107.4624,229.6992,0.133,
107.4281,238.7506,0.149,
107.5498,247.9243,0.152,
107.8947,257.0625,0.163,
107.9631,266.2357,0.166,
108.2151,275.4865,0.175,
108.3441,284.6384,0.183,
108.6888,293.5615,0.202,
108.8192,302.6518,0.203,
108.8045,312.0309,0.208,
109.1886,321.503,0.216,
109.4587,330.7316,0.234,
109.5785,339.6273,0.238,
109.6818,348.8546,0.243,
109.4329,357.9268,0.262,
109.7594,367.2222,0.272,
110.1264,376.3817,0.275,
110.2675,385.3944,0.276,
110.3626,394.5735,0.285,
110.5415,403.6577,0.291,
110.9178,412.7587,0.3,
111.0976,421.7724,0.308,
111.0773,431.2088,0.331,
111.1898,440.1295,0.335,
111.4152,449.5736,0.339,
111.6061,458.5758,0.341,
111.696,467.5549,0.35,
112.1622,476.6094,0.358,
112.2459,485.4368,0.366,
112.6377,494.2116,0.375,
112.6691,503.3951,0.391,
112.6538,512.4004,0.394,
112.8028,521.0907,0.4,
112.9999,529.6257,0.409,
113.4071,538.8528,0.416,
113.6661,547.6781,0.425,
113.9112,556.5855,0.433,
114.1345,565.188,0.441,
114.4885,573.8874,0.466,
115.1582,591.0245,0.47,
115.1302,599.8687,0.475,
115.3728,608.5761,0.497,
115.6652,617.0021,0.5,
115.879,625.6017,0.505,
116.1526,634.1672,0.508,
116.5314,642.9851,0.516,
116.8173,651.6036,0.533,
117.0693,659.9592,0.537,
117.5704,668.2494,0.55,
117.959,676.6579,0.551,
118.1851,685.1656,0.565,
118.5265,693.7318,0.58,
118.7764,702.3961,0.586,
119.1068,710.5766,0.587,
119.1735,718.7567,0.591,
119.223,727.2872,0.6,
119.6532,736.1045,0.616,
120.2197,745.0202,0.628,
120.2797,753.2655,0.63,
120.8604,761.7919,0.633,
120.9832,770.4717,0.644,
121.2509,787.4308,0.663,
121.5737,796.0695,0.666,
121.6162,804.2581,0.685,
121.6409,812.7249,0.69,
122.1536,821.5907,0.695,
122.2279,830.2089,0.7,
122.4237,838.7302,0.708,
122.5244,847.2665,0.716,
122.4295,856.2443,0.733,
122.4132,864.7095,0.738,
122.5749,873.3239,0.743,
122.7735,881.8652,0.757,
122.9733,890.3611,0.761,
123.0353,898.6261,0.775,
123.0362,907.158,0.777,
122.9945,915.5367,0.789,
123.0511,923.884,0.806,
123.2652,932.3564,0.812,
123.2757,941.1629,0.813,
123.4039,949.5669,0.816,
123.4098,957.8199,0.825,
123.5743,966.0575,0.839,
123.6623,974.5327,0.846,
123.6451,982.9858,0.855,
123.882,991.4227,0.858,
123.9145,999.722,0.873,
123.8554,1007.8234,0.88,
123.877,1016.0695,0.887,
124.1706,1024.5874,0.891,
124.2852,1032.875,0.901,
124.3823,1041.4564,0.914,
124.3488,1049.6929,0.918,
124.493,1058.0223,0.925,
