"x","z","t",
99.4462,160.9641,0,
99.6735,162.8191,0.018,
99.5187,164.5595,0.023,
99.6226,166.3889,0.033,
99.7538,168.0241,0.044,
99.6147,169.7802,0.055,
99.8125,171.3769,0.066,
99.7054,173.1468,0.078,
99.7377,174.867,0.089,
99.7249,176.6451,0.1,
99.7198,178.3185,0.111,
99.6872,180.1929,0.13,
99.7053,181.9653,0.134,
99.5045,183.4632,0.152,
99.6939,185.1507,0.157,
99.5859,186.7029,0.175,
99.3358,188.309,0.182,
99.4707,190.0518,0.192,
99.5954,191.5276,0.205,
99.4798,193.245,0.214,
99.2406,195.0292,0.223,
99.4637,196.743,0.233,
99.245,198.3651,0.244,
99.2941,200.0353,0.27,
99.219,201.827,0.273,
99.1401,203.5411,0.277,
99.0929,205.1113,0.305,
99.03,206.7516,0.309,
98.9618,208.3211,0.311,
98.8347,209.9913,0.322,
98.695,211.5375,0.342,
98.8677,213.0368,0.346,
98.7114,214.6166,0.355,
98.5112,216.1584,0.379,
98.2574,217.7124,0.394,
98.4562,219.1739,0.396,
98.3415,220.897,0.4,
98.1809,222.6329,0.423,
98.2412,224.3167,0.427,
97.9832,225.8997,0.44,
97.969,227.3827,0.444,
97.8121,229.0819,0.455,
98.0247,230.5712,0.474,
97.7667,232.1878,0.478,
97.9913,233.8006,0.492,
97.8486,235.4764,0.5,
97.8735,236.9957,0.521,
97.873,238.7072,0.533,
97.8419,240.1461,0.534,
97.6015,241.7769,0.553,
97.465,243.0416,0.558,
97.4175,244.5192,0.566,
97.3632,246.0168,0.588,
96.8782,248.0462,0.599,
96.7933,249.5473,0.601,
96.8772,251.0804,0.611,
96.5552,252.8436,0.631,
96.3405,254.316,0.637,
96.2927,255.7088,0.647,
96.4745,257.3375,0.664,
96.448,258.882,0.671,
96.2827,260.1713,0.678,
96.4644,261.7165,0.697,
96.6013,263.5007,0.7,
96.3014,264.8813,0.712,
96.3322,266.3226,0.722,
96.2666,268.0034,0.742,
96.1758,269.3348,0.745,
96.1086,270.6334,0.755,
96.1388,272.3424,0.777,
96.0384,273.7079,0.783,
96.2409,275.4103,0.789,
96.1421,277.1837,0.806,
96.0045,278.8065,0.822,
96.072,280.4223,0.824,
95.9849,282.2538,0.833,
95.9722,283.8612,0.844,
95.9646,285.3588,0.855,
96.0635,286.9798,0.875,
95.7827,288.4101,0.878,
95.6334,290.0677,0.888,
95.533,291.8466,0.9,
95.7323,293.1695,0.911,
95.6163,294.9266,0.922,
95.7114,296.4104,0.941,
95.6171,298.0697,0.945,
95.4912,299.6181,0.964,
95.566,301.4287,0.968,
95.4049,303.1773,0.979,
95.3559,304.7285,0.998,
95.32,306.2755,1.001,
95.3899,307.8565,1.017,
95.555,309.2314,1.022,
95.2832,310.9986,1.033,
95.5859,312.4539,1.044,
95.3644,314.1441,1.066,
95.1267,315.7926,1.069,
95.382,317.2125,1.078,
95.3975,318.9109,1.097,
95.6839,320.7023,1.101,
96.0483,322.4799,1.111,
95.5976,324.1221,1.13,
95.8514,325.7622,1.134,
95.8532,327.5014,1.147,
95.8431,329.0629,1.155,
95.9189,330.832,1.182,
96.1929,332.2083,1.19,
96.1789,333.676,1.192,
96.4106,335.4792,1.208,
96.4694,336.9759,1.216,
96.382,338.6242,1.226,
96.5192,340.2551,1.233,
96.5832,341.3357,1.244,
96.6455,343.1512,1.255,
96.8895,344.7359,1.275,
96.7568,346.4412,1.278,
96.9185,347.6425,1.289,
96.7873,349.3392,1.315,
96.9665,350.8829,1.32,
96.9492,352.2561,1.323,
97.0042,353.7607,1.333,
97.0926,355.094,1.353,
97.0511,356.4186,1.356,
96.9859,357.8998,1.368,
97.0299,359.5009,1.386,
96.9376,361.1141,1.395,
96.9416,362.7175,1.4,
96.8474,364.0689,1.422,
96.9335,365.4456,1.434,
96.9913,366.9995,1.436,
96.9579,368.4615,1.444,
96.8979,370.2787,1.464,
96.8114,371.7673,1.468,
96.7911,373.2526,1.478,
96.7664,374.8868,1.497,
96.705,376.2312,1.501,
96.6665,378.013,1.511,
96.7962,379.2538,1.522,
96.6354,380.8324,1.542,
96.5849,382.3269,1.545,
96.8938,383.9817,1.562,
96.7918,385.9484,1.566,
96.8313,387.3548,1.577,
96.9118,389.0146,1.597,
96.8259,390.7634,1.601,
97.0108,392.3085,1.611,
97.0273,393.9804,1.63,
97.0439,395.5458,1.64,
97.2157,397.0942,1.645,
97.2581,398.4905,1.655,
97.0481,400.3723,1.68,
97.0351,401.8506,1.687,
97.0053,403.5206,1.689,
97.089,405.1236,1.708,
97.0901,406.8074,1.715,
97.2586,408.625,1.723,
97.1029,410.1899,1.733,
97.2234,411.7185,1.753,
97.1906,413.5092,1.756,
97.3071,415.4211,1.767,
97.4734,417.302,1.791,
97.5887,419.2582,1.795,
97.3783,420.9995,1.8,
97.3023,422.7174,1.822,
97.59,424.5051,1.827,
97.434,426.0635,1.836,
97.4275,428.0658,1.844,
97.2932,429.9478,1.864,
97.4487,431.7569,1.867,
97.2679,433.4895,1.879,
97.37,435.3578,1.897,
97.4452,437.3262,1.903,
97.4323,439.2732,1.913,
97.5719,440.8438,1.93,
97.4924,442.6235,1.935,
97.4776,444.372,1.947,
97.3927,446.2281,1.955,
97.4163,448.1139,1.974,
97.4748,450.0509,1.982,
97.5752,451.9262,1.991,
97.6905,453.7095,2.014,
97.8504,457.3733,2.029,
97.7282,459.1063,2.033,
97.6393,460.8254,2.044,
97.7575,462.8017,2.069,
97.8027,464.5559,2.071,
97.6723,466.6363,2.09,
97.7407,468.4552,2.096,
97.7222,470.1704,2.105,
97.7713,472.0545,2.12,
97.9591,474.1484,2.126,
97.962,475.9829,2.14,
98.333,477.8921,2.144,
98.2382,479.7642,2.155,
98.1658,481.6219,2.166,
98.1949,483.621,2.19,
98.3077,485.3725,2.199,
98.3173,487.3589,2.2,
98.394,489.0542,2.211,
98.2254,490.7434,2.223,
98.2779,492.4008,2.233,
98.4853,494.4086,2.253,
98.595,496.2857,2.256,
98.6432,498.2423,2.266,
98.5317,500.0066,2.286,
98.7753,501.7386,2.291,
98.7029,503.7282,2.3,
98.6602,505.4501,2.319,
98.7439,507.2365,2.324,
98.8481,508.9554,2.333,
98.894,510.9551,2.344,
98.8978,512.8657,2.364,
98.9434,514.5633,2.367,
98.7994,516.3333,2.377,
99.077,518.106,2.401,
98.9839,520.1966,2.407,
99.0512,522.102,2.411,
99.128,523.8551,2.432,
99.157,525.8635,2.442,
99.0611,527.7643,2.444,
99.2795,529.5595,2.455,
99.2141,531.5647,2.466,
99.2234,533.5417,2.477,
99.1864,535.321,2.488,
99.2191,537.0868,2.5,
99.3718,538.8628,2.511,
99.3511,540.8969,2.522,
99.3391,542.822,2.542,
99.1985,544.8828,2.545,
99.2559,546.6115,2.558,
99.3435,548.7262,2.567,
99.2177,550.8473,2.587,
99.3257,552.6907,2.594,
99.4098,554.7916,2.603,
99.4757,556.6489,2.618,
99.4623,558.5283,2.63,
99.5441,560.5446,2.638,
99.6076,562.4398,2.644,
99.6229,564.4714,2.655,
99.736,566.5623,2.674,
99.7134,568.4381,2.681,
99.8175,570.3903,2.704,
99.7767,572.4324,2.717,
99.7991,574.3889,2.718,
99.8391,576.3708,2.73,
99.8351,578.3408,2.744,
99.8827,580.4677,2.748,
99.8934,582.5338,2.755,
100.0205,584.7899,2.766,
99.8488,586.6987,2.777,
99.9886,588.8618,2.797,
100.1452,591.017,2.801,
100.1269,593.0708,2.811,
100.067,595.0157,2.822,
100.1069,597.1858,2.833,
99.9308,599.2133,2.844,
100.0999,601.1394,2.864,
100.2124,603.3136,2.867,
100.186,605.5714,2.877,
100.2422,607.7697,2.897,
100.1243,609.5282,2.901,
100.2734,611.6383,2.911,
100.3062,613.6503,2.93,
100.4531,615.8174,2.935,
100.6398,617.6902,2.945,
100.5887,619.7158,2.955,
100.7395,621.4441,2.98,
100.7875,623.3279,2.982,
100.8283,625.5828,2.989,
100.9667,627.5429,3.011,
100.8598,629.4823,3.02,
101.0208,631.5919,3.022,
100.9943,633.829,3.045,
100.9855,638.0571,3.057,
100.7902,639.9708,3.066,
100.8177,641.887,3.077,
100.9967,643.8212,3.089,
100.8955,646.0849,3.1,
100.8956,648.0806,3.111,
101.1653,650.2515,3.122,
101.1072,652.1398,3.133,
101.1921,654.1231,3.156,
101.133,656.234,3.162,
101.1028,658.1523,3.17,
101.1448,660.2151,3.178,
101.1776,662.1681,3.189,
101.175,664.1398,3.2,
101.1648,666.1429,3.219,
101.1769,668.0719,3.223,
101.0916,670.2,3.233,
101.1447,672.2335,3.244,
101.4396,674.2269,3.255,
101.3255,676.1237,3.267,
101.3406,678.1666,3.287,
101.2607,680.0948,3.289,
101.3484,682.0112,3.308,
101.1771,684.1442,3.313,
101.2847,686.0734,3.326,
101.196,688.1327,3.342,
101.445,689.929,3.351,
101.3394,691.908,3.363,
101.4643,694.0334,3.366,
101.4595,695.9364,3.378,
101.5704,697.9023,3.389,
101.5623,699.9459,3.412,
101.4607,701.9504,3.421,
101.6143,703.8057,3.422,
101.7207,705.8273,3.448,
101.6321,707.5526,3.459,
101.9313,709.5495,3.46,
101.8593,711.6668,3.466,
101.9158,713.5195,3.488,
101.8327,715.509,3.494,
101.8972,717.5538,3.503,
101.9554,719.4912,3.511,
101.8444,721.4442,3.522,
101.933,723.3047,3.544,
