"x","z","t",
74.1495,49.92,0,
74.1321,51.8219,0.012,
74.2666,53.6042,0.02,
74.3648,55.5062,0.042,
74.4035,57.1752,0.046,
74.5477,58.9687,0.053,
74.6885,60.6935,0.072,
74.734,62.3373,0.087,
74.7199,64.0288,0.091,
74.7192,65.7206,0.098,
74.918,67.4009,0.109,
74.7113,69.138,0.12,
74.8178,70.9132,0.131,
74.9268,72.8151,0.155,
74.9469,76.3745,0.173,
74.9672,78.1434,0.175,
75.0396,79.9681,0.187,
74.9451,81.6798,0.198,
75.0343,83.4487,0.217,
74.9973,85.156,0.222,
75.0269,86.9607,0.233,
75.1474,88.9325,0.26,
75.2957,90.7157,0.265,
75.0444,92.182,0.266,
75.2144,93.9189,0.276,
75.1634,95.6746,0.287,
75.2109,97.581,0.298,
75.1761,99.3571,0.317,
75.1629,101.0972,0.33,
75.3462,102.811,0.332,
75.3554,104.5018,0.355,
75.2865,106.2783,0.359,
75.4033,108.028,0.365,
75.3756,109.7668,0.387,
75.4774,111.5842,0.391,
75.5629,113.427,0.399,
75.4558,115.1475,0.409,
75.4892,116.8459,0.432,
75.382,118.5597,0.434,
75.3666,120.3329,0.442,
75.3556,122.0805,0.462,
75.4417,123.9001,0.465,
75.5619,125.7011,0.475,
75.5095,127.6159,0.495,
75.6429,129.3984,0.499,
75.5052,131.098,0.512,
75.5163,132.9237,0.52,
75.5612,134.6184,0.54,
75.5364,136.2377,0.544,
75.5968,138.0405,0.554,
75.5438,139.7769,0.573,
75.4135,141.5393,0.576,
75.5709,143.481,0.591,
75.6464,145.4317,0.598,
75.8264,147.4058,0.611,
75.9581,149.086,0.629,
76.2001,151.1579,0.632,
76.3134,152.9922,0.657,
76.3987,154.958,0.669,
76.2797,157.0796,0.671,
76.3047,158.7498,0.687,
76.3081,160.5888,0.704,
76.2861,162.3513,0.705,
76.4376,164.199,0.709,
76.2771,165.8917,0.72,
76.4493,167.7161,0.736,
76.3946,169.386,0.742,
76.49,171.3884,0.753,
76.4836,173.1346,0.773,
76.6089,174.9897,0.78,
76.5097,176.6319,0.787,
76.634,178.5193,0.798,
76.5571,180.2947,0.817,
76.7361,182.0254,0.825,
76.7485,183.7812,0.831,
76.5203,185.6158,0.847,
76.5442,187.4781,0.855,
76.5872,189.2449,0.864,
76.4347,191.0692,0.875,
76.4196,192.5644,0.887,
76.5556,194.5478,0.904,
76.5943,196.2976,0.924,
76.5263,198.1209,0.93,
76.692,199.8717,0.931,
76.4884,201.6568,0.942,
76.3303,203.0146,0.962,
76.4312,204.885,0.966,
76.2785,206.8005,0.976,
76.2913,208.3936,1.002,
76.2615,210.1483,1.01,
76.4387,212.1691,1.012,
76.1245,213.884,1.02,
76.1115,215.6838,1.037,
76.0264,217.3798,1.05,
76.0941,219.0693,1.054,
75.9573,220.8921,1.075,
75.7613,222.8111,1.079,
75.9898,224.3959,1.089,
75.9408,226.2575,1.098,
75.8579,228.0027,1.109,
75.9273,229.5922,1.12,
75.8423,231.2394,1.131,
75.9298,232.8911,1.151,
75.8334,234.5214,1.156,
75.7243,236.2712,1.165,
75.7832,238.126,1.184,
75.7355,239.8799,1.188,
75.5045,241.6235,1.203,
75.4977,243.4977,1.209,
75.5509,245.2519,1.23,
75.5136,247.1952,1.24,
75.4064,248.9023,1.243,
75.3582,250.7159,1.261,
75.3721,252.4086,1.269,
75.3122,254.1069,1.278,
75.2838,255.8888,1.287,
75.345,257.7251,1.298,
75.2095,259.5495,1.309,
75.2834,261.3396,1.329,
75.2353,263.1614,1.335,
75.2199,265.1906,1.343,
75.1076,266.8086,1.362,
75.0319,268.7342,1.366,
75.0302,270.5387,1.376,
75.2616,272.5584,1.395,
