"x","z","t",
131.0316,77.0925,0,
131.2612,83.7148,0.004,
131.3622,90.4349,0.018,
131.4181,97.0079,0.021,
131.5085,103.6977,0.031,
131.6726,110.3288,0.034,
131.9128,117.0736,0.047,
131.9931,123.7474,0.05,
132.0888,130.4358,0.06,
132.2384,137.1022,0.063,
132.3,143.858,0.069,
132.4095,150.5216,0.076,
132.5516,157.3112,0.083,
132.8128,164.0652,0.096,
132.8128,170.8653,0.098,
132.9629,177.5631,0.11,
133.0321,184.4497,0.113,
133.2061,191.0491,0.125,
133.0908,197.8342,0.127,
133.3277,204.4447,0.139,
133.3182,211.1837,0.141,
133.3734,217.918,0.148,
133.3703,224.6676,0.16,
133.5575,231.6173,0.163,
133.6611,238.3004,0.174,
133.7553,244.8927,0.177,
133.7352,251.7532,0.183,
133.9166,258.5011,0.19,
133.8643,265.1819,0.197,
133.8198,271.8242,0.21,
133.8853,278.6132,0.214,
133.9773,285.364,0.221,
134.0795,292.0986,0.227,
134.0992,298.7868,0.239,
134.2463,305.4628,0.241,
134.3624,312.2567,0.254,
134.4192,318.8384,0.257,
134.3807,325.4702,0.262,
134.7012,332.2593,0.269,
134.6613,339.1122,0.276,
134.9259,345.7419,0.29,
134.9826,352.4598,0.292,
135.1684,359.3048,0.304,
135.2855,365.7492,0.305,
135.408,372.4568,0.322,
135.5129,379.2257,0.325,
135.6513,385.8196,0.337,
135.7946,392.5016,0.338,
135.8933,398.9521,0.34,
136.0876,405.5987,0.358,
136.1963,412.2521,0.363,
136.2091,418.878,0.369,
136.325,425.4093,0.373,
136.5466,432.0419,0.376,
136.7017,438.6588,0.383,
136.7658,445.3781,0.39,
136.8526,452.0097,0.404,
136.9959,458.6363,0.406,
137.0094,465.273,0.417,
137.1377,471.8786,0.419,
137.2546,478.643,0.432,
137.3185,485.2775,0.434,
137.4689,491.751,0.447,
137.4484,498.4352,0.448,
137.6004,505.1825,0.454,
137.7992,511.7045,0.467,
137.8145,518.4666,0.469,
137.794,525.0094,0.481,
137.887,531.6741,0.485,
137.9747,538.3318,0.49,
138.0633,544.8227,0.497,
138.118,551.4354,0.512,
138.2193,558.0058,0.514,
138.2971,564.7754,0.524,
138.354,571.2322,0.531,
138.5357,577.8284,0.533,
138.5436,584.3185,0.55,
138.732,590.9721,0.563,
138.7337,597.5027,0.567,
138.9388,610.6165,0.569,
139.0357,617.2871,0.576,
139.0135,623.8301,0.583,
139.0036,630.41,0.602,
139.0558,636.8491,0.604,
139.0836,643.43,0.607,
139.218,649.9846,0.613,
139.2874,656.7691,0.624,
139.3796,663.3277,0.627,
139.3672,669.9436,0.639,
139.4178,676.5136,0.641,
139.4743,682.9614,0.647,
139.5383,689.732,0.661,
139.5629,696.2001,0.663,
