"x","z","t",
168.4199,93.3882,0,
168.5351,95.6692,0.028,
168.6854,97.9496,0.068,
168.6799,100.1279,0.122,
168.7831,102.4794,0.148,
168.7341,104.6714,0.188,
168.8666,106.8734,0.244,
168.8794,109.0618,0.275,
169.0549,111.3062,0.32,
168.9802,113.5411,0.355,
169.1164,115.7491,0.397,
169.1718,117.9377,0.432,
169.2808,120.1749,0.482,
169.375,122.3384,0.508,
169.4096,124.6509,0.549,
169.4912,126.8978,0.588,
169.4949,129.1059,0.627,
169.6354,131.3104,0.667,
169.6732,133.5966,0.722,
169.7554,135.7542,0.757,
169.7127,138.0249,0.801,
169.7312,140.2294,0.837,
169.8027,142.453,0.867,
169.8759,144.5834,0.907,
169.8913,146.8945,0.952,
169.9668,149.1852,0.987,
169.9651,151.3789,1.029,
169.97,153.6375,1.067,
170.0004,155.8656,1.115,
170.0585,158.0778,1.147,
170.1506,160.246,1.187,
170.1454,162.4409,1.228,
170.2345,164.6245,1.267,
170.3589,166.9301,1.327,
170.3299,169.1597,1.347,
170.3219,171.316,1.388,
170.3194,173.4974,1.442,
170.4109,175.7413,1.468,
170.4814,177.9149,1.523,
170.3989,180.1196,1.549,
170.4839,182.3327,1.587,
170.4826,184.4883,1.628,
170.6279,186.843,1.677,
170.6052,189.0089,1.722,
170.7528,191.2135,1.747,
170.6739,193.4936,1.792,
170.7922,195.6063,1.837,
170.7731,197.8021,1.868,
170.7959,199.968,1.917,
170.8553,202.1241,1.948,
170.8855,204.3525,2.002,
170.8696,206.4932,2.042,
170.91,208.7722,2.068,
170.9382,210.9668,2.125,
171.0937,213.1496,2.147,
171.0397,215.4033,2.187,
171.1396,217.6557,2.242,
171.1564,219.8265,2.267,
171.2051,221.9833,2.308,
171.2306,224.1988,2.347,
171.2616,226.5206,2.387,
171.3058,228.6825,2.428,
171.3753,230.7729,2.467,
171.3747,233.0279,2.528,
171.3856,235.1426,2.547,
171.4928,237.37,2.587,
171.486,239.6379,2.634,
171.5472,241.7899,2.668,
171.5499,243.9585,2.707,
171.571,246.3095,2.747,
171.6456,248.4786,2.795,
171.6775,250.4766,2.839,
171.736,252.6679,2.867,
171.774,254.8866,2.908,
171.7527,257.1566,2.952,
171.818,259.2712,2.988,
171.9203,261.4361,3.033,
171.8375,263.6517,3.081,
171.9582,265.8063,3.108,
172.0766,268.1278,3.147,
172.0399,270.3618,3.197,
172.1763,272.428,3.243,
172.1632,274.6216,3.267,
172.2268,276.87,3.31,
172.2058,279.0351,3.358,
172.2704,281.1188,3.39,
172.2508,283.3732,3.432,
172.3444,285.4854,3.468,
172.3505,287.6278,3.507,
172.318,289.907,3.551,
172.3367,292.0818,3.587,
172.4243,294.1924,3.628,
172.3431,296.4283,3.68,
172.3823,298.5852,3.707,
172.4421,300.6845,3.747,
172.4519,302.9157,3.793,
172.482,305.1232,3.843,
172.5227,307.4057,3.867,
172.4845,309.4932,3.921,
172.4639,311.7409,3.967,
172.4925,313.8627,3.987,
172.4682,316.0246,4.045,
172.5431,318.2362,4.068,
172.4891,320.3729,4.108,
172.5135,322.437,4.161,
172.4807,324.6931,4.188,
172.5303,326.8839,4.228,
172.5484,328.956,4.267,
172.4912,331.1434,4.308,
172.4895,333.3335,4.347,
172.513,335.446,4.388,
172.4892,337.5721,4.428,
172.3755,339.765,4.468,
172.5351,341.9667,4.507,
172.5347,344.1601,4.55,
172.4387,346.312,4.587,
172.3887,348.3066,4.627,
172.3999,350.4582,4.667,
172.4302,352.5712,4.708,
172.3806,354.8366,4.763,
172.3935,356.8568,4.787,
172.503,358.9498,4.827,
172.4693,361.1507,4.878,
172.4468,363.355,4.908,
172.4286,365.5634,4.953,
172.5143,367.552,4.988,
172.5211,369.7571,5.027,
172.4999,371.9197,5.069,
172.4012,374.2217,5.107,
172.3784,376.2932,5.147,
172.3796,378.5041,5.187,
172.3585,380.5449,5.23,
172.3824,382.652,5.275,
172.4897,384.855,5.307,
172.3951,386.9978,5.355,
172.4204,389.1973,5.387,
172.4021,391.3253,5.438,
172.4431,393.5118,5.483,
172.5694,395.6957,5.507,
172.5578,397.9146,5.563,
