"x","z","t",
100.6198,56.2434,0,
100.6318,58.5163,0.067,
100.5572,60.5379,0.133,
100.6662,62.7294,0.2,
100.6389,64.9471,0.275,
100.6631,67.0538,0.352,
100.5969,69.1721,0.401,
100.5905,71.3751,0.466,
100.6565,73.3444,0.534,
100.6398,75.4501,0.6,
100.6115,77.6691,0.673,
100.6244,79.5735,0.733,
100.6471,81.4966,0.807,
100.597,83.56,0.868,
100.5888,85.6612,0.933,
100.6645,87.8333,1,
100.6877,89.7922,1.068,
100.7962,91.9265,1.134,
100.8011,94.0359,1.2,
100.8398,95.8973,1.276,
100.8862,97.9845,1.34,
100.8818,100.2016,1.4,
100.8666,102.2278,1.467,
100.9371,104.3221,1.533,
100.9779,106.3413,1.601,
100.9718,108.4149,1.667,
101.0392,110.4723,1.733,
101.164,112.6003,1.8,
101.237,114.7211,1.867,
101.3052,116.8833,1.933,
101.3546,118.9635,2,
101.4206,121.1517,2.067,
101.4481,123.1488,2.133,
101.5028,125.2285,2.2,
101.5525,127.3336,2.267,
101.5856,129.4354,2.334,
101.5849,131.5845,2.414,
101.5719,133.6673,2.483,
101.7072,135.8565,2.533,
101.6577,137.9293,2.6,
101.7675,139.9787,2.667,
101.8804,142.0901,2.733,
101.899,144.253,2.803,
102.0146,146.3373,2.871,
101.9471,148.4073,2.933,
102.0463,150.4612,3,
102.0724,152.6924,3.067,
102.124,154.7777,3.133,
102.1377,156.9787,3.209,
102.3044,159.1086,3.28,
102.2371,161.1377,3.344,
102.2065,163.4233,3.418,
102.3488,165.7577,3.477,
102.3127,167.7756,3.533,
102.4103,169.8617,3.619,
102.3931,172.1287,3.672,
102.4304,174.2627,3.733,
102.4978,176.4393,3.8,
102.4279,178.6566,3.867,
102.4728,180.8808,3.934,
102.4427,183.0192,4,
102.4775,185.1562,4.067,
102.4584,187.5009,4.133,
102.3908,189.6231,4.214,
102.3865,191.7863,4.267,
102.3902,194.0286,4.333,
102.4535,196.2724,4.4,
102.4089,198.3839,4.467,
102.4712,200.6603,4.533,
102.3566,202.7457,4.602,
102.4032,204.929,4.667,
102.3819,207.1534,4.733,
102.3749,209.313,4.807,
102.3719,211.5437,4.867,
102.3794,213.6506,4.933,
102.3611,215.8463,5,
102.3646,218.1084,5.067,
102.3023,220.1833,5.133,
102.3675,222.3684,5.2,
102.2734,224.5274,5.267,
102.3599,226.7924,5.333,
102.2723,228.8327,5.4,
102.2648,231.0477,5.467,
102.326,233.2005,5.539,
102.2764,235.4418,5.608,
102.2787,237.4377,5.67,
102.3089,239.7367,5.733,
102.3382,241.9846,5.8,
102.3303,244.157,5.867,
102.3223,246.3192,5.94,
102.3084,248.5401,6.009,
102.3291,250.7821,6.067,
102.2779,253.0153,6.136,
102.3397,255.1915,6.204,
102.3609,257.4176,6.267,
102.2827,259.6635,6.347,
102.3122,261.9566,6.415,
102.325,264.0938,6.468,
102.3186,266.4855,6.533,
102.369,268.4534,6.6,
102.3258,270.8113,6.667,
102.3143,273.0744,6.742,
102.3361,275.3669,6.8,
102.4,277.4232,6.867,
102.3087,279.6381,6.935,
102.2945,281.9563,7,
102.35,284.1036,7.067,
102.2566,286.3108,7.135,
102.2826,288.3951,7.2,
102.3162,290.6476,7.267,
102.3661,292.8876,7.333,
102.3418,295.0375,7.4,
102.3773,297.1401,7.467,
102.3911,299.5052,7.533,
102.3643,301.7548,7.6,
102.4058,303.9266,7.667,
102.3455,306.1481,7.733,
102.3791,308.4032,7.8,
102.4063,310.5081,7.867,
102.4696,312.7035,7.933,
102.453,315.115,8,
102.4828,317.3059,8.067,
102.4494,319.4784,8.133,
102.5153,321.7926,8.2,
102.5085,324.1156,8.267,
102.5184,326.357,8.333,
102.4996,328.4624,8.4,
102.5739,330.7765,8.467,
102.5611,332.9734,8.539,
102.6248,335.2838,8.605,
102.7338,337.6323,8.668,
102.6089,339.8623,8.733,
102.6123,341.9032,8.803,
102.7017,344.2373,8.868,
102.7282,346.5975,8.933,
102.7499,348.8167,9,
102.8307,351.0415,9.067,
102.8245,353.2123,9.133,
102.8983,355.5215,9.2,
102.9333,357.8661,9.272,
102.9713,360.1208,9.339,
102.9892,362.4567,9.4,
102.9901,364.6869,9.467,
103.077,366.8918,9.534,
103.0628,369.3019,9.6,
103.0722,371.4325,9.678,
103.087,373.772,9.746,
103.1199,375.8152,9.8,
103.1849,378.0705,9.867,
103.2274,380.2599,9.933,
103.3033,382.3947,10,
103.2008,384.6418,10.082,
103.2411,386.9425,10.133,
103.2175,389.0936,10.201,
103.2871,391.4966,10.268,
103.2975,393.6884,10.333,
103.2675,396.0601,10.4,
103.2887,398.1313,10.467,
103.3365,400.3666,10.533,
103.3566,402.679,10.6,
103.3444,405.0004,10.667,
103.3171,407.1697,10.733,
103.3747,409.4157,10.804,
103.3916,411.6655,10.881,
103.4273,413.7855,10.933,
103.3966,416.1272,11,
103.3407,418.3356,11.067,
103.3865,420.5351,11.133,
103.4409,422.8053,11.208,
103.4421,425.0089,11.276,
103.4941,427.1528,11.333,
103.5121,429.4246,11.4,
103.511,431.5751,11.467,
103.4762,433.7992,11.533,
103.5186,436.1565,11.6,
103.6245,438.1634,11.666,
103.5577,440.4631,11.733,
103.544,442.807,11.8,
103.4931,444.9276,11.866,
103.5473,447.1251,11.933,
103.57,449.3392,12.006,
103.4916,451.5382,12.073,
103.513,453.7899,12.133,
103.4805,455.9538,12.201,
103.5414,458.0602,12.266,
103.5226,460.18,12.333,
103.4794,462.3786,12.4,
103.4257,464.6911,12.466,
103.4341,466.9316,12.533,
103.4869,469.1223,12.602,
103.4881,471.2276,12.666,
103.3709,473.455,12.733,
103.3596,475.655,12.8,
103.2548,477.9921,12.866,
103.2934,480.2047,12.933,
103.2555,482.3871,13.001,
103.158,484.6511,13.066,
103.0867,486.8361,13.133,
103.1262,489.0492,13.2,
103.0599,491.2077,13.276,
103.071,493.4757,13.333,
103.0355,495.8378,13.4,
102.9858,498.1879,13.466,
102.8547,500.3069,13.535,
102.905,502.3003,13.6,
102.8719,504.6703,13.668,
102.7929,506.9042,13.733,
102.7628,509.0392,13.8,
102.6879,511.2335,13.866,
102.7756,513.4374,13.939,
102.7011,515.7504,14,
102.7805,518.0404,14.073,
102.7464,520.2407,14.135,
102.7741,522.3426,14.2,
102.7736,524.6779,14.266,
102.7826,526.9606,14.346,
102.7331,528.998,14.399,
102.8004,531.0902,14.466,
102.8376,533.2988,14.533,
102.7478,535.5964,14.599,
102.7812,537.7792,14.666,
102.8896,539.8904,14.736,
102.8878,542.1197,14.8,
102.8992,544.2244,14.866,
102.9064,546.5922,14.948,
103.0321,548.7819,15.002,
102.9816,550.9996,15.066,
103.0215,553.1169,15.144,
103.0364,555.2543,15.2,
103.0112,557.5124,15.266,
102.9727,559.7021,15.333,
102.952,561.8072,15.4,
102.9709,564.0567,15.466,
102.9924,566.2907,15.533,
103.0306,568.4322,15.6,
103.0553,570.5535,15.669,
103.0244,572.7854,15.736,
103.0361,574.9197,15.8,
103.04,577.0617,15.866,
103.0245,579.2701,15.933,
103.035,581.4757,16,
103.0172,583.5898,16.073,
103.077,585.8327,16.142,
103.1086,588.107,16.2,
103.1141,590.2788,16.269,
103.1137,592.5456,16.334,
103.0875,594.7874,16.4,
103.1121,596.9733,16.466,
103.1719,599.2597,16.533,
103.1365,601.3888,16.6,
103.0416,603.6059,16.672,
103.0611,605.8702,16.733,
103.148,608.0097,16.8,
